loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 348  0.61827 0.00000  0.60904 0.05866
 349  0.61848 0.00000  0.60906 0.05866
 350  0.62008 0.00000  0.60905 0.05865
 351  0.62147 0.00000  0.60909 0.05866
 352  0.61973 0.00000  0.60907 0.05865
 353  0.61974 0.00000  0.60908 0.05865
 354  0.62166 0.00000  0.60913 0.05865
 355  0.61862 0.00000  0.60909 0.05865
 356  0.62016 0.00000  0.60911 0.05865
 357  0.61955 0.00000  0.60911 0.05865
 358  0.61721 0.00000  0.60909 0.05864
 359  0.61830 0.00000  0.60909 0.05864
 360  0.61606 0.00000  0.60912 0.05865
 361  0.61565 0.00000  0.60909 0.05865
 362  0.61522 0.00000  0.60908 0.05865
 363  0.61913 0.00000  0.60905 0.05864
 364  0.62115 0.00000  0.60909 0.05864
 365  0.61393 0.00000  0.60910 0.05865
 366  0.61203 0.00000  0.60907 0.05865
 367  0.61358 0.00000  0.60904 0.05865
 368  0.61964 0.00000  0.60907 0.05864
 369  0.61735 0.00000  0.60909 0.05865
 370  0.61844 0.00000  0.60909 0.05864
 371  0.62308 0.00000  0.60913 0.05864
 372  0.62101 0.00000  0.60913 0.05863
 373  0.62300 0.00000  0.60914 0.05863
 374  0.61280 0.00000  0.60911 0.05863
 375  0.61916 0.00000  0.60913 0.05862
 376  0.61552 0.00000  0.60913 0.05862
 377  0.61819 0.00000  0.60914 0.05862
 378  0.61948 0.00000  0.60912 0.05862
 379  0.60942 0.00000  0.60905 0.05862
 380  0.61935 0.00000  0.60908 0.05862
 381  0.61738 0.00000  0.60909 0.05862
 382  0.61791 0.00000  0.60911 0.05862
 383  0.62130 0.00000  0.60913 0.05862
 384  0.61973 0.00000  0.60917 0.05863
 385  0.62021 0.00000  0.60919 0.05862
 386  0.61820 0.00000  0.60920 0.05862
 387  0.61855 0.00000  0.60918 0.05862
 388  0.61752 0.00000  0.60917 0.05863
 389  0.61307 0.00000  0.60913 0.05863
 390  0.60990 0.00000  0.60905 0.05862
 391  0.61729 0.00000  0.60903 0.05861
 392  0.61082 0.00000  0.60900 0.05861
 393  0.61688 0.00000  0.60899 0.05861
 394  0.61854 0.00000  0.60902 0.05861
 395  0.62163 0.00000  0.60908 0.05861
 396  0.61413 0.00000  0.60905 0.05861
 397  0.61443 0.00000  0.60905 0.05860
 398  0.61483 0.00000  0.60904 0.05860
 399  0.61358 0.00000  0.60902 0.05860
 400  0.61639 0.00000  0.60903 0.05861
 401  0.61695 0.00000  0.60901 0.05859
 402  0.61336 0.00000  0.60899 0.05860
 403  0.61643 0.00000  0.60899 0.05860
 404  0.61965 0.00000  0.60904 0.05860
 405  0.61651 0.00000  0.60903 0.05860
 406  0.61964 0.00000  0.60905 0.05860
 407  0.62727 0.00000  0.60910 0.05860
 408  0.61744 0.00000  0.60915 0.05861
 409  0.62011 0.00000  0.60914 0.05860
 410  0.62111 0.00000  0.60912 0.05860
 411  0.61529 0.00000  0.60916 0.05860
 412  0.61354 0.00000  0.60909 0.05860
 413  0.61569 0.00000  0.60906 0.05859
 414  0.62031 0.00000  0.60911 0.05860
 415  0.61695 0.00000  0.60909 0.05860
 416  0.62009 0.00000  0.60912 0.05860
 417  0.61920 0.00000  0.60915 0.05860
 418  0.61825 0.00000  0.60917 0.05860
 419  0.61433 0.00000  0.60910 0.05860
 420  0.61581 0.00000  0.60909 0.05860
 421  0.61345 0.00000  0.60906 0.05860
 422  0.61808 0.00000  0.60905 0.05860
 423  0.61619 0.00000  0.60905 0.05860
 424  0.61952 0.00000  0.60909 0.05861
 425  0.62079 0.00000  0.60908 0.05860
 426  0.61443 0.00000  0.60904 0.05860
 427  0.62064 0.00000  0.60908 0.05860
 428  0.61893 0.00000  0.60909 0.05860
 429  0.61587 0.00000  0.60908 0.05860
 430  0.61946 0.00000  0.60908 0.05859
 431  0.62019 0.00000  0.60909 0.05859
 432  0.62112 0.00000  0.60908 0.05859
 433  0.61819 0.00000  0.60910 0.05859
 434  0.61885 0.00000  0.60912 0.05859
 435  0.62071 0.00000  0.60914 0.05860
 436  0.62062 0.00000  0.60915 0.05860
 437  0.61069 0.00000  0.60910 0.05859
 438  0.62055 0.00000  0.60911 0.05859
 439  0.61707 0.00000  0.60910 0.05859
 440  0.61618 0.00000  0.60910 0.05859
 441  0.61262 0.00000  0.60902 0.05858
 442  0.61841 0.00000  0.60902 0.05858
 443  0.61976 0.00000  0.60906 0.05858
 444  0.61167 0.00000  0.60903 0.05858
 445  0.61772 0.00000  0.60906 0.05858
 446  0.61875 0.00000  0.60905 0.05858
 447  0.61489 0.00000  0.60901 0.05858
 448  0.61654 0.00000  0.60901 0.05858
 449  0.62148 0.00000  0.60902 0.05858
 450  0.62003 0.00000  0.60905 0.05858
 451  0.61777 0.00000  0.60906 0.05858
 452  0.61765 0.00000  0.60907 0.05858
 453  0.61919 0.00000  0.60903 0.05858
 454  0.61888 0.00000  0.60906 0.05858
 455  0.61830 0.00000  0.60906 0.05858
 456  0.61436 0.00000  0.60903 0.05858
 457  0.61822 0.00000  0.60903 0.05858
 458  0.61354 0.00000  0.60896 0.05858
 459  0.61933 0.00000  0.60898 0.05858
 460  0.61956 0.00000  0.60901 0.05858
 461  0.61811 0.00000  0.60902 0.05858
 462  0.62141 0.00000  0.60900 0.05858
 463  0.61709 0.00000  0.60899 0.05857
 464  0.61770 0.00000  0.60898 0.05857
 465  0.61604 0.00000  0.60898 0.05857
 466  0.61785 0.00000  0.60899 0.05858
 467  0.62254 0.00000  0.60904 0.05857
 468  0.61771 0.00000  0.60902 0.05857
