loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 134  0.94834 0.00000  0.94691 0.31353
 135  0.95052 0.00000  0.94692 0.31354
 136  0.95133 0.00000  0.94696 0.31353
 137  0.94852 0.00000  0.94696 0.31352
 138  0.94872 0.00000  0.94695 0.31353
 139  0.94361 0.00000  0.94689 0.31355
 140  0.95292 0.00000  0.94693 0.31353
 141  0.94710 0.00000  0.94695 0.31354
 142  0.94881 0.00000  0.94699 0.31355
 143  0.94514 0.00000  0.94697 0.31357
 144  0.94910 0.00000  0.94699 0.31357
 145  0.95215 0.00000  0.94699 0.31354
 146  0.95082 0.00000  0.94700 0.31351
 147  0.94772 0.00000  0.94701 0.31349
 148  0.94943 0.00000  0.94702 0.31349
 149  0.94309 0.00000  0.94697 0.31354
 150  0.94993 0.00000  0.94698 0.31355
 151  0.95269 0.00000  0.94703 0.31354
 152  0.95247 0.00000  0.94708 0.31354
 153  0.94941 0.00000  0.94707 0.31352
 154  0.95034 0.00000  0.94708 0.31353
 155  0.94951 0.00000  0.94710 0.31356
 156  0.94640 0.00000  0.94708 0.31355
 157  0.94667 0.00000  0.94705 0.31354
 158  0.95226 0.00000  0.94709 0.31352
 159  0.95335 0.00000  0.94715 0.31353
 160  0.94783 0.00000  0.94714 0.31353
 161  0.95017 0.00000  0.94714 0.31352
 162  0.95286 0.00000  0.94717 0.31352
 163  0.94817 0.00000  0.94715 0.31352
 164  0.94649 0.00000  0.94712 0.31351
 165  0.95327 0.00000  0.94718 0.31350
 166  0.94909 0.00000  0.94721 0.31351
 167  0.94534 0.00000  0.94718 0.31352
 168  0.94770 0.00000  0.94715 0.31352
 169  0.94857 0.00000  0.94717 0.31350
 170  0.95145 0.00000  0.94719 0.31348
 171  0.95267 0.00000  0.94724 0.31348
 172  0.94991 0.00000  0.94725 0.31348
 173  0.95172 0.00000  0.94729 0.31348
 174  0.94828 0.00000  0.94728 0.31348
 175  0.94988 0.00000  0.94730 0.31346
 176  0.95019 0.00000  0.94732 0.31346
 177  0.95264 0.00000  0.94735 0.31348
 178  0.95007 0.00000  0.94735 0.31347
 179  0.95184 0.00000  0.94737 0.31350
 180  0.95131 0.00000  0.94740 0.31349
 181  0.95156 0.00000  0.94740 0.31350
 182  0.95113 0.00000  0.94741 0.31351
 183  0.95455 0.00000  0.94746 0.31352
 184  0.94350 0.00000  0.94740 0.31352
 185  0.94770 0.00000  0.94740 0.31354
 186  0.95430 0.00000  0.94743 0.31354
 187  0.94615 0.00000  0.94740 0.31354
 188  0.94528 0.00000  0.94736 0.31356
 189  0.95550 0.00000  0.94744 0.31355
 190  0.95068 0.00000  0.94743 0.31355
 191  0.95044 0.00000  0.94740 0.31355
 192  0.94831 0.00000  0.94742 0.31356
 193  0.94942 0.00000  0.94741 0.31356
 194  0.94897 0.00000  0.94740 0.31353
 195  0.94839 0.00000  0.94740 0.31353
 196  0.95387 0.00000  0.94744 0.31352
 197  0.94907 0.00000  0.94745 0.31352
 198  0.95236 0.00000  0.94748 0.31353
 199  0.95133 0.00000  0.94750 0.31352
 200  0.95113 0.00000  0.94754 0.31354
 201  0.94984 0.00000  0.94757 0.31356
 202  0.95036 0.00000  0.94752 0.31354
 203  0.95246 0.00000  0.94753 0.31353
 204  0.94705 0.00000  0.94751 0.31354
 205  0.95068 0.00000  0.94752 0.31353
 206  0.95015 0.00000  0.94752 0.31353
 207  0.94955 0.00000  0.94752 0.31354
 208  0.95008 0.00000  0.94752 0.31353
 209  0.95327 0.00000  0.94755 0.31354
 210  0.94950 0.00000  0.94754 0.31354
 211  0.94667 0.00000  0.94751 0.31354
 212  0.94560 0.00000  0.94747 0.31355
 213  0.94945 0.00000  0.94747 0.31355
 214  0.95294 0.00000  0.94751 0.31356
 215  0.94933 0.00000  0.94750 0.31357
 216  0.95327 0.00000  0.94754 0.31356
 217  0.94710 0.00000  0.94751 0.31357
 218  0.94957 0.00000  0.94752 0.31359
 219  0.95015 0.00000  0.94753 0.31359
 220  0.95073 0.00000  0.94753 0.31359
 221  0.95159 0.00000  0.94756 0.31359
 222  0.94355 0.00000  0.94751 0.31360
 223  0.95242 0.00000  0.94754 0.31359
 224  0.95112 0.00000  0.94756 0.31358
 225  0.94832 0.00000  0.94754 0.31359
 226  0.94869 0.00000  0.94754 0.31360
 227  0.95176 0.00000  0.94756 0.31361
 228  0.94954 0.00000  0.94755 0.31361
 229  0.95278 0.00000  0.94757 0.31361
 230  0.94705 0.00000  0.94755 0.31363
 231  0.95384 0.00000  0.94759 0.31364
 232  0.94811 0.00000  0.94758 0.31364
 233  0.95174 0.00000  0.94760 0.31364
 234  0.95044 0.00000  0.94760 0.31363
 235  0.94682 0.00000  0.94758 0.31364
 236  0.95260 0.00000  0.94759 0.31363
 237  0.95078 0.00000  0.94760 0.31366
 238  0.94708 0.00000  0.94759 0.31366
 239  0.94938 0.00000  0.94758 0.31367
 240  0.95064 0.00000  0.94758 0.31364
 241  0.94893 0.00000  0.94759 0.31366
 242  0.95055 0.00000  0.94761 0.31368
 243  0.95369 0.00000  0.94766 0.31367
 244  0.94906 0.00000  0.94763 0.31368
 245  0.95094 0.00000  0.94764 0.31367
 246  0.95145 0.00000  0.94765 0.31367
 247  0.94634 0.00000  0.94762 0.31368
 248  0.95005 0.00000  0.94762 0.31367
 249  0.95524 0.00000  0.94767 0.31366
 250  0.94898 0.00000  0.94768 0.31368
 251  0.95003 0.00000  0.94767 0.31368
 252  0.94599 0.00000  0.94763 0.31368
 253  0.94801 0.00000  0.94763 0.31369
 254  0.94755 0.00000  0.94759 0.31369
 255  0.94811 0.00000  0.94758 0.31370
 256  0.95062 0.00000  0.94760 0.31371
 257  0.94939 0.00000  0.94758 0.31371
 258  0.94627 0.00000  0.94757 0.31372
 259  0.94821 0.00000  0.94759 0.31372
 260  0.94820 0.00000  0.94759 0.31374
 261  0.95049 0.00000  0.94761 0.31375
 262  0.95556 0.00000  0.94763 0.31373
 263  0.95114 0.00000  0.94761 0.31372
 264  0.94914 0.00000  0.94761 0.31373
 265  0.94764 0.00000  0.94760 0.31373
 266  0.94749 0.00000  0.94758 0.31373
 267  0.94865 0.00000  0.94758 0.31373
