loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  70  0.81270 0.00000  0.83388 0.18109
  71  0.81217 0.00000  0.83488 0.18110
  72  0.81721 0.00000  0.83404 0.18111
  73  0.83381 0.00000  0.83395 0.18111
  74  0.81401 0.00000  0.83408 0.18111
  75  0.82664 0.00000  0.83409 0.18110
  76  0.81160 0.00000  0.83335 0.18112
  77  0.82237 0.00000  0.83354 0.18112
  78  0.83869 0.00000  0.83345 0.18113
  79  0.82041 0.00000  0.83324 0.18113
  80  0.81894 0.00000  0.83361 0.18114
  81  0.82570 0.00000  0.83334 0.18114
  82  0.81416 0.00000  0.83315 0.18114
  83  0.83405 0.00000  0.83379 0.18114
  84  0.83301 0.00000  0.83347 0.18114
  85  0.82844 0.00000  0.83331 0.18114
  86  0.82379 0.00000  0.83317 0.18115
  87  0.81820 0.00000  0.83302 0.18115
  88  0.80855 0.00000  0.83293 0.18115
  89  0.82386 0.00000  0.83294 0.18114
  90  0.80470 0.00000  0.83283 0.18115
  91  0.80893 0.00000  0.83248 0.18117
  92  0.80596 0.00000  0.83240 0.18116
  93  0.81769 0.00000  0.83251 0.18117
  94  0.81864 0.00000  0.83278 0.18116
  95  0.82509 0.00000  0.83281 0.18116
  96  0.81354 0.00000  0.83270 0.18116
  97  0.83507 0.00000  0.83280 0.18115
  98  0.82024 0.00000  0.83260 0.18116
  99  0.82196 0.00000  0.83271 0.18115
 100  0.82278 0.00000  0.83268 0.18115
 101  0.82362 0.00000  0.83253 0.18116
 102  0.81572 0.00000  0.83249 0.18116
 103  0.82291 0.00000  0.83248 0.18116
 104  0.82107 0.00000  0.83274 0.18116
 105  0.82697 0.00000  0.83258 0.18115
 106  0.83981 0.00000  0.83314 0.18115
 107  0.80844 0.00000  0.83265 0.18116
 108  0.82303 0.00000  0.83237 0.18115
 109  0.80611 0.00000  0.83198 0.18116
 110  0.81840 0.00000  0.83221 0.18116
 111  0.83857 0.00000  0.83251 0.18114
 112  0.81778 0.00000  0.83223 0.18114
 113  0.81882 0.00000  0.83229 0.18114
 114  0.81381 0.00000  0.83191 0.18114
 115  0.81006 0.00000  0.83175 0.18114
 116  0.81700 0.00000  0.83202 0.18113
 117  0.82192 0.00000  0.83215 0.18113
 118  0.80942 0.00000  0.83201 0.18113
 119  0.81416 0.00000  0.83190 0.18113
 120  0.82368 0.00000  0.83231 0.18112
 121  0.83229 0.00000  0.83237 0.18112
 122  0.81148 0.00000  0.83177 0.18111
 123  0.81199 0.00000  0.83162 0.18111
 124  0.81717 0.00000  0.83157 0.18110
 125  0.81640 0.00000  0.83148 0.18109
 126  0.81353 0.00000  0.83155 0.18109
 127  0.83055 0.00000  0.83184 0.18108
 128  0.83488 0.00000  0.83220 0.18108
 129  0.81754 0.00000  0.83203 0.18108
 130  0.83394 0.00000  0.83241 0.18108
 131  0.83359 0.00000  0.83221 0.18107
 132  0.81444 0.00000  0.83165 0.18107
 133  0.82473 0.00000  0.83163 0.18108
 134  0.81533 0.00000  0.83152 0.18107
 135  0.82737 0.00000  0.83174 0.18106
 136  0.81827 0.00000  0.83168 0.18106
 137  0.83038 0.00000  0.83202 0.18105
 138  0.82747 0.00000  0.83181 0.18105
 139  0.81525 0.00000  0.83165 0.18105
 140  0.81900 0.00000  0.83218 0.18105
 141  0.82978 0.00000  0.83184 0.18105
 142  0.81906 0.00000  0.83170 0.18104
 143  0.81191 0.00000  0.83164 0.18104
 144  0.81849 0.00000  0.83171 0.18104
 145  0.80452 0.00000  0.83145 0.18104
 146  0.82477 0.00000  0.83137 0.18103
 147  0.83065 0.00000  0.83179 0.18102
 148  0.82550 0.00000  0.83160 0.18101
 149  0.82853 0.00000  0.83157 0.18101
 150  0.82401 0.00000  0.83151 0.18101
 151  0.81945 0.00000  0.83173 0.18101
 152  0.82117 0.00000  0.83192 0.18101
 153  0.80995 0.00000  0.83123 0.18102
 154  0.79580 0.00000  0.83121 0.18102
 155  0.81681 0.00000  0.83182 0.18102
 156  0.81406 0.00000  0.83194 0.18101
 157  0.81004 0.00000  0.83159 0.18100
 158  0.81492 0.00000  0.83157 0.18098
 159  0.81251 0.00000  0.83149 0.18098
 160  0.82446 0.00000  0.83146 0.18098
 161  0.80320 0.00000  0.83146 0.18097
 162  0.81713 0.00000  0.83113 0.18096
 163  0.81947 0.00000  0.83124 0.18096
 164  0.82082 0.00000  0.83125 0.18096
 165  0.81789 0.00000  0.83120 0.18096
 166  0.83759 0.00000  0.83179 0.18094
 167  0.82038 0.00000  0.83175 0.18094
 168  0.83574 0.00000  0.83182 0.18093
 169  0.81289 0.00000  0.83137 0.18094
 170  0.81742 0.00000  0.83147 0.18094
 171  0.82059 0.00000  0.83139 0.18095
 172  0.81833 0.00000  0.83147 0.18094
 173  0.81687 0.00000  0.83127 0.18094
 174  0.81412 0.00000  0.83127 0.18095
 175  0.81144 0.00000  0.83100 0.18095
 176  0.82121 0.00000  0.83136 0.18094
 177  0.82589 0.00000  0.83157 0.18092
 178  0.82247 0.00000  0.83168 0.18092
 179  0.83259 0.00000  0.83201 0.18090
 180  0.81257 0.00000  0.83162 0.18091
 181  0.81086 0.00000  0.83137 0.18091
 182  0.81614 0.00000  0.83176 0.18090
 183  0.80806 0.00000  0.83130 0.18091
 184  0.81186 0.00000  0.83097 0.18091
 185  0.83215 0.00000  0.83136 0.18089
 186  0.81599 0.00000  0.83143 0.18090
 187  0.81569 0.00000  0.83129 0.18089
 188  0.82522 0.00000  0.83150 0.18089
 189  0.81129 0.00000  0.83127 0.18088
 190  0.82331 0.00000  0.83118 0.18088
 191  0.81863 0.00000  0.83114 0.18087
 192  0.81404 0.00000  0.83151 0.18086
 193  0.80924 0.00000  0.83113 0.18085
 194  0.80840 0.00000  0.83134 0.18085
 195  0.81342 0.00000  0.83148 0.18085
 196  0.83873 0.00000  0.83138 0.18083
 197  0.81658 0.00000  0.83124 0.18083
 198  0.80793 0.00000  0.83102 0.18083
 199  0.81856 0.00000  0.83091 0.18083
 200  0.80793 0.00000  0.83088 0.18083
 201  0.82837 0.00000  0.83110 0.18082
 202  0.81326 0.00000  0.83132 0.18081
 203  0.79660 0.00000  0.83094 0.18081
 204  0.81109 0.00000  0.83088 0.18081
 205  0.82525 0.00000  0.83114 0.18080
 206  0.80898 0.00000  0.83079 0.18080
 207  0.82237 0.00000  0.83123 0.18079
 208  0.82316 0.00000  0.83111 0.18080
 209  0.82704 0.00000  0.83114 0.18079
 210  0.82396 0.00000  0.83141 0.18079
 211  0.83041 0.00000  0.83158 0.18080
 212  0.82114 0.00000  0.83163 0.18080
 213  0.80818 0.00000  0.83132 0.18081
 214  0.82527 0.00000  0.83204 0.18080
 215  0.81091 0.00000  0.83192 0.18080
 216  0.81076 0.00000  0.83104 0.18080
 217  0.81692 0.00000  0.83129 0.18081
 218  0.80262 0.00000  0.83140 0.18082
 219  0.81307 0.00000  0.83113 0.18082
 220  0.83244 0.00000  0.83149 0.18081
 221  0.81559 0.00000  0.83144 0.18081
 222  0.82698 0.00000  0.83165 0.18079
 223  0.81344 0.00000  0.83133 0.18079
 224  0.80574 0.00000  0.83089 0.18079
 225  0.81381 0.00000  0.83091 0.18079
 226  0.82321 0.00000  0.83090 0.18078
 227  0.83455 0.00000  0.83152 0.18076
 228  0.82138 0.00000  0.83159 0.18077
 229  0.82444 0.00000  0.83163 0.18076
 230  0.81966 0.00000  0.83155 0.18076
 231  0.80574 0.00000  0.83134 0.18077
 232  0.80619 0.00000  0.83144 0.18077
 233  0.81376 0.00000  0.83138 0.18077
 234  0.82322 0.00000  0.83150 0.18075
 235  0.83293 0.00000  0.83164 0.18074
 236  0.82924 0.00000  0.83197 0.18073
 237  0.81354 0.00000  0.83132 0.18075
 238  0.82598 0.00000  0.83168 0.18074
 239  0.80665 0.00000  0.83127 0.18075
 240  0.83062 0.00000  0.83129 0.18074
 241  0.81972 0.00000  0.83143 0.18074
 242  0.81741 0.00000  0.83127 0.18075
 243  0.80643 0.00000  0.83092 0.18077
 244  0.82455 0.00000  0.83112 0.18076
 245  0.81437 0.00000  0.83108 0.18076
 246  0.81496 0.00000  0.83109 0.18076
 247  0.82172 0.00000  0.83099 0.18076
 248  0.81046 0.00000  0.83122 0.18075
 249  0.81386 0.00000  0.83117 0.18076
 250  0.82504 0.00000  0.83140 0.18076
 251  0.82154 0.00000  0.83140 0.18076
 252  0.81588 0.00000  0.83103 0.18075
 253  0.81913 0.00000  0.83132 0.18075
 254  0.82231 0.00000  0.83129 0.18075
 255  0.81419 0.00000  0.83147 0.18074
 256  0.81717 0.00000  0.83152 0.18074
 257  0.80979 0.00000  0.83154 0.18075
 258  0.81467 0.00000  0.83129 0.18074
 259  0.81148 0.00000  0.83101 0.18075
 260  0.81512 0.00000  0.83095 0.18074
 261  0.82113 0.00000  0.83112 0.18074
 262  0.81960 0.00000  0.83104 0.18074
 263  0.82038 0.00000  0.83126 0.18074
 264  0.82283 0.00000  0.83135 0.18074
 265  0.81657 0.00000  0.83138 0.18074
 266  0.82428 0.00000  0.83139 0.18074
 267  0.82619 0.00000  0.83142 0.18073
 268  0.82451 0.00000  0.83152 0.18072
 269  0.82637 0.00000  0.83166 0.18072
 270  0.81068 0.00000  0.83115 0.18073
 271  0.81604 0.00000  0.83129 0.18073
 272  0.80817 0.00000  0.83096 0.18073
 273  0.79330 0.00000  0.83106 0.18075
 274  0.83038 0.00000  0.83110 0.18073
 275  0.82814 0.00000  0.83119 0.18073
 276  0.81408 0.00000  0.83115 0.18074
 277  0.81142 0.00000  0.83089 0.18074
 278  0.80288 0.00000  0.83123 0.18075
 279  0.82097 0.00000  0.83142 0.18073
 280  0.82340 0.00000  0.83150 0.18072
 281  0.80969 0.00000  0.83134 0.18074
 282  0.79929 0.00000  0.83107 0.18074
 283  0.83897 0.00000  0.83151 0.18072
 284  0.79795 0.00000  0.83093 0.18073
 285  0.80360 0.00000  0.83076 0.18073
 286  0.82611 0.00000  0.83121 0.18072
 287  0.80609 0.00000  0.83115 0.18073
 288  0.83133 0.00000  0.83123 0.18071
 289  0.81828 0.00000  0.83122 0.18072
 290  0.81665 0.00000  0.83109 0.18073
 291  0.82168 0.00000  0.83136 0.18072
 292  0.81499 0.00000  0.83093 0.18073
 293  0.81998 0.00000  0.83115 0.18071
 294  0.82453 0.00000  0.83113 0.18071
 295  0.82403 0.00000  0.83122 0.18071
 296  0.82532 0.00000  0.83136 0.18072
 297  0.81495 0.00000  0.83119 0.18072
 298  0.81625 0.00000  0.83127 0.18073
 299  0.82399 0.00000  0.83167 0.18072
 300  0.82467 0.00000  0.83157 0.18072
 301  0.82238 0.00000  0.83137 0.18072
 302  0.81525 0.00000  0.83130 0.18072
 303  0.81690 0.00000  0.83117 0.18073
 304  0.81556 0.00000  0.83122 0.18073
 305  0.81805 0.00000  0.83127 0.18073
 306  0.81757 0.00000  0.83102 0.18073
 307  0.82848 0.00000  0.83144 0.18072
 308  0.81084 0.00000  0.83119 0.18073
 309  0.81510 0.00000  0.83105 0.18073
 310  0.81187 0.00000  0.83107 0.18074
 311  0.82021 0.00000  0.83212 0.18074
 312  0.82883 0.00000  0.83177 0.18073
 313  0.82719 0.00000  0.83148 0.18074
 314  0.82370 0.00000  0.83117 0.18074
 315  0.81788 0.00000  0.83109 0.18075
 316  0.81553 0.00000  0.83108 0.18075
 317  0.82511 0.00000  0.83113 0.18075
 318  0.83257 0.00000  0.83143 0.18074
 319  0.80949 0.00000  0.83132 0.18075
 320  0.81712 0.00000  0.83140 0.18075
 321  0.81686 0.00000  0.83122 0.18075
 322  0.81695 0.00000  0.83123 0.18076
 323  0.81177 0.00000  0.83123 0.18076
 324  0.82838 0.00000  0.83158 0.18075
 325  0.81657 0.00000  0.83149 0.18075
 326  0.80795 0.00000  0.83149 0.18077
 327  0.80575 0.00000  0.83101 0.18078
 328  0.83531 0.00000  0.83136 0.18076
 329  0.81711 0.00000  0.83132 0.18075
 330  0.82515 0.00000  0.83139 0.18075
 331  0.81863 0.00000  0.83143 0.18075
 332  0.81541 0.00000  0.83090 0.18075
 333  0.81989 0.00000  0.83122 0.18074
 334  0.82544 0.00000  0.83131 0.18073
 335  0.81849 0.00000  0.83132 0.18073
 336  0.81640 0.00000  0.83117 0.18073
 337  0.80669 0.00000  0.83087 0.18074
 338  0.82195 0.00000  0.83107 0.18073
 339  0.82694 0.00000  0.83133 0.18074
 340  0.81765 0.00000  0.83115 0.18073
 341  0.82418 0.00000  0.83155 0.18073
 342  0.81971 0.00000  0.83131 0.18073
 343  0.82949 0.00000  0.83140 0.18072
 344  0.80762 0.00000  0.83129 0.18073
 345  0.81604 0.00000  0.83110 0.18073
 346  0.82426 0.00000  0.83114 0.18073
 347  0.81716 0.00000  0.83130 0.18073
 348  0.81538 0.00000  0.83144 0.18073
 349  0.80717 0.00000  0.83144 0.18073
 350  0.81720 0.00000  0.83143 0.18072
 351  0.81684 0.00000  0.83107 0.18073
 352  0.82091 0.00000  0.83124 0.18071
 353  0.82671 0.00000  0.83144 0.18071
 354  0.81413 0.00000  0.83128 0.18071
 355  0.81526 0.00000  0.83178 0.18072
 356  0.81373 0.00000  0.83139 0.18072
 357  0.81555 0.00000  0.83118 0.18072
 358  0.81356 0.00000  0.83143 0.18072
 359  0.81830 0.00000  0.83123 0.18073
 360  0.81578 0.00000  0.83092 0.18072
 361  0.80680 0.00000  0.83098 0.18073
 362  0.83091 0.00000  0.83136 0.18071
 363  0.82447 0.00000  0.83141 0.18071
 364  0.79968 0.00000  0.83100 0.18072
 365  0.80885 0.00000  0.83100 0.18071
 366  0.82134 0.00000  0.83127 0.18071
 367  0.83166 0.00000  0.83143 0.18069
 368  0.81805 0.00000  0.83154 0.18070
 369  0.83200 0.00000  0.83182 0.18069
 370  0.80093 0.00000  0.83118 0.18070
 371  0.81806 0.00000  0.83116 0.18070
 372  0.81171 0.00000  0.83104 0.18071
 373  0.82081 0.00000  0.83155 0.18070
 374  0.82305 0.00000  0.83156 0.18070
 375  0.82287 0.00000  0.83109 0.18070
 376  0.83235 0.00000  0.83159 0.18070
 377  0.82807 0.00000  0.83188 0.18069
 378  0.81544 0.00000  0.83147 0.18070
 379  0.82591 0.00000  0.83146 0.18070
 380  0.80544 0.00000  0.83117 0.18070
 381  0.81117 0.00000  0.83088 0.18071
 382  0.81535 0.00000  0.83100 0.18071
 383  0.82303 0.00000  0.83098 0.18071
 384  0.80553 0.00000  0.83079 0.18071
 385  0.82541 0.00000  0.83150 0.18070
 386  0.81955 0.00000  0.83196 0.18069
 387  0.80121 0.00000  0.83145 0.18070
 388  0.81491 0.00000  0.83121 0.18070
 389  0.82130 0.00000  0.83163 0.18069
 390  0.79775 0.00000  0.83096 0.18071
 391  0.81148 0.00000  0.83102 0.18071
 392  0.82083 0.00000  0.83125 0.18070
 393  0.80536 0.00000  0.83111 0.18071
 394  0.80733 0.00000  0.83097 0.18071
 395  0.80977 0.00000  0.83094 0.18071
 396  0.81204 0.00000  0.83163 0.18071
 397  0.81556 0.00000  0.83115 0.18071
 398  0.82011 0.00000  0.83145 0.18071
 399  0.82307 0.00000  0.83130 0.18070
 400  0.82036 0.00000  0.83129 0.18070
 401  0.83320 0.00000  0.83151 0.18070
 402  0.81868 0.00000  0.83126 0.18070
 403  0.81890 0.00000  0.83128 0.18069
 404  0.81300 0.00000  0.83136 0.18069
 405  0.79846 0.00000  0.83094 0.18070
 406  0.81121 0.00000  0.83103 0.18070
 407  0.81435 0.00000  0.83126 0.18069
 408  0.81647 0.00000  0.83103 0.18070
 409  0.83269 0.00000  0.83145 0.18069
 410  0.81741 0.00000  0.83106 0.18070
 411  0.82509 0.00000  0.83109 0.18071
 412  0.80616 0.00000  0.83078 0.18072
 413  0.83095 0.00000  0.83116 0.18071
 414  0.82052 0.00000  0.83112 0.18070
 415  0.79041 0.00000  0.83148 0.18072
 416  0.81964 0.00000  0.83143 0.18072
 417  0.81756 0.00000  0.83140 0.18070
 418  0.82004 0.00000  0.83147 0.18070
 419  0.81631 0.00000  0.83134 0.18070
 420  0.82749 0.00000  0.83152 0.18069
 421  0.83192 0.00000  0.83149 0.18070
 422  0.80965 0.00000  0.83128 0.18071
 423  0.81483 0.00000  0.83107 0.18071
 424  0.81489 0.00000  0.83095 0.18071
 425  0.82446 0.00000  0.83127 0.18071
 426  0.81499 0.00000  0.83141 0.18071
 427  0.81738 0.00000  0.83167 0.18072
 428  0.83105 0.00000  0.83249 0.18071
 429  0.81182 0.00000  0.83245 0.18072
 430  0.81737 0.00000  0.83195 0.18071
 431  0.81628 0.00000  0.83180 0.18072
 432  0.81542 0.00000  0.83141 0.18072
 433  0.81088 0.00000  0.83122 0.18073
 434  0.81307 0.00000  0.83102 0.18073
 435  0.82478 0.00000  0.83173 0.18072
 436  0.81589 0.00000  0.83167 0.18072
 437  0.81202 0.00000  0.83126 0.18073
 438  0.80971 0.00000  0.83113 0.18073
 439  0.80792 0.00000  0.83111 0.18073
 440  0.81796 0.00000  0.83111 0.18073
 441  0.82513 0.00000  0.83112 0.18073
 442  0.83421 0.00000  0.83172 0.18072
 443  0.81567 0.00000  0.83127 0.18073
 444  0.81124 0.00000  0.83116 0.18073
 445  0.82947 0.00000  0.83123 0.18074
 446  0.81938 0.00000  0.83132 0.18073
 447  0.81007 0.00000  0.83140 0.18074
 448  0.81055 0.00000  0.83117 0.18074
 449  0.81422 0.00000  0.83113 0.18075
 450  0.82083 0.00000  0.83104 0.18075
 451  0.80951 0.00000  0.83140 0.18075
 452  0.82002 0.00000  0.83167 0.18075
 453  0.82339 0.00000  0.83126 0.18075
 454  0.80347 0.00000  0.83117 0.18076
 455  0.81546 0.00000  0.83150 0.18076
 456  0.82782 0.00000  0.83155 0.18075
 457  0.81030 0.00000  0.83110 0.18075
 458  0.82420 0.00000  0.83109 0.18074
 459  0.81542 0.00000  0.83108 0.18075
 460  0.81193 0.00000  0.83144 0.18076
 461  0.82014 0.00000  0.83175 0.18075
 462  0.80198 0.00000  0.83131 0.18076
 463  0.81863 0.00000  0.83147 0.18075
 464  0.81378 0.00000  0.83104 0.18075
 465  0.81747 0.00000  0.83117 0.18075
 466  0.81374 0.00000  0.83144 0.18075
 467  0.80751 0.00000  0.83121 0.18076
 468  0.83088 0.00000  0.83143 0.18075
 469  0.82252 0.00000  0.83140 0.18075
 470  0.82116 0.00000  0.83154 0.18074
 471  0.81225 0.00000  0.83126 0.18075
 472  0.82417 0.00000  0.83125 0.18075
 473  0.80665 0.00000  0.83103 0.18076
 474  0.80548 0.00000  0.83129 0.18076
 475  0.82485 0.00000  0.83133 0.18075
 476  0.82275 0.00000  0.83121 0.18076
 477  0.81936 0.00000  0.83114 0.18076
 478  0.81974 0.00000  0.83122 0.18075
 479  0.82026 0.00000  0.83153 0.18075
 480  0.82346 0.00000  0.83140 0.18073
 481  0.82509 0.00000  0.83141 0.18074
 482  0.80978 0.00000  0.83093 0.18074
 483  0.81386 0.00000  0.83094 0.18074
 484  0.82506 0.00000  0.83137 0.18073
 485  0.81999 0.00000  0.83142 0.18072
 486  0.82472 0.00000  0.83149 0.18073
 487  0.81097 0.00000  0.83109 0.18073
 488  0.82865 0.00000  0.83134 0.18072
 489  0.82785 0.00000  0.83154 0.18072
 490  0.83034 0.00000  0.83160 0.18072
 491  0.82110 0.00000  0.83149 0.18072
 492  0.82647 0.00000  0.83169 0.18072
 493  0.80194 0.00000  0.83110 0.18073
 494  0.82131 0.00000  0.83161 0.18072
 495  0.81784 0.00000  0.83209 0.18072
 496  0.83266 0.00000  0.83237 0.18071
 497  0.82757 0.00000  0.83208 0.18071
 498  0.81896 0.00000  0.83162 0.18072
 499  0.80894 0.00000  0.83179 0.18072
chose model 711 L_auc_712
chose model 260 L_auc_261
chose model 775 L_auc_776
chose model 333 L_auc_334
chose model 1016 L_auc_1017
chose model 1058 L_auc_1059
chose model 1051 L_auc_1052
chose model 1140 L_auc_1141
chose model 659 L_auc_660
chose model 835 L_auc_836
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7426.97s cpu, 5527229.1982 mticks, 2068.01s wall]
score: 0.1634  baseline: 0.1635  diff: -0.00008
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0624331 baseline avg error 0.0652753 avg improvement 0.00284226
category POSS: count 5942 avg error 0.170877 baseline avg error 0.171225 avg improvement 0.000348175
category IMP: count 711 avg error 0.575994 baseline avg error 0.56085 avg improvement -0.0151447
overall: count 10000 avg error 0.163385 baseline avg error 0.163466 avg improvement 8.14018e-05
worst entries: 
0: 743  label: -1 pred: 0.443491 bl: 0.0989 POSS error_pred: 0.487344 error_bl: 0.111892 improvement: -0.375452
    min: -0.2055  max: 1 avg: 0.401949
explanation: 
no explanation

1: 3991  label: 1 pred: -0.498911 bl: 0.2608 POSS error_pred: 0.574472 error_bl: 0.204102 improvement: -0.37037
    min: -0.4995  max: 0.7985 avg: -0.0449257
explanation: 
no explanation

2: 8757  label: 1 pred: -0.645006 bl: 0.0928 POSS error_pred: 0.719833 error_bl: 0.392274 improvement: -0.327559
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

3: 213  label: 1 pred: -0.407238 bl: 0.2362 POSS error_pred: 0.502389 error_bl: 0.229988 improvement: -0.272401
    min: -0.716  max: 0.578 avg: 0.00712641
explanation: 
no explanation

4: 2549  label: 1 pred: -0.462792 bl: 0.1904 POSS error_pred: 0.549184 error_bl: 0.277479 improvement: -0.271705
    min: -0.3835  max: 0.5405 avg: -0.0277163
explanation: 
no explanation

5: 4950  label: 1 pred: -0.383018 bl: 0.24995 POSS error_pred: 0.486061 error_bl: 0.216846 improvement: -0.269215
    min: -0.41  max: 0.5 avg: 0.0073649
explanation: 
no explanation

6: 6296  label: -1 pred: 0.683875 bl: 0.40805 IMP error_pred: 0.762756 error_bl: 0.50221 improvement: -0.260546
    min: 0.1275  max: 0.95 avg: 0.575223
explanation: 
no explanation

7: 9210  label: -1 pred: 0.659414 bl: 0.3902 IMP error_pred: 0.732624 error_bl: 0.47278 improvement: -0.259843
    min: 0.291  max: 0.892 avg: 0.554365
explanation: 
no explanation

8: 3888  label: -1 pred: 0.472262 bl: 0.2542 POSS error_pred: 0.514865 error_bl: 0.26808 improvement: -0.246786
    min: -0.028  max: 0.8635 avg: 0.423755
explanation: 
no explanation

9: 1547  label: 1 pred: -0.828726 bl: -0.12985 POSS error_pred: 0.929709 error_bl: 0.683194 improvement: -0.246515
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

10: 2054  label: -1 pred: 0.391011 bl: 0.191 POSS error_pred: 0.44094 error_bl: 0.197067 improvement: -0.243873
    min: -0.0635  max: 0.8415 avg: 0.391348
explanation: 
no explanation

11: 5562  label: -1 pred: 0.589199 bl: 0.34025 POSS error_pred: 0.639614 error_bl: 0.395942 improvement: -0.243672
    min: -0.022  max: 0.8015 avg: 0.493613
explanation: 
no explanation

12: 249  label: 1 pred: -0.57923 bl: 0.08175 POSS error_pred: 0.645161 error_bl: 0.407706 improvement: -0.237455
    min: -0.5095  max: 0.3745 avg: -0.094729
explanation: 
no explanation

13: 4423  label: -1 pred: 0.470524 bl: 0.2606 POSS error_pred: 0.512254 error_bl: 0.276718 improvement: -0.235536
    min: -0.0505  max: 0.786 avg: 0.420996
explanation: 
no explanation

14: 2607  label: 1 pred: -0.364779 bl: 0.2234 POSS error_pred: 0.473716 error_bl: 0.240741 improvement: -0.232975
    min: -0.1805  max: 0.311 avg: 0.0319179
explanation: 
no explanation

15: 8397  label: -1 pred: 0.461778 bl: 0.25785 POSS error_pred: 0.503415 error_bl: 0.272599 improvement: -0.230816
    min: -0.0945  max: 0.7135 avg: 0.419311
explanation: 
no explanation

16: 5894  label: -1 pred: 0.471601 bl: 0.26435 IMP error_pred: 0.51366 error_bl: 0.283045 improvement: -0.230615
    min: 0.1135  max: 0.917 avg: 0.432329
explanation: 
no explanation

17: 9957  label: 1 pred: -0.43678 bl: 0.17475 POSS error_pred: 0.525289 error_bl: 0.295002 improvement: -0.230287
    min: -0.3975  max: 0.3655 avg: 0.000314074
