loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 109  0.44479 0.00000  0.44704 0.00000
 110  0.44545 0.00000  0.44690 0.00000
 111  0.44044 0.00000  0.44690 0.00000
 112  0.44189 0.00000  0.44682 0.00000
 113  0.44194 0.00000  0.44693 0.00000
 114  0.44440 0.00000  0.44699 0.00000
 115  0.44331 0.00000  0.44716 0.00000
 116  0.44436 0.00000  0.44734 0.00000
 117  0.44117 0.00000  0.44738 0.00000
 118  0.44162 0.00000  0.44711 0.00000
 119  0.44118 0.00000  0.44709 0.00000
 120  0.44078 0.00000  0.44703 0.00000
 121  0.44067 0.00000  0.44698 0.00000
 122  0.43837 0.00000  0.44694 0.00000
 123  0.44305 0.00000  0.44689 0.00000
 124  0.44438 0.00000  0.44693 0.00000
 125  0.44337 0.00000  0.44697 0.00000
 126  0.44212 0.00000  0.44703 0.00000
 127  0.44840 0.00000  0.44712 0.00000
 128  0.43989 0.00000  0.44699 0.00000
 129  0.44293 0.00000  0.44704 0.00000
 130  0.44405 0.00000  0.44697 0.00000
 131  0.43935 0.00000  0.44696 0.00000
 132  0.44112 0.00000  0.44714 0.00000
 133  0.44331 0.00000  0.44708 0.00000
 134  0.44595 0.00000  0.44712 0.00000
 135  0.43995 0.00000  0.44728 0.00000
 136  0.44245 0.00000  0.44697 0.00000
 137  0.44368 0.00000  0.44701 0.00000
 138  0.44324 0.00000  0.44728 0.00000
 139  0.44361 0.00000  0.44733 0.00000
 140  0.44124 0.00000  0.44717 0.00000
 141  0.44239 0.00000  0.44712 0.00000
 142  0.44309 0.00000  0.44719 0.00000
 143  0.44650 0.00000  0.44712 0.00000
 144  0.44109 0.00000  0.44705 0.00000
 145  0.44424 0.00000  0.44735 0.00000
 146  0.44262 0.00000  0.44719 0.00000
 147  0.44262 0.00000  0.44714 0.00000
 148  0.44277 0.00000  0.44705 0.00000
 149  0.44421 0.00000  0.44706 0.00000
 150  0.43930 0.00000  0.44719 0.00000
 151  0.44267 0.00000  0.44696 0.00000
 152  0.44185 0.00000  0.44695 0.00000
 153  0.44201 0.00000  0.44705 0.00000
 154  0.44257 0.00000  0.44699 0.00000
 155  0.43851 0.00000  0.44698 0.00000
 156  0.44463 0.00000  0.44698 0.00000
 157  0.43885 0.00000  0.44691 0.00000
 158  0.44285 0.00000  0.44681 0.00000
 159  0.44043 0.00000  0.44686 0.00000
 160  0.44167 0.00000  0.44698 0.00000
 161  0.44329 0.00000  0.44704 0.00000
 162  0.43901 0.00000  0.44710 0.00000
 163  0.43789 0.00000  0.44705 0.00000
 164  0.43935 0.00000  0.44693 0.00000
 165  0.44606 0.00000  0.44705 0.00000
 166  0.44454 0.00000  0.44713 0.00000
 167  0.44088 0.00000  0.44710 0.00000
 168  0.44509 0.00000  0.44696 0.00000
 169  0.44395 0.00000  0.44714 0.00000
 170  0.44034 0.00000  0.44706 0.00000
 171  0.44450 0.00000  0.44716 0.00000
 172  0.44275 0.00000  0.44719 0.00000
 173  0.43848 0.00000  0.44717 0.00000
 174  0.44235 0.00000  0.44712 0.00000
 175  0.44246 0.00000  0.44707 0.00000
 176  0.44173 0.00000  0.44691 0.00000
 177  0.44059 0.00000  0.44694 0.00000
 178  0.43859 0.00000  0.44690 0.00000
 179  0.43961 0.00000  0.44682 0.00000
 180  0.44388 0.00000  0.44687 0.00000
 181  0.44076 0.00000  0.44694 0.00000
 182  0.44455 0.00000  0.44692 0.00000
 183  0.44298 0.00000  0.44706 0.00000
 184  0.44197 0.00000  0.44705 0.00000
 185  0.44286 0.00000  0.44706 0.00000
 186  0.44074 0.00000  0.44705 0.00000
 187  0.43877 0.00000  0.44715 0.00000
 188  0.44481 0.00000  0.44691 0.00000
 189  0.43889 0.00000  0.44684 0.00000
 190  0.43970 0.00000  0.44676 0.00000
 191  0.44212 0.00000  0.44682 0.00000
 192  0.44311 0.00000  0.44689 0.00000
 193  0.44794 0.00000  0.44702 0.00000
 194  0.44349 0.00000  0.44703 0.00000
 195  0.44105 0.00000  0.44711 0.00000
 196  0.44416 0.00000  0.44710 0.00000
 197  0.43977 0.00000  0.44722 0.00000
 198  0.44249 0.00000  0.44705 0.00000
 199  0.43979 0.00000  0.44686 0.00000
 200  0.44413 0.00000  0.44688 0.00000
 201  0.43994 0.00000  0.44697 0.00000
 202  0.44357 0.00000  0.44721 0.00000
 203  0.44508 0.00000  0.44726 0.00000
 204  0.43889 0.00000  0.44732 0.00000
 205  0.44216 0.00000  0.44723 0.00000
 206  0.44344 0.00000  0.44719 0.00000
 207  0.44075 0.00000  0.44722 0.00000
 208  0.44269 0.00000  0.44720 0.00000
 209  0.44022 0.00000  0.44715 0.00000
 210  0.43792 0.00000  0.44718 0.00000
 211  0.44385 0.00000  0.44699 0.00000
 212  0.44083 0.00000  0.44695 0.00000
 213  0.44341 0.00000  0.44694 0.00000
 214  0.44551 0.00000  0.44704 0.00000
 215  0.43957 0.00000  0.44689 0.00000
 216  0.44083 0.00000  0.44714 0.00000
 217  0.44202 0.00000  0.44722 0.00000
 218  0.44044 0.00000  0.44711 0.00000
 219  0.44058 0.00000  0.44712 0.00000
 220  0.44154 0.00000  0.44693 0.00000
 221  0.43857 0.00000  0.44710 0.00000
 222  0.44179 0.00000  0.44705 0.00000
 223  0.44140 0.00000  0.44719 0.00000
 224  0.44320 0.00000  0.44708 0.00000
 225  0.43882 0.00000  0.44703 0.00000
 226  0.44215 0.00000  0.44699 0.00000
 227  0.44245 0.00000  0.44700 0.00000
 228  0.44151 0.00000  0.44698 0.00000
 229  0.44208 0.00000  0.44693 0.00000
 230  0.44153 0.00000  0.44678 0.00000
 231  0.44086 0.00000  0.44686 0.00000
 232  0.44034 0.00000  0.44702 0.00000
 233  0.44381 0.00000  0.44711 0.00000
 234  0.44057 0.00000  0.44725 0.00000
 235  0.44090 0.00000  0.44724 0.00000
 236  0.44071 0.00000  0.44724 0.00000
 237  0.44296 0.00000  0.44717 0.00000
 238  0.44375 0.00000  0.44735 0.00000
 239  0.44518 0.00000  0.44741 0.00000
 240  0.44224 0.00000  0.44736 0.00000
 241  0.44381 0.00000  0.44735 0.00000
 242  0.44164 0.00000  0.44729 0.00000
 243  0.44321 0.00000  0.44709 0.00000
 244  0.44343 0.00000  0.44708 0.00000
 245  0.44136 0.00000  0.44721 0.00000
 246  0.44230 0.00000  0.44723 0.00000
 247  0.44213 0.00000  0.44725 0.00000
 248  0.44205 0.00000  0.44698 0.00000
 249  0.44222 0.00000  0.44698 0.00000
 250  0.44303 0.00000  0.44703 0.00000
 251  0.44122 0.00000  0.44709 0.00000
 252  0.44080 0.00000  0.44702 0.00000
 253  0.44195 0.00000  0.44690 0.00000
 254  0.44388 0.00000  0.44699 0.00000
 255  0.44221 0.00000  0.44682 0.00000
 256  0.44193 0.00000  0.44684 0.00000
 257  0.44215 0.00000  0.44690 0.00000
 258  0.44641 0.00000  0.44693 0.00000
 259  0.44308 0.00000  0.44710 0.00000
 260  0.43895 0.00000  0.44719 0.00000
 261  0.44287 0.00000  0.44719 0.00000
 262  0.43826 0.00000  0.44703 0.00000
 263  0.44405 0.00000  0.44700 0.00000
 264  0.44177 0.00000  0.44697 0.00000
 265  0.44239 0.00000  0.44698 0.00000
 266  0.43975 0.00000  0.44710 0.00000
 267  0.44378 0.00000  0.44704 0.00000
 268  0.44056 0.00000  0.44709 0.00000
 269  0.43943 0.00000  0.44713 0.00000
 270  0.43956 0.00000  0.44726 0.00000
 271  0.44360 0.00000  0.44719 0.00000
 272  0.44299 0.00000  0.44721 0.00000
 273  0.44302 0.00000  0.44709 0.00000
 274  0.44070 0.00000  0.44700 0.00000
 275  0.44361 0.00000  0.44693 0.00000
 276  0.44339 0.00000  0.44718 0.00000
 277  0.44430 0.00000  0.44720 0.00000
 278  0.44004 0.00000  0.44739 0.00000
 279  0.44232 0.00000  0.44734 0.00000
 280  0.44112 0.00000  0.44757 0.00000
 281  0.44456 0.00000  0.44742 0.00000
 282  0.44195 0.00000  0.44734 0.00000
 283  0.44241 0.00000  0.44722 0.00000
 284  0.44101 0.00000  0.44728 0.00000
 285  0.44268 0.00000  0.44723 0.00000
 286  0.44039 0.00000  0.44731 0.00000
 287  0.43880 0.00000  0.44722 0.00000
 288  0.44434 0.00000  0.44732 0.00000
 289  0.44185 0.00000  0.44742 0.00000
 290  0.44154 0.00000  0.44730 0.00000
 291  0.44308 0.00000  0.44732 0.00000
 292  0.43842 0.00000  0.44727 0.00000
 293  0.44197 0.00000  0.44712 0.00000
 294  0.44156 0.00000  0.44699 0.00000
 295  0.44100 0.00000  0.44701 0.00000
 296  0.44024 0.00000  0.44709 0.00000
 297  0.43989 0.00000  0.44694 0.00000
 298  0.44115 0.00000  0.44689 0.00000
 299  0.43932 0.00000  0.44704 0.00000
 300  0.44303 0.00000  0.44713 0.00000
 301  0.44005 0.00000  0.44709 0.00000
 302  0.44217 0.00000  0.44704 0.00000
 303  0.44205 0.00000  0.44703 0.00000
 304  0.44242 0.00000  0.44704 0.00000
 305  0.44329 0.00000  0.44701 0.00000
 306  0.43943 0.00000  0.44677 0.00000
 307  0.44193 0.00000  0.44679 0.00000
 308  0.43941 0.00000  0.44693 0.00000
 309  0.44268 0.00000  0.44680 0.00000
 310  0.43983 0.00000  0.44711 0.00000
 311  0.44501 0.00000  0.44711 0.00000
 312  0.44115 0.00000  0.44700 0.00000
 313  0.44223 0.00000  0.44693 0.00000
 314  0.44291 0.00000  0.44709 0.00000
 315  0.44048 0.00000  0.44707 0.00000
 316  0.44630 0.00000  0.44708 0.00000
 317  0.44566 0.00000  0.44695 0.00000
 318  0.44138 0.00000  0.44695 0.00000
 319  0.44225 0.00000  0.44677 0.00000
 320  0.43958 0.00000  0.44682 0.00000
 321  0.43772 0.00000  0.44675 0.00000
 322  0.44007 0.00000  0.44678 0.00000
 323  0.44193 0.00000  0.44685 0.00000
 324  0.44105 0.00000  0.44688 0.00000
 325  0.44117 0.00000  0.44695 0.00000
 326  0.44211 0.00000  0.44698 0.00000
 327  0.44285 0.00000  0.44696 0.00000
 328  0.44206 0.00000  0.44711 0.00000
 329  0.44227 0.00000  0.44710 0.00000
 330  0.44127 0.00000  0.44704 0.00000
 331  0.44252 0.00000  0.44702 0.00000
 332  0.44248 0.00000  0.44708 0.00000
 333  0.44432 0.00000  0.44730 0.00000
 334  0.44045 0.00000  0.44712 0.00000
 335  0.44131 0.00000  0.44692 0.00000
 336  0.44187 0.00000  0.44675 0.00000
 337  0.43952 0.00000  0.44684 0.00000
 338  0.44354 0.00000  0.44677 0.00000
 339  0.44149 0.00000  0.44679 0.00000
 340  0.44155 0.00000  0.44678 0.00000
 341  0.44263 0.00000  0.44685 0.00000
 342  0.44199 0.00000  0.44699 0.00000
 343  0.44039 0.00000  0.44684 0.00000
 344  0.44103 0.00000  0.44679 0.00000
 345  0.44594 0.00000  0.44689 0.00000
 346  0.43971 0.00000  0.44692 0.00000
 347  0.44010 0.00000  0.44701 0.00000
 348  0.44072 0.00000  0.44706 0.00000
 349  0.44210 0.00000  0.44708 0.00000
 350  0.43893 0.00000  0.44702 0.00000
 351  0.44388 0.00000  0.44693 0.00000
 352  0.44125 0.00000  0.44685 0.00000
 353  0.44439 0.00000  0.44690 0.00000
 354  0.44126 0.00000  0.44693 0.00000
 355  0.44229 0.00000  0.44690 0.00000
 356  0.44270 0.00000  0.44700 0.00000
 357  0.44281 0.00000  0.44698 0.00000
 358  0.44236 0.00000  0.44701 0.00000
 359  0.44051 0.00000  0.44697 0.00000
 360  0.44245 0.00000  0.44681 0.00000
 361  0.44218 0.00000  0.44691 0.00000
 362  0.44053 0.00000  0.44677 0.00000
 363  0.44259 0.00000  0.44687 0.00000
 364  0.44492 0.00000  0.44698 0.00000
 365  0.44018 0.00000  0.44705 0.00000
 366  0.44534 0.00000  0.44706 0.00000
 367  0.43972 0.00000  0.44689 0.00000
 368  0.44370 0.00000  0.44697 0.00000
 369  0.44031 0.00000  0.44694 0.00000
 370  0.43987 0.00000  0.44690 0.00000
 371  0.44299 0.00000  0.44698 0.00000
 372  0.44326 0.00000  0.44695 0.00000
 373  0.44344 0.00000  0.44701 0.00000
 374  0.44052 0.00000  0.44709 0.00000
 375  0.44218 0.00000  0.44720 0.00000
 376  0.44266 0.00000  0.44706 0.00000
 377  0.43960 0.00000  0.44677 0.00000
 378  0.44122 0.00000  0.44679 0.00000
 379  0.44256 0.00000  0.44707 0.00000
 380  0.44152 0.00000  0.44701 0.00000
 381  0.44417 0.00000  0.44713 0.00000
 382  0.44343 0.00000  0.44707 0.00000
 383  0.44177 0.00000  0.44702 0.00000
 384  0.44602 0.00000  0.44720 0.00000
 385  0.43829 0.00000  0.44707 0.00000
 386  0.44070 0.00000  0.44715 0.00000
 387  0.44245 0.00000  0.44703 0.00000
 388  0.44144 0.00000  0.44721 0.00000
 389  0.44161 0.00000  0.44716 0.00000
 390  0.44364 0.00000  0.44725 0.00000
 391  0.44480 0.00000  0.44733 0.00000
 392  0.44035 0.00000  0.44720 0.00000
 393  0.44178 0.00000  0.44699 0.00000
 394  0.44479 0.00000  0.44709 0.00000
 395  0.43978 0.00000  0.44713 0.00000
 396  0.44285 0.00000  0.44707 0.00000
 397  0.44076 0.00000  0.44716 0.00000
 398  0.44194 0.00000  0.44718 0.00000
 399  0.44690 0.00000  0.44735 0.00000
 400  0.44061 0.00000  0.44704 0.00000
 401  0.44271 0.00000  0.44706 0.00000
 402  0.44443 0.00000  0.44703 0.00000
 403  0.44168 0.00000  0.44693 0.00000
 404  0.44296 0.00000  0.44701 0.00000
 405  0.44470 0.00000  0.44702 0.00000
 406  0.44353 0.00000  0.44697 0.00000
 407  0.44146 0.00000  0.44691 0.00000
 408  0.43937 0.00000  0.44683 0.00000
 409  0.43990 0.00000  0.44675 0.00000
 410  0.44147 0.00000  0.44681 0.00000
 411  0.44493 0.00000  0.44691 0.00000
 412  0.44238 0.00000  0.44691 0.00000
 413  0.44353 0.00000  0.44695 0.00000
 414  0.44302 0.00000  0.44699 0.00000
 415  0.43921 0.00000  0.44699 0.00000
 416  0.44512 0.00000  0.44706 0.00000
 417  0.44381 0.00000  0.44715 0.00000
 418  0.43904 0.00000  0.44717 0.00000
 419  0.44587 0.00000  0.44717 0.00000
 420  0.44260 0.00000  0.44699 0.00000
 421  0.43861 0.00000  0.44684 0.00000
 422  0.44246 0.00000  0.44693 0.00000
 423  0.44281 0.00000  0.44693 0.00000
 424  0.44441 0.00000  0.44679 0.00000
 425  0.44173 0.00000  0.44681 0.00000
 426  0.44005 0.00000  0.44677 0.00000
 427  0.44057 0.00000  0.44682 0.00000
 428  0.44331 0.00000  0.44678 0.00000
 429  0.44300 0.00000  0.44701 0.00000
 430  0.44366 0.00000  0.44700 0.00000
 431  0.44264 0.00000  0.44714 0.00000
 432  0.44495 0.00000  0.44715 0.00000
 433  0.44264 0.00000  0.44722 0.00000
 434  0.44447 0.00000  0.44723 0.00000
 435  0.44248 0.00000  0.44721 0.00000
 436  0.44374 0.00000  0.44720 0.00000
 437  0.44391 0.00000  0.44730 0.00000
 438  0.44350 0.00000  0.44734 0.00000
 439  0.44089 0.00000  0.44715 0.00000
 440  0.43868 0.00000  0.44709 0.00000
 441  0.44037 0.00000  0.44710 0.00000
 442  0.44181 0.00000  0.44718 0.00000
 443  0.44235 0.00000  0.44708 0.00000
 444  0.44220 0.00000  0.44692 0.00000
 445  0.44342 0.00000  0.44693 0.00000
 446  0.44278 0.00000  0.44697 0.00000
 447  0.44199 0.00000  0.44715 0.00000
 448  0.44228 0.00000  0.44710 0.00000
 449  0.44143 0.00000  0.44703 0.00000
 450  0.44005 0.00000  0.44682 0.00000
 451  0.43928 0.00000  0.44676 0.00000
 452  0.44080 0.00000  0.44685 0.00000
 453  0.44212 0.00000  0.44676 0.00000
 454  0.44242 0.00000  0.44696 0.00000
 455  0.44406 0.00000  0.44694 0.00000
 456  0.44376 0.00000  0.44712 0.00000
 457  0.44062 0.00000  0.44718 0.00000
 458  0.44220 0.00000  0.44717 0.00000
 459  0.44410 0.00000  0.44715 0.00000
 460  0.44313 0.00000  0.44711 0.00000
 461  0.44210 0.00000  0.44708 0.00000
 462  0.44099 0.00000  0.44698 0.00000
 463  0.44154 0.00000  0.44697 0.00000
 464  0.44195 0.00000  0.44701 0.00000
 465  0.44186 0.00000  0.44683 0.00000
 466  0.43994 0.00000  0.44689 0.00000
 467  0.44255 0.00000  0.44684 0.00000
 468  0.44196 0.00000  0.44696 0.00000
 469  0.44068 0.00000  0.44682 0.00000
 470  0.44247 0.00000  0.44692 0.00000
 471  0.43785 0.00000  0.44683 0.00000
 472  0.44302 0.00000  0.44685 0.00000
 473  0.44216 0.00000  0.44683 0.00000
 474  0.44342 0.00000  0.44670 0.00000
 475  0.43963 0.00000  0.44639 0.00000
 476  0.44222 0.00000  0.44633 0.00000
 477  0.44234 0.00000  0.44644 0.00000
 478  0.44469 0.00000  0.44671 0.00000
 479  0.44065 0.00000  0.44669 0.00000
 480  0.44136 0.00000  0.44665 0.00000
 481  0.44087 0.00000  0.44680 0.00000
 482  0.43969 0.00000  0.44679 0.00000
 483  0.43983 0.00000  0.44669 0.00000
 484  0.44029 0.00000  0.44673 0.00000
 485  0.43849 0.00000  0.44669 0.00000
 486  0.44302 0.00000  0.44658 0.00000
 487  0.44158 0.00000  0.44670 0.00000
 488  0.44153 0.00000  0.44681 0.00000
 489  0.44247 0.00000  0.44673 0.00000
 490  0.44070 0.00000  0.44664 0.00000
 491  0.44061 0.00000  0.44674 0.00000
 492  0.44195 0.00000  0.44681 0.00000
 493  0.43961 0.00000  0.44679 0.00000
 494  0.44373 0.00000  0.44678 0.00000
 495  0.44467 0.00000  0.44674 0.00000
 496  0.44095 0.00000  0.44670 0.00000
 497  0.43828 0.00000  0.44666 0.00000
 498  0.44352 0.00000  0.44672 0.00000
 499  0.44420 0.00000  0.44678 0.00000
chose model 186 S_rmse_187
chose model 136 S_rmse_137
chose model 193 S_rmse_194
chose model 172 S_rmse_173
chose model 25 S_rmse_26
chose model 20 S_rmse_21
chose model 33 S_rmse_34
chose model 22 S_rmse_23
chose model 179 S_rmse_180
chose model 112 S_rmse_113
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2623.16s cpu, 2494065.0648 mticks, 933.15s wall]
score: 0.4486  baseline: 0.4398  diff: 0.00883
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1249 avg error 0.0305647 baseline avg error 0.0250981 avg improvement -0.00546657
category POSS: count 1531 avg error 0.225211 baseline avg error 0.213126 avg improvement -0.0120843
category IMP: count 220 avg error 1.00387 baseline avg error 1.01199 avg improvement 0.0081219
overall: count 3000 avg error 0.201275 baseline avg error 0.193427 avg improvement -0.00784732
worst entries: 
0: 2516  label: -1 pred: 0.241115 bl: 0.0176 IMP error_pred: 1.54037 error_bl: 1.03551 improvement: -0.504857
    min: -0.329  max: 0.826 avg: 0.245552
explanation: 
no explanation

1: 1346  label: -1 pred: -0.17829 bl: -0.4677 POSS error_pred: 0.675208 error_bl: 0.283343 improvement: -0.391865
    min: -0.8465  max: 0.259 avg: -0.209568
explanation: 
no explanation

2: 1607  label: -1 pred: -0.118068 bl: -0.3097 POSS error_pred: 0.777804 error_bl: 0.476514 improvement: -0.30129
    min: -0.801  max: 0.614 avg: -0.148135
explanation: 
no explanation

3: 379  label: -1 pred: 0.519921 bl: 0.42065 IMP error_pred: 2.31016 error_bl: 2.01825 improvement: -0.291912
    min: -0.0025  max: 0.975 avg: 0.554218
explanation: 
no explanation

4: 870  label: -1 pred: -0.17901 bl: -0.3765 POSS error_pred: 0.674024 error_bl: 0.388752 improvement: -0.285272
    min: -0.629  max: 0.138 avg: -0.2205
explanation: 
no explanation

5: 2858  label: -1 pred: -0.45575 bl: -0.7968 POSS error_pred: 0.296208 error_bl: 0.0412902 improvement: -0.254917
    min: -1  max: -0.2295 avg: -0.657825
explanation: 
no explanation

6: 1799  label: -1 pred: 0.245396 bl: 0.1426 IMP error_pred: 1.55101 error_bl: 1.30553 improvement: -0.245476
    min: -0.0625  max: 0.516 avg: 0.2388
explanation: 
no explanation

7: 780  label: -1 pred: -0.432088 bl: -0.70725 POSS error_pred: 0.322525 error_bl: 0.0857025 improvement: -0.236822
    min: -0.953  max: -0.0195 avg: -0.604455
explanation: 
no explanation

8: 1616  label: -1 pred: -0.140418 bl: -0.2913 IMP error_pred: 0.738881 error_bl: 0.502256 improvement: -0.236625
    min: -0.487  max: 0.3145 avg: -0.180008
explanation: 
no explanation

9: 48  label: -1 pred: -0.477647 bl: -0.8087 POSS error_pred: 0.272853 error_bl: 0.0365957 improvement: -0.236257
    min: -1  max: 0.235 avg: -0.700825
explanation: 
no explanation

10: 1666  label: -1 pred: -0.459049 bl: -0.75565 POSS error_pred: 0.292628 error_bl: 0.0597069 improvement: -0.232921
    min: -0.9715  max: -0.118 avg: -0.66331
explanation: 
no explanation

11: 2023  label: -1 pred: -0.349711 bl: -0.5641 POSS error_pred: 0.422876 error_bl: 0.190009 improvement: -0.232867
    min: -0.7445  max: 0.0995 avg: -0.465212
explanation: 
no explanation

12: 78  label: -1 pred: -0.242962 bl: -0.41505 POSS error_pred: 0.573106 error_bl: 0.342166 improvement: -0.23094
    min: -0.5625  max: 0.0395 avg: -0.307165
explanation: 
no explanation

13: 1680  label: -1 pred: -0.37845 bl: -0.60495 POSS error_pred: 0.386325 error_bl: 0.156064 improvement: -0.23026
    min: -0.745  max: -0.0815 avg: -0.514107
explanation: 
no explanation

14: 297  label: -1 pred: -0.30751 bl: -0.50025 POSS error_pred: 0.479542 error_bl: 0.24975 improvement: -0.229792
    min: -0.6735  max: -0.117 avg: -0.397338
explanation: 
no explanation

15: 2231  label: -1 pred: 0.402959 bl: 0.32005 IMP error_pred: 1.96829 error_bl: 1.74253 improvement: -0.225763
    min: -0.009  max: 0.6935 avg: 0.405828
explanation: 
no explanation

16: 82  label: -1 pred: 0.182587 bl: 0.0835 IMP error_pred: 1.39851 error_bl: 1.17397 improvement: -0.224541
    min: -0.1385  max: 0.431 avg: 0.174625
explanation: 
no explanation

17: 2793  label: -1 pred: 0.309365 bl: 0.22305 IMP error_pred: 1.71444 error_bl: 1.49585 improvement: -0.218585
    min: -0.0615  max: 0.697 avg: 0.307835
explanation: 
no explanation

