loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 148  0.44242 0.00000  0.44685 0.00000
 149  0.43901 0.00000  0.44676 0.00000
 150  0.44794 0.00000  0.44673 0.00000
 151  0.44193 0.00000  0.44645 0.00000
 152  0.45065 0.00000  0.44680 0.00000
 153  0.43839 0.00000  0.44667 0.00000
 154  0.44482 0.00000  0.44667 0.00000
 155  0.44481 0.00000  0.44635 0.00000
 156  0.45032 0.00000  0.44659 0.00000
 157  0.44098 0.00000  0.44643 0.00000
 158  0.45066 0.00000  0.44666 0.00000
 159  0.44088 0.00000  0.44647 0.00000
 160  0.44540 0.00000  0.44653 0.00000
 161  0.44162 0.00000  0.44669 0.00000
 162  0.44670 0.00000  0.44688 0.00000
 163  0.44842 0.00000  0.44684 0.00000
 164  0.44274 0.00000  0.44682 0.00000
 165  0.44463 0.00000  0.44677 0.00000
 166  0.44802 0.00000  0.44681 0.00000
 167  0.44831 0.00000  0.44674 0.00000
 168  0.44349 0.00000  0.44682 0.00000
 169  0.44395 0.00000  0.44672 0.00000
 170  0.44099 0.00000  0.44657 0.00000
 171  0.43923 0.00000  0.44652 0.00000
 172  0.44720 0.00000  0.44662 0.00000
 173  0.44081 0.00000  0.44629 0.00000
 174  0.44547 0.00000  0.44625 0.00000
 175  0.44236 0.00000  0.44639 0.00000
 176  0.45204 0.00000  0.44663 0.00000
 177  0.44540 0.00000  0.44641 0.00000
 178  0.44631 0.00000  0.44641 0.00000
 179  0.44390 0.00000  0.44659 0.00000
 180  0.44410 0.00000  0.44652 0.00000
 181  0.44477 0.00000  0.44686 0.00000
 182  0.44866 0.00000  0.44693 0.00000
 183  0.45096 0.00000  0.44693 0.00000
 184  0.44561 0.00000  0.44677 0.00000
 185  0.44411 0.00000  0.44672 0.00000
 186  0.44500 0.00000  0.44663 0.00000
 187  0.45011 0.00000  0.44685 0.00000
 188  0.45330 0.00000  0.44704 0.00000
 189  0.44688 0.00000  0.44681 0.00000
 190  0.44531 0.00000  0.44652 0.00000
 191  0.44534 0.00000  0.44642 0.00000
 192  0.44095 0.00000  0.44652 0.00000
 193  0.44630 0.00000  0.44666 0.00000
 194  0.44848 0.00000  0.44670 0.00000
 195  0.44873 0.00000  0.44689 0.00000
 196  0.44408 0.00000  0.44716 0.00000
 197  0.44361 0.00000  0.44693 0.00000
 198  0.44159 0.00000  0.44653 0.00000
 199  0.44557 0.00000  0.44645 0.00000
 200  0.45027 0.00000  0.44652 0.00000
 201  0.44762 0.00000  0.44656 0.00000
 202  0.45034 0.00000  0.44663 0.00000
 203  0.44070 0.00000  0.44660 0.00000
 204  0.44729 0.00000  0.44650 0.00000
 205  0.44620 0.00000  0.44656 0.00000
 206  0.44460 0.00000  0.44648 0.00000
 207  0.44833 0.00000  0.44674 0.00000
 208  0.44127 0.00000  0.44685 0.00000
 209  0.44506 0.00000  0.44664 0.00000
 210  0.44907 0.00000  0.44672 0.00000
 211  0.44827 0.00000  0.44662 0.00000
 212  0.44235 0.00000  0.44631 0.00000
 213  0.44901 0.00000  0.44634 0.00000
 214  0.44583 0.00000  0.44643 0.00000
 215  0.44376 0.00000  0.44634 0.00000
 216  0.44331 0.00000  0.44629 0.00000
 217  0.44922 0.00000  0.44652 0.00000
 218  0.44264 0.00000  0.44649 0.00000
 219  0.44554 0.00000  0.44615 0.00000
 220  0.44214 0.00000  0.44639 0.00000
 221  0.44556 0.00000  0.44641 0.00000
 222  0.44551 0.00000  0.44638 0.00000
 223  0.44548 0.00000  0.44644 0.00000
 224  0.44670 0.00000  0.44620 0.00000
 225  0.44931 0.00000  0.44622 0.00000
 226  0.44313 0.00000  0.44634 0.00000
 227  0.44492 0.00000  0.44628 0.00000
 228  0.44622 0.00000  0.44631 0.00000
 229  0.43781 0.00000  0.44629 0.00000
 230  0.44163 0.00000  0.44644 0.00000
 231  0.44588 0.00000  0.44639 0.00000
 232  0.44573 0.00000  0.44644 0.00000
 233  0.44871 0.00000  0.44655 0.00000
 234  0.44216 0.00000  0.44654 0.00000
 235  0.44492 0.00000  0.44653 0.00000
 236  0.44306 0.00000  0.44609 0.00000
 237  0.43976 0.00000  0.44595 0.00000
 238  0.44992 0.00000  0.44604 0.00000
 239  0.44395 0.00000  0.44622 0.00000
 240  0.44745 0.00000  0.44646 0.00000
 241  0.44665 0.00000  0.44658 0.00000
 242  0.44456 0.00000  0.44644 0.00000
 243  0.44912 0.00000  0.44638 0.00000
 244  0.44144 0.00000  0.44625 0.00000
 245  0.44398 0.00000  0.44631 0.00000
 246  0.44466 0.00000  0.44645 0.00000
 247  0.44877 0.00000  0.44637 0.00000
 248  0.44491 0.00000  0.44617 0.00000
 249  0.44841 0.00000  0.44640 0.00000
 250  0.44226 0.00000  0.44629 0.00000
 251  0.44956 0.00000  0.44668 0.00000
 252  0.44297 0.00000  0.44662 0.00000
 253  0.44289 0.00000  0.44668 0.00000
 254  0.44353 0.00000  0.44677 0.00000
 255  0.44847 0.00000  0.44644 0.00000
 256  0.44766 0.00000  0.44633 0.00000
 257  0.44707 0.00000  0.44635 0.00000
 258  0.44189 0.00000  0.44629 0.00000
 259  0.44753 0.00000  0.44648 0.00000
 260  0.44424 0.00000  0.44645 0.00000
 261  0.44374 0.00000  0.44637 0.00000
 262  0.44632 0.00000  0.44650 0.00000
 263  0.44127 0.00000  0.44653 0.00000
 264  0.43924 0.00000  0.44653 0.00000
 265  0.44548 0.00000  0.44646 0.00000
 266  0.44653 0.00000  0.44662 0.00000
 267  0.44800 0.00000  0.44669 0.00000
 268  0.44459 0.00000  0.44666 0.00000
 269  0.44484 0.00000  0.44664 0.00000
 270  0.43599 0.00000  0.44639 0.00000
 271  0.44904 0.00000  0.44655 0.00000
 272  0.44545 0.00000  0.44653 0.00000
 273  0.44363 0.00000  0.44659 0.00000
 274  0.44444 0.00000  0.44669 0.00000
 275  0.45063 0.00000  0.44676 0.00000
 276  0.44400 0.00000  0.44645 0.00000
 277  0.44414 0.00000  0.44634 0.00000
 278  0.44616 0.00000  0.44632 0.00000
 279  0.44743 0.00000  0.44641 0.00000
 280  0.44715 0.00000  0.44662 0.00000
 281  0.44329 0.00000  0.44691 0.00000
 282  0.45321 0.00000  0.44676 0.00000
 283  0.44696 0.00000  0.44662 0.00000
 284  0.44639 0.00000  0.44677 0.00000
 285  0.44018 0.00000  0.44678 0.00000
 286  0.44514 0.00000  0.44680 0.00000
 287  0.44861 0.00000  0.44664 0.00000
 288  0.44426 0.00000  0.44660 0.00000
 289  0.44777 0.00000  0.44650 0.00000
 290  0.44680 0.00000  0.44631 0.00000
 291  0.44370 0.00000  0.44605 0.00000
 292  0.43907 0.00000  0.44630 0.00000
 293  0.44696 0.00000  0.44624 0.00000
 294  0.44238 0.00000  0.44651 0.00000
 295  0.44465 0.00000  0.44651 0.00000
 296  0.44486 0.00000  0.44652 0.00000
 297  0.44465 0.00000  0.44654 0.00000
 298  0.45033 0.00000  0.44660 0.00000
 299  0.44679 0.00000  0.44635 0.00000
 300  0.45001 0.00000  0.44631 0.00000
 301  0.44058 0.00000  0.44613 0.00000
 302  0.44851 0.00000  0.44624 0.00000
 303  0.44632 0.00000  0.44638 0.00000
 304  0.44177 0.00000  0.44651 0.00000
 305  0.44869 0.00000  0.44642 0.00000
 306  0.44786 0.00000  0.44635 0.00000
 307  0.44430 0.00000  0.44629 0.00000
 308  0.44734 0.00000  0.44654 0.00000
 309  0.44646 0.00000  0.44658 0.00000
 310  0.45088 0.00000  0.44665 0.00000
 311  0.44157 0.00000  0.44631 0.00000
 312  0.44807 0.00000  0.44646 0.00000
 313  0.44853 0.00000  0.44665 0.00000
 314  0.44652 0.00000  0.44651 0.00000
 315  0.44559 0.00000  0.44641 0.00000
 316  0.44537 0.00000  0.44671 0.00000
 317  0.44711 0.00000  0.44671 0.00000
 318  0.44661 0.00000  0.44648 0.00000
 319  0.45307 0.00000  0.44645 0.00000
 320  0.44436 0.00000  0.44649 0.00000
 321  0.44917 0.00000  0.44681 0.00000
 322  0.45056 0.00000  0.44708 0.00000
 323  0.45140 0.00000  0.44699 0.00000
 324  0.43864 0.00000  0.44673 0.00000
 325  0.45099 0.00000  0.44657 0.00000
 326  0.44409 0.00000  0.44643 0.00000
 327  0.44605 0.00000  0.44626 0.00000
 328  0.44637 0.00000  0.44627 0.00000
 329  0.44053 0.00000  0.44638 0.00000
 330  0.44798 0.00000  0.44644 0.00000
 331  0.44673 0.00000  0.44625 0.00000
 332  0.44638 0.00000  0.44660 0.00000
 333  0.44689 0.00000  0.44658 0.00000
 334  0.44171 0.00000  0.44633 0.00000
 335  0.44831 0.00000  0.44660 0.00000
 336  0.44641 0.00000  0.44673 0.00000
 337  0.44431 0.00000  0.44687 0.00000
 338  0.44558 0.00000  0.44674 0.00000
 339  0.44670 0.00000  0.44656 0.00000
 340  0.44207 0.00000  0.44634 0.00000
 341  0.44327 0.00000  0.44626 0.00000
 342  0.44400 0.00000  0.44609 0.00000
 343  0.44526 0.00000  0.44607 0.00000
 344  0.44036 0.00000  0.44622 0.00000
 345  0.44613 0.00000  0.44620 0.00000
 346  0.44391 0.00000  0.44616 0.00000
 347  0.44792 0.00000  0.44627 0.00000
 348  0.45065 0.00000  0.44651 0.00000
 349  0.45045 0.00000  0.44646 0.00000
 350  0.45045 0.00000  0.44639 0.00000
 351  0.45006 0.00000  0.44636 0.00000
 352  0.44737 0.00000  0.44628 0.00000
 353  0.44802 0.00000  0.44662 0.00000
 354  0.44084 0.00000  0.44630 0.00000
 355  0.44071 0.00000  0.44630 0.00000
 356  0.44463 0.00000  0.44630 0.00000
 357  0.44853 0.00000  0.44629 0.00000
 358  0.44104 0.00000  0.44636 0.00000
 359  0.44411 0.00000  0.44646 0.00000
 360  0.44754 0.00000  0.44661 0.00000
 361  0.44772 0.00000  0.44653 0.00000
 362  0.44273 0.00000  0.44650 0.00000
 363  0.44476 0.00000  0.44647 0.00000
 364  0.44171 0.00000  0.44629 0.00000
 365  0.44216 0.00000  0.44632 0.00000
 366  0.43811 0.00000  0.44631 0.00000
 367  0.44599 0.00000  0.44621 0.00000
 368  0.44688 0.00000  0.44622 0.00000
 369  0.44405 0.00000  0.44647 0.00000
 370  0.44636 0.00000  0.44656 0.00000
 371  0.44611 0.00000  0.44633 0.00000
 372  0.44173 0.00000  0.44637 0.00000
 373  0.44624 0.00000  0.44623 0.00000
 374  0.45164 0.00000  0.44661 0.00000
 375  0.44763 0.00000  0.44662 0.00000
 376  0.44411 0.00000  0.44631 0.00000
 377  0.44496 0.00000  0.44614 0.00000
 378  0.44319 0.00000  0.44620 0.00000
 379  0.44715 0.00000  0.44640 0.00000
 380  0.43495 0.00000  0.44597 0.00000
 381  0.44748 0.00000  0.44624 0.00000
 382  0.44831 0.00000  0.44638 0.00000
 383  0.45196 0.00000  0.44655 0.00000
 384  0.44745 0.00000  0.44657 0.00000
 385  0.45147 0.00000  0.44678 0.00000
 386  0.44602 0.00000  0.44666 0.00000
 387  0.44826 0.00000  0.44678 0.00000
 388  0.44321 0.00000  0.44666 0.00000
 389  0.44428 0.00000  0.44648 0.00000
 390  0.44748 0.00000  0.44661 0.00000
 391  0.44239 0.00000  0.44674 0.00000
 392  0.44270 0.00000  0.44664 0.00000
 393  0.44375 0.00000  0.44643 0.00000
 394  0.43868 0.00000  0.44626 0.00000
 395  0.45039 0.00000  0.44632 0.00000
 396  0.44071 0.00000  0.44649 0.00000
 397  0.44338 0.00000  0.44658 0.00000
 398  0.44525 0.00000  0.44661 0.00000
 399  0.44009 0.00000  0.44607 0.00000
 400  0.44614 0.00000  0.44624 0.00000
 401  0.44407 0.00000  0.44641 0.00000
 402  0.44683 0.00000  0.44645 0.00000
 403  0.44244 0.00000  0.44654 0.00000
 404  0.44508 0.00000  0.44686 0.00000
 405  0.45119 0.00000  0.44675 0.00000
 406  0.45285 0.00000  0.44695 0.00000
 407  0.44126 0.00000  0.44683 0.00000
 408  0.44809 0.00000  0.44704 0.00000
 409  0.44963 0.00000  0.44694 0.00000
 410  0.44371 0.00000  0.44677 0.00000
 411  0.44338 0.00000  0.44658 0.00000
 412  0.44927 0.00000  0.44681 0.00000
 413  0.45153 0.00000  0.44664 0.00000
 414  0.44190 0.00000  0.44658 0.00000
 415  0.44830 0.00000  0.44659 0.00000
 416  0.44339 0.00000  0.44663 0.00000
 417  0.44121 0.00000  0.44629 0.00000
 418  0.44568 0.00000  0.44655 0.00000
 419  0.44197 0.00000  0.44637 0.00000
 420  0.44604 0.00000  0.44663 0.00000
 421  0.44825 0.00000  0.44658 0.00000
 422  0.44554 0.00000  0.44645 0.00000
 423  0.44672 0.00000  0.44648 0.00000
 424  0.44493 0.00000  0.44632 0.00000
 425  0.44617 0.00000  0.44618 0.00000
 426  0.44659 0.00000  0.44639 0.00000
 427  0.44688 0.00000  0.44612 0.00000
 428  0.44499 0.00000  0.44620 0.00000
 429  0.45308 0.00000  0.44622 0.00000
 430  0.44662 0.00000  0.44659 0.00000
 431  0.44023 0.00000  0.44643 0.00000
 432  0.43720 0.00000  0.44653 0.00000
 433  0.44220 0.00000  0.44648 0.00000
 434  0.44259 0.00000  0.44632 0.00000
 435  0.45056 0.00000  0.44646 0.00000
 436  0.44546 0.00000  0.44631 0.00000
 437  0.44322 0.00000  0.44633 0.00000
 438  0.44816 0.00000  0.44643 0.00000
 439  0.43824 0.00000  0.44623 0.00000
 440  0.43766 0.00000  0.44622 0.00000
 441  0.44090 0.00000  0.44619 0.00000
 442  0.44687 0.00000  0.44617 0.00000
 443  0.45256 0.00000  0.44641 0.00000
 444  0.44798 0.00000  0.44671 0.00000
 445  0.44474 0.00000  0.44644 0.00000
 446  0.44299 0.00000  0.44639 0.00000
 447  0.44655 0.00000  0.44637 0.00000
 448  0.44241 0.00000  0.44654 0.00000
 449  0.45017 0.00000  0.44669 0.00000
 450  0.44237 0.00000  0.44648 0.00000
 451  0.44349 0.00000  0.44656 0.00000
 452  0.44485 0.00000  0.44661 0.00000
 453  0.44832 0.00000  0.44639 0.00000
 454  0.44867 0.00000  0.44646 0.00000
 455  0.44604 0.00000  0.44657 0.00000
 456  0.44055 0.00000  0.44650 0.00000
 457  0.44291 0.00000  0.44675 0.00000
 458  0.44710 0.00000  0.44663 0.00000
 459  0.44999 0.00000  0.44659 0.00000
 460  0.44432 0.00000  0.44663 0.00000
 461  0.45179 0.00000  0.44660 0.00000
 462  0.44549 0.00000  0.44642 0.00000
 463  0.43619 0.00000  0.44645 0.00000
 464  0.43938 0.00000  0.44638 0.00000
 465  0.44354 0.00000  0.44632 0.00000
 466  0.44218 0.00000  0.44632 0.00000
 467  0.44164 0.00000  0.44629 0.00000
 468  0.44873 0.00000  0.44639 0.00000
 469  0.44096 0.00000  0.44645 0.00000
 470  0.44425 0.00000  0.44642 0.00000
 471  0.44386 0.00000  0.44629 0.00000
 472  0.44635 0.00000  0.44616 0.00000
 473  0.44710 0.00000  0.44597 0.00000
 474  0.44809 0.00000  0.44605 0.00000
 475  0.44085 0.00000  0.44602 0.00000
 476  0.43959 0.00000  0.44576 0.00000
 477  0.45291 0.00000  0.44589 0.00000
 478  0.45258 0.00000  0.44599 0.00000
 479  0.44032 0.00000  0.44628 0.00000
 480  0.44378 0.00000  0.44638 0.00000
 481  0.44194 0.00000  0.44629 0.00000
 482  0.44539 0.00000  0.44600 0.00000
 483  0.45058 0.00000  0.44604 0.00000
 484  0.44980 0.00000  0.44634 0.00000
 485  0.44422 0.00000  0.44638 0.00000
 486  0.44365 0.00000  0.44642 0.00000
 487  0.44497 0.00000  0.44648 0.00000
 488  0.44600 0.00000  0.44666 0.00000
 489  0.44153 0.00000  0.44664 0.00000
 490  0.44473 0.00000  0.44663 0.00000
 491  0.44750 0.00000  0.44660 0.00000
 492  0.44458 0.00000  0.44643 0.00000
 493  0.45432 0.00000  0.44657 0.00000
 494  0.45005 0.00000  0.44671 0.00000
 495  0.44649 0.00000  0.44664 0.00000
 496  0.44101 0.00000  0.44645 0.00000
 497  0.44811 0.00000  0.44640 0.00000
 498  0.44286 0.00000  0.44638 0.00000
 499  0.44003 0.00000  0.44631 0.00000
chose model 84 M_rmse_85
chose model 36 M_rmse_37
chose model 17 M_rmse_18
chose model 172 M_rmse_173
chose model 180 M_rmse_181
chose model 196 M_rmse_197
chose model 213 M_rmse_214
chose model 5 M_rmse_6
chose model 211 M_rmse_212
chose model 121 M_rmse_122
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2670.28s cpu, 2438419.1749 mticks, 912.33s wall]
score: 0.4409  baseline: 0.4307  diff: 0.01014
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1704 avg error 0.0289157 baseline avg error 0.0241654 avg improvement -0.00475029
category POSS: count 2029 avg error 0.217127 baseline avg error 0.201632 avg improvement -0.0154946
category IMP: count 267 avg error 1.07754 baseline avg error 1.09319 avg improvement 0.015644
overall: count 4000 avg error 0.194382 baseline avg error 0.185543 avg improvement -0.00883902
worst entries: 
0: 3452  label: -1 pred: -0.01163 bl: -0.4294 POSS error_pred: 0.976875 error_bl: 0.325584 improvement: -0.651291
    min: -0.969  max: 0.9725 avg: 0.002836
explanation: 
no explanation

1: 2721  label: -1 pred: -0.24919 bl: -0.7675 POSS error_pred: 0.563716 error_bl: 0.0540562 improvement: -0.50966
    min: -1  max: 0.448 avg: -0.295502
explanation: 
no explanation

2: 1422  label: -1 pred: 0.361395 bl: 0.1814 IMP error_pred: 1.8534 error_bl: 1.39571 improvement: -0.45769
    min: -0.287  max: 0.801 avg: 0.374506
explanation: 
no explanation

3: 343  label: -1 pred: 0.51453 bl: 0.3604 IMP error_pred: 2.2938 error_bl: 1.85069 improvement: -0.443112
    min: -0.1085  max: 0.9345 avg: 0.54374
explanation: 
no explanation

4: 3954  label: -1 pred: -0.321673 bl: -0.80525 POSS error_pred: 0.460127 error_bl: 0.0379276 improvement: -0.4222
    min: -1  max: 0.5665 avg: -0.398432
explanation: 
no explanation

5: 1082  label: -1 pred: -0.104162 bl: -0.3378 POSS error_pred: 0.802526 error_bl: 0.438509 improvement: -0.364017
    min: -0.733  max: 0.6165 avg: -0.117812
explanation: 
no explanation

6: 698  label: -1 pred: 0.0658626 bl: -0.109 IMP error_pred: 1.13606 error_bl: 0.793881 improvement: -0.342182
    min: -0.3245  max: 0.405 avg: 0.062996
explanation: 
no explanation

7: 296  label: -1 pred: -0.408544 bl: -0.91215 POSS error_pred: 0.34982 error_bl: 0.00771762 improvement: -0.342102
    min: -1  max: 0.262 avg: -0.557846
explanation: 
no explanation

8: 2946  label: -1 pred: 0.310176 bl: 0.17975 IMP error_pred: 1.71656 error_bl: 1.39181 improvement: -0.324752
    min: -0.2075  max: 0.597 avg: 0.306006
explanation: 
no explanation

9: 2775  label: -1 pred: -0.12384 bl: -0.3298 POSS error_pred: 0.767656 error_bl: 0.449168 improvement: -0.318488
    min: -0.5345  max: 0.305 avg: -0.142844
explanation: 
no explanation

10: 708  label: -1 pred: -0.31301 bl: -0.60145 POSS error_pred: 0.471955 error_bl: 0.158842 improvement: -0.313113
    min: -0.9635  max: 0.25 avg: -0.399102
explanation: 
no explanation

11: 2059  label: -1 pred: 0.124863 bl: -0.02305 IMP error_pred: 1.26532 error_bl: 0.954431 improvement: -0.310886
    min: -0.2215  max: 0.556 avg: 0.123206
explanation: 
no explanation

12: 2094  label: -1 pred: -0.0938257 bl: -0.2843 POSS error_pred: 0.821152 error_bl: 0.512227 improvement: -0.308925
    min: -0.52  max: 0.6525 avg: -0.107592
explanation: 
no explanation

13: 3984  label: -1 pred: -0.290032 bl: -0.55785 POSS error_pred: 0.504055 error_bl: 0.195497 improvement: -0.308558
    min: -0.7815  max: 0.2065 avg: -0.36679
explanation: 
no explanation

14: 1302  label: -1 pred: -0.228671 bl: -0.45605 POSS error_pred: 0.594948 error_bl: 0.295882 improvement: -0.299066
    min: -0.9335  max: 0.356 avg: -0.279102
explanation: 
no explanation

15: 3285  label: 1 pred: 0.245614 bl: 0.47735 POSS error_pred: 0.569098 error_bl: 0.273163 improvement: -0.295935
    min: -0.419  max: 0.923 avg: 0.227106
explanation: 
no explanation

16: 3386  label: -1 pred: -0.139782 bl: -0.3283 POSS error_pred: 0.739975 error_bl: 0.451181 improvement: -0.288794
    min: -0.8155  max: 0.602 avg: -0.156918
explanation: 
no explanation

17: 2007  label: -1 pred: 0.0155413 bl: -0.1352 IMP error_pred: 1.03132 error_bl: 0.747879 improvement: -0.283445
    min: -0.426  max: 0.655 avg: 0.003764
explanation: 
no explanation

