loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  60  0.44131 0.00000  0.44702 0.00000
  61  0.44348 0.00000  0.44708 0.00000
  62  0.45369 0.00000  0.44729 0.00000
  63  0.44322 0.00000  0.44714 0.00000
  64  0.45178 0.00000  0.44741 0.00000
  65  0.44292 0.00000  0.44793 0.00000
  66  0.45436 0.00000  0.44797 0.00000
  67  0.44853 0.00000  0.44774 0.00000
  68  0.44061 0.00000  0.44848 0.00000
  69  0.45009 0.00000  0.44877 0.00000
  70  0.44594 0.00000  0.44846 0.00000
  71  0.44867 0.00000  0.44886 0.00000
  72  0.44881 0.00000  0.44889 0.00000
  73  0.44077 0.00000  0.44877 0.00000
  74  0.44364 0.00000  0.44914 0.00000
  75  0.44934 0.00000  0.44925 0.00000
  76  0.45865 0.00000  0.44968 0.00000
  77  0.44080 0.00000  0.44957 0.00000
  78  0.45293 0.00000  0.44959 0.00000
  79  0.44588 0.00000  0.44964 0.00000
  80  0.44711 0.00000  0.44985 0.00000
  81  0.46213 0.00000  0.45045 0.00000
  82  0.45295 0.00000  0.45021 0.00000
  83  0.45964 0.00000  0.45039 0.00000
  84  0.45551 0.00000  0.45034 0.00000
  85  0.44867 0.00000  0.44998 0.00000
  86  0.44219 0.00000  0.45022 0.00000
  87  0.44414 0.00000  0.45038 0.00000
  88  0.45788 0.00000  0.45085 0.00000
  89  0.46108 0.00000  0.45077 0.00000
  90  0.45111 0.00000  0.45084 0.00000
  91  0.45011 0.00000  0.45047 0.00000
  92  0.44213 0.00000  0.45063 0.00000
  93  0.44671 0.00000  0.45065 0.00000
  94  0.43359 0.00000  0.45078 0.00000
  95  0.46283 0.00000  0.45077 0.00000
  96  0.45909 0.00000  0.45073 0.00000
  97  0.45135 0.00000  0.45057 0.00000
  98  0.46035 0.00000  0.45063 0.00000
  99  0.44359 0.00000  0.45051 0.00000
 100  0.45684 0.00000  0.45047 0.00000
 101  0.45556 0.00000  0.45088 0.00000
 102  0.44965 0.00000  0.45070 0.00000
 103  0.45472 0.00000  0.45078 0.00000
 104  0.44952 0.00000  0.45087 0.00000
 105  0.45139 0.00000  0.45072 0.00000
 106  0.45401 0.00000  0.45104 0.00000
 107  0.44682 0.00000  0.45122 0.00000
 108  0.45399 0.00000  0.45144 0.00000
 109  0.44833 0.00000  0.45106 0.00000
 110  0.44749 0.00000  0.45114 0.00000
 111  0.45213 0.00000  0.45083 0.00000
 112  0.45163 0.00000  0.45022 0.00000
 113  0.45184 0.00000  0.45014 0.00000
 114  0.44353 0.00000  0.45027 0.00000
 115  0.44197 0.00000  0.45055 0.00000
 116  0.44953 0.00000  0.45077 0.00000
 117  0.44881 0.00000  0.45037 0.00000
 118  0.45240 0.00000  0.45057 0.00000
 119  0.44719 0.00000  0.45076 0.00000
 120  0.45159 0.00000  0.45068 0.00000
 121  0.44068 0.00000  0.45015 0.00000
 122  0.45113 0.00000  0.45013 0.00000
 123  0.43959 0.00000  0.44958 0.00000
 124  0.44593 0.00000  0.44937 0.00000
 125  0.45655 0.00000  0.44999 0.00000
 126  0.45247 0.00000  0.44995 0.00000
 127  0.44774 0.00000  0.45054 0.00000
 128  0.45263 0.00000  0.45030 0.00000
 129  0.44183 0.00000  0.45027 0.00000
 130  0.45387 0.00000  0.45018 0.00000
 131  0.45130 0.00000  0.44998 0.00000
 132  0.44921 0.00000  0.45045 0.00000
 133  0.45043 0.00000  0.45044 0.00000
 134  0.45385 0.00000  0.44960 0.00000
 135  0.44858 0.00000  0.44904 0.00000
 136  0.45205 0.00000  0.44962 0.00000
 137  0.44686 0.00000  0.44936 0.00000
 138  0.44698 0.00000  0.44896 0.00000
 139  0.44527 0.00000  0.44849 0.00000
 140  0.44522 0.00000  0.44907 0.00000
 141  0.44306 0.00000  0.44878 0.00000
 142  0.45216 0.00000  0.44879 0.00000
 143  0.44458 0.00000  0.44891 0.00000
 144  0.44295 0.00000  0.44857 0.00000
 145  0.44147 0.00000  0.44840 0.00000
 146  0.44944 0.00000  0.44842 0.00000
 147  0.45819 0.00000  0.44827 0.00000
 148  0.45250 0.00000  0.44807 0.00000
 149  0.44929 0.00000  0.44789 0.00000
 150  0.44497 0.00000  0.44797 0.00000
 151  0.45510 0.00000  0.44800 0.00000
 152  0.44304 0.00000  0.44860 0.00000
 153  0.43967 0.00000  0.44838 0.00000
 154  0.44506 0.00000  0.44857 0.00000
 155  0.45111 0.00000  0.44862 0.00000
 156  0.45473 0.00000  0.44909 0.00000
 157  0.44470 0.00000  0.44874 0.00000
 158  0.45270 0.00000  0.44841 0.00000
 159  0.44169 0.00000  0.44815 0.00000
 160  0.44807 0.00000  0.44781 0.00000
 161  0.45089 0.00000  0.44742 0.00000
 162  0.45168 0.00000  0.44764 0.00000
 163  0.45497 0.00000  0.44733 0.00000
 164  0.44960 0.00000  0.44743 0.00000
 165  0.46282 0.00000  0.44805 0.00000
 166  0.45840 0.00000  0.44761 0.00000
 167  0.44431 0.00000  0.44723 0.00000
 168  0.45676 0.00000  0.44758 0.00000
 169  0.43777 0.00000  0.44726 0.00000
 170  0.44898 0.00000  0.44719 0.00000
 171  0.44770 0.00000  0.44721 0.00000
 172  0.45131 0.00000  0.44722 0.00000
 173  0.44718 0.00000  0.44691 0.00000
 174  0.44450 0.00000  0.44700 0.00000
 175  0.45241 0.00000  0.44709 0.00000
 176  0.44320 0.00000  0.44695 0.00000
 177  0.44945 0.00000  0.44716 0.00000
 178  0.44331 0.00000  0.44693 0.00000
 179  0.44364 0.00000  0.44744 0.00000
 180  0.44667 0.00000  0.44700 0.00000
 181  0.44709 0.00000  0.44699 0.00000
 182  0.45769 0.00000  0.44716 0.00000
 183  0.45039 0.00000  0.44696 0.00000
 184  0.44083 0.00000  0.44692 0.00000
 185  0.44889 0.00000  0.44677 0.00000
 186  0.44253 0.00000  0.44643 0.00000
 187  0.44561 0.00000  0.44657 0.00000
 188  0.44630 0.00000  0.44614 0.00000
 189  0.44904 0.00000  0.44629 0.00000
 190  0.44747 0.00000  0.44657 0.00000
 191  0.45204 0.00000  0.44673 0.00000
 192  0.44607 0.00000  0.44692 0.00000
 193  0.45871 0.00000  0.44701 0.00000
 194  0.45258 0.00000  0.44677 0.00000
 195  0.44599 0.00000  0.44675 0.00000
 196  0.44405 0.00000  0.44682 0.00000
 197  0.44876 0.00000  0.44683 0.00000
 198  0.44750 0.00000  0.44652 0.00000
 199  0.44918 0.00000  0.44631 0.00000
 200  0.45684 0.00000  0.44590 0.00000
 201  0.45034 0.00000  0.44566 0.00000
 202  0.43021 0.00000  0.44616 0.00000
 203  0.44138 0.00000  0.44584 0.00000
 204  0.44638 0.00000  0.44582 0.00000
 205  0.43660 0.00000  0.44575 0.00000
 206  0.44545 0.00000  0.44611 0.00000
 207  0.43392 0.00000  0.44565 0.00000
 208  0.44881 0.00000  0.44596 0.00000
 209  0.45025 0.00000  0.44613 0.00000
 210  0.44133 0.00000  0.44602 0.00000
 211  0.44704 0.00000  0.44572 0.00000
 212  0.44679 0.00000  0.44601 0.00000
 213  0.44676 0.00000  0.44594 0.00000
 214  0.44447 0.00000  0.44603 0.00000
 215  0.45286 0.00000  0.44633 0.00000
 216  0.44746 0.00000  0.44626 0.00000
 217  0.43819 0.00000  0.44637 0.00000
 218  0.44522 0.00000  0.44617 0.00000
 219  0.44134 0.00000  0.44607 0.00000
 220  0.44120 0.00000  0.44609 0.00000
 221  0.45520 0.00000  0.44656 0.00000
 222  0.44819 0.00000  0.44647 0.00000
 223  0.43878 0.00000  0.44629 0.00000
 224  0.43297 0.00000  0.44588 0.00000
 225  0.44005 0.00000  0.44629 0.00000
 226  0.44866 0.00000  0.44620 0.00000
 227  0.44787 0.00000  0.44615 0.00000
 228  0.44768 0.00000  0.44634 0.00000
 229  0.45364 0.00000  0.44581 0.00000
 230  0.45464 0.00000  0.44586 0.00000
 231  0.44655 0.00000  0.44574 0.00000
 232  0.44324 0.00000  0.44572 0.00000
 233  0.44098 0.00000  0.44584 0.00000
 234  0.46336 0.00000  0.44601 0.00000
 235  0.43536 0.00000  0.44573 0.00000
 236  0.44578 0.00000  0.44544 0.00000
 237  0.44717 0.00000  0.44554 0.00000
 238  0.45445 0.00000  0.44559 0.00000
 239  0.44903 0.00000  0.44610 0.00000
 240  0.44162 0.00000  0.44560 0.00000
 241  0.44390 0.00000  0.44583 0.00000
 242  0.44565 0.00000  0.44576 0.00000
 243  0.43648 0.00000  0.44623 0.00000
 244  0.44802 0.00000  0.44643 0.00000
 245  0.44130 0.00000  0.44657 0.00000
 246  0.45412 0.00000  0.44653 0.00000
 247  0.42650 0.00000  0.44628 0.00000
 248  0.43568 0.00000  0.44646 0.00000
 249  0.44275 0.00000  0.44621 0.00000
 250  0.45059 0.00000  0.44578 0.00000
 251  0.43698 0.00000  0.44575 0.00000
 252  0.44549 0.00000  0.44580 0.00000
 253  0.44648 0.00000  0.44594 0.00000
 254  0.44495 0.00000  0.44586 0.00000
 255  0.44080 0.00000  0.44570 0.00000
 256  0.43892 0.00000  0.44588 0.00000
 257  0.44283 0.00000  0.44589 0.00000
 258  0.44672 0.00000  0.44585 0.00000
 259  0.43774 0.00000  0.44536 0.00000
 260  0.45325 0.00000  0.44520 0.00000
 261  0.44447 0.00000  0.44518 0.00000
 262  0.43736 0.00000  0.44574 0.00000
 263  0.44896 0.00000  0.44546 0.00000
 264  0.45768 0.00000  0.44551 0.00000
 265  0.44048 0.00000  0.44529 0.00000
 266  0.44832 0.00000  0.44506 0.00000
 267  0.45036 0.00000  0.44508 0.00000
 268  0.44131 0.00000  0.44509 0.00000
 269  0.44847 0.00000  0.44516 0.00000
 270  0.44358 0.00000  0.44506 0.00000
 271  0.44740 0.00000  0.44527 0.00000
 272  0.44588 0.00000  0.44534 0.00000
 273  0.45294 0.00000  0.44586 0.00000
 274  0.44849 0.00000  0.44561 0.00000
 275  0.44284 0.00000  0.44571 0.00000
 276  0.45178 0.00000  0.44575 0.00000
 277  0.44678 0.00000  0.44535 0.00000
 278  0.44579 0.00000  0.44495 0.00000
 279  0.44030 0.00000  0.44501 0.00000
 280  0.44504 0.00000  0.44508 0.00000
 281  0.45787 0.00000  0.44555 0.00000
 282  0.44607 0.00000  0.44564 0.00000
 283  0.44986 0.00000  0.44533 0.00000
 284  0.44071 0.00000  0.44534 0.00000
 285  0.43859 0.00000  0.44513 0.00000
 286  0.44859 0.00000  0.44528 0.00000
 287  0.43742 0.00000  0.44491 0.00000
 288  0.45188 0.00000  0.44529 0.00000
 289  0.44797 0.00000  0.44520 0.00000
 290  0.44447 0.00000  0.44527 0.00000
 291  0.44496 0.00000  0.44504 0.00000
 292  0.45716 0.00000  0.44536 0.00000
 293  0.44049 0.00000  0.44524 0.00000
 294  0.45011 0.00000  0.44528 0.00000
 295  0.44564 0.00000  0.44546 0.00000
 296  0.44337 0.00000  0.44546 0.00000
 297  0.45223 0.00000  0.44573 0.00000
 298  0.43258 0.00000  0.44568 0.00000
 299  0.44740 0.00000  0.44481 0.00000
 300  0.44291 0.00000  0.44506 0.00000
 301  0.43995 0.00000  0.44530 0.00000
 302  0.43994 0.00000  0.44575 0.00000
 303  0.44104 0.00000  0.44570 0.00000
 304  0.43319 0.00000  0.44517 0.00000
 305  0.44230 0.00000  0.44499 0.00000
 306  0.45252 0.00000  0.44557 0.00000
 307  0.44000 0.00000  0.44546 0.00000
 308  0.43294 0.00000  0.44530 0.00000
 309  0.44634 0.00000  0.44504 0.00000
 310  0.44380 0.00000  0.44499 0.00000
 311  0.44857 0.00000  0.44477 0.00000
 312  0.45516 0.00000  0.44509 0.00000
 313  0.43959 0.00000  0.44496 0.00000
 314  0.43425 0.00000  0.44541 0.00000
 315  0.44906 0.00000  0.44560 0.00000
 316  0.44187 0.00000  0.44507 0.00000
 317  0.45680 0.00000  0.44497 0.00000
 318  0.44491 0.00000  0.44496 0.00000
 319  0.45329 0.00000  0.44547 0.00000
 320  0.44746 0.00000  0.44522 0.00000
 321  0.44712 0.00000  0.44528 0.00000
 322  0.45596 0.00000  0.44517 0.00000
 323  0.44811 0.00000  0.44462 0.00000
 324  0.44610 0.00000  0.44499 0.00000
 325  0.44018 0.00000  0.44473 0.00000
 326  0.43661 0.00000  0.44512 0.00000
 327  0.44542 0.00000  0.44516 0.00000
 328  0.44347 0.00000  0.44508 0.00000
 329  0.44643 0.00000  0.44530 0.00000
 330  0.45372 0.00000  0.44518 0.00000
 331  0.44709 0.00000  0.44529 0.00000
 332  0.44837 0.00000  0.44500 0.00000
 333  0.44286 0.00000  0.44496 0.00000
 334  0.44840 0.00000  0.44501 0.00000
 335  0.43372 0.00000  0.44500 0.00000
 336  0.43764 0.00000  0.44518 0.00000
 337  0.44780 0.00000  0.44535 0.00000
 338  0.45367 0.00000  0.44568 0.00000
 339  0.44138 0.00000  0.44534 0.00000
 340  0.43641 0.00000  0.44498 0.00000
 341  0.43178 0.00000  0.44548 0.00000
 342  0.45604 0.00000  0.44559 0.00000
 343  0.45248 0.00000  0.44567 0.00000
 344  0.43854 0.00000  0.44506 0.00000
 345  0.43924 0.00000  0.44494 0.00000
 346  0.43910 0.00000  0.44485 0.00000
 347  0.44609 0.00000  0.44488 0.00000
 348  0.44295 0.00000  0.44538 0.00000
 349  0.44510 0.00000  0.44530 0.00000
 350  0.44655 0.00000  0.44591 0.00000
 351  0.43287 0.00000  0.44568 0.00000
 352  0.43638 0.00000  0.44521 0.00000
 353  0.45427 0.00000  0.44530 0.00000
 354  0.44578 0.00000  0.44508 0.00000
 355  0.44935 0.00000  0.44503 0.00000
 356  0.43870 0.00000  0.44517 0.00000
 357  0.45065 0.00000  0.44531 0.00000
 358  0.44713 0.00000  0.44565 0.00000
 359  0.45113 0.00000  0.44575 0.00000
 360  0.44070 0.00000  0.44559 0.00000
 361  0.43643 0.00000  0.44540 0.00000
 362  0.44891 0.00000  0.44575 0.00000
 363  0.44618 0.00000  0.44540 0.00000
 364  0.44563 0.00000  0.44548 0.00000
 365  0.43650 0.00000  0.44509 0.00000
 366  0.44156 0.00000  0.44545 0.00000
 367  0.44307 0.00000  0.44549 0.00000
 368  0.44871 0.00000  0.44544 0.00000
 369  0.44729 0.00000  0.44535 0.00000
 370  0.44625 0.00000  0.44553 0.00000
 371  0.45233 0.00000  0.44502 0.00000
 372  0.44642 0.00000  0.44495 0.00000
 373  0.44899 0.00000  0.44530 0.00000
 374  0.44713 0.00000  0.44560 0.00000
 375  0.44263 0.00000  0.44531 0.00000
 376  0.44774 0.00000  0.44496 0.00000
 377  0.44056 0.00000  0.44531 0.00000
 378  0.45311 0.00000  0.44561 0.00000
 379  0.44016 0.00000  0.44555 0.00000
 380  0.43809 0.00000  0.44508 0.00000
 381  0.43391 0.00000  0.44533 0.00000
 382  0.45539 0.00000  0.44595 0.00000
 383  0.43944 0.00000  0.44589 0.00000
 384  0.43841 0.00000  0.44569 0.00000
 385  0.44845 0.00000  0.44554 0.00000
 386  0.44351 0.00000  0.44538 0.00000
 387  0.45511 0.00000  0.44537 0.00000
 388  0.45098 0.00000  0.44540 0.00000
 389  0.44387 0.00000  0.44513 0.00000
 390  0.45488 0.00000  0.44521 0.00000
 391  0.44625 0.00000  0.44492 0.00000
 392  0.43644 0.00000  0.44519 0.00000
 393  0.43830 0.00000  0.44527 0.00000
 394  0.43152 0.00000  0.44534 0.00000
 395  0.44147 0.00000  0.44509 0.00000
 396  0.44398 0.00000  0.44458 0.00000
 397  0.44051 0.00000  0.44470 0.00000
 398  0.45265 0.00000  0.44495 0.00000
 399  0.43687 0.00000  0.44544 0.00000
 400  0.45094 0.00000  0.44506 0.00000
 401  0.43944 0.00000  0.44534 0.00000
 402  0.43837 0.00000  0.44542 0.00000
 403  0.43981 0.00000  0.44506 0.00000
 404  0.43977 0.00000  0.44509 0.00000
 405  0.44395 0.00000  0.44501 0.00000
 406  0.45092 0.00000  0.44488 0.00000
 407  0.45038 0.00000  0.44497 0.00000
 408  0.44059 0.00000  0.44459 0.00000
 409  0.44053 0.00000  0.44473 0.00000
 410  0.44810 0.00000  0.44494 0.00000
 411  0.45472 0.00000  0.44525 0.00000
 412  0.45239 0.00000  0.44497 0.00000
 413  0.44721 0.00000  0.44558 0.00000
 414  0.44926 0.00000  0.44482 0.00000
 415  0.45407 0.00000  0.44542 0.00000
 416  0.44882 0.00000  0.44509 0.00000
 417  0.44071 0.00000  0.44508 0.00000
 418  0.45259 0.00000  0.44504 0.00000
 419  0.45332 0.00000  0.44575 0.00000
 420  0.44458 0.00000  0.44559 0.00000
 421  0.44542 0.00000  0.44564 0.00000
 422  0.44001 0.00000  0.44529 0.00000
 423  0.43407 0.00000  0.44465 0.00000
 424  0.44500 0.00000  0.44438 0.00000
 425  0.45050 0.00000  0.44490 0.00000
 426  0.43117 0.00000  0.44469 0.00000
 427  0.44041 0.00000  0.44496 0.00000
 428  0.44065 0.00000  0.44477 0.00000
 429  0.44139 0.00000  0.44493 0.00000
 430  0.45409 0.00000  0.44579 0.00000
 431  0.43402 0.00000  0.44551 0.00000
 432  0.44520 0.00000  0.44503 0.00000
 433  0.44681 0.00000  0.44504 0.00000
 434  0.44740 0.00000  0.44545 0.00000
 435  0.45515 0.00000  0.44555 0.00000
 436  0.45549 0.00000  0.44603 0.00000
 437  0.43933 0.00000  0.44543 0.00000
 438  0.44866 0.00000  0.44503 0.00000
 439  0.44873 0.00000  0.44508 0.00000
 440  0.45884 0.00000  0.44474 0.00000
 441  0.45006 0.00000  0.44529 0.00000
 442  0.44955 0.00000  0.44523 0.00000
 443  0.44986 0.00000  0.44523 0.00000
 444  0.45225 0.00000  0.44484 0.00000
 445  0.45178 0.00000  0.44538 0.00000
 446  0.45092 0.00000  0.44514 0.00000
 447  0.44444 0.00000  0.44512 0.00000
 448  0.45314 0.00000  0.44513 0.00000
 449  0.44643 0.00000  0.44554 0.00000
 450  0.43668 0.00000  0.44513 0.00000
 451  0.44041 0.00000  0.44489 0.00000
 452  0.44316 0.00000  0.44445 0.00000
 453  0.43723 0.00000  0.44452 0.00000
 454  0.45110 0.00000  0.44502 0.00000
 455  0.43692 0.00000  0.44464 0.00000
 456  0.43402 0.00000  0.44469 0.00000
 457  0.44239 0.00000  0.44491 0.00000
 458  0.44868 0.00000  0.44475 0.00000
 459  0.45736 0.00000  0.44502 0.00000
 460  0.44373 0.00000  0.44492 0.00000
 461  0.44997 0.00000  0.44491 0.00000
 462  0.44936 0.00000  0.44488 0.00000
 463  0.43975 0.00000  0.44505 0.00000
 464  0.43227 0.00000  0.44445 0.00000
 465  0.44178 0.00000  0.44436 0.00000
 466  0.44060 0.00000  0.44455 0.00000
 467  0.45235 0.00000  0.44524 0.00000
 468  0.44279 0.00000  0.44525 0.00000
 469  0.43708 0.00000  0.44558 0.00000
 470  0.44806 0.00000  0.44553 0.00000
 471  0.44176 0.00000  0.44538 0.00000
 472  0.44850 0.00000  0.44556 0.00000
 473  0.44392 0.00000  0.44531 0.00000
 474  0.44323 0.00000  0.44475 0.00000
 475  0.45235 0.00000  0.44485 0.00000
 476  0.44165 0.00000  0.44458 0.00000
 477  0.45262 0.00000  0.44469 0.00000
 478  0.44614 0.00000  0.44454 0.00000
 479  0.44796 0.00000  0.44458 0.00000
 480  0.44850 0.00000  0.44522 0.00000
 481  0.44809 0.00000  0.44556 0.00000
 482  0.44511 0.00000  0.44489 0.00000
 483  0.44801 0.00000  0.44497 0.00000
 484  0.43832 0.00000  0.44467 0.00000
 485  0.44578 0.00000  0.44466 0.00000
 486  0.44492 0.00000  0.44497 0.00000
 487  0.44333 0.00000  0.44506 0.00000
 488  0.44220 0.00000  0.44527 0.00000
 489  0.44089 0.00000  0.44549 0.00000
 490  0.44561 0.00000  0.44555 0.00000
 491  0.44773 0.00000  0.44520 0.00000
 492  0.43267 0.00000  0.44496 0.00000
 493  0.44782 0.00000  0.44530 0.00000
 494  0.44529 0.00000  0.44510 0.00000
 495  0.45162 0.00000  0.44506 0.00000
 496  0.44420 0.00000  0.44517 0.00000
 497  0.43983 0.00000  0.44598 0.00000
 498  0.43660 0.00000  0.44611 0.00000
 499  0.44692 0.00000  0.44501 0.00000
chose model 1034 L_rmse_1035
chose model 261 L_rmse_262
chose model 135 L_rmse_136
chose model 1106 L_rmse_1107
chose model 741 L_rmse_742
chose model 878 L_rmse_879
chose model 0 L_rmse_1
chose model 307 L_rmse_308
chose model 1150 L_rmse_1151
chose model 86 L_rmse_87
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7457.94s cpu, 5395293.7597 mticks, 2018.65s wall]
score: 0.4497  baseline: 0.4419  diff: 0.00776
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3291 avg error 0.0215879 baseline avg error 0.0190967 avg improvement -0.00249115
category POSS: count 6143 avg error 0.209929 baseline avg error 0.198165 avg improvement -0.0117637
category IMP: count 566 avg error 1.16859 baseline avg error 1.18856 avg improvement 0.0199745
overall: count 10000 avg error 0.202206 baseline avg error 0.19529 avg improvement -0.0069157
worst entries: 
0: 7658  label: -1 pred: 0.604871 bl: 0.4307 IMP error_pred: 2.57561 error_bl: 2.0469 improvement: -0.528709
    min: 0.1395  max: 1 avg: 0.64067
explanation: 
no explanation

1: 2522  label: -1 pred: -0.199286 bl: -0.5147 POSS error_pred: 0.641144 error_bl: 0.235516 improvement: -0.405628
    min: -1  max: 0.5815 avg: -0.192833
explanation: 
no explanation

2: 8386  label: 1 pred: -0.097443 bl: 0.08455 POSS error_pred: 1.20438 error_bl: 0.838049 improvement: -0.366332
    min: -0.8545  max: 0.509 avg: -0.092391
explanation: 
no explanation

3: 5302  label: -1 pred: -0.376826 bl: -0.8249 POSS error_pred: 0.388346 error_bl: 0.03066 improvement: -0.357686
    min: -1  max: 0.416 avg: -0.556227
explanation: 
no explanation

4: 3135  label: -1 pred: -0.170487 bl: -0.41045 POSS error_pred: 0.688091 error_bl: 0.347569 improvement: -0.340522
    min: -0.706  max: 0.3595 avg: -0.158644
explanation: 
no explanation

5: 7560  label: -1 pred: -0.389592 bl: -0.82075 POSS error_pred: 0.372597 error_bl: 0.0321306 improvement: -0.340467
    min: -1  max: 0.136 avg: -0.60134
explanation: 
no explanation

6: 9601  label: -1 pred: -0.310897 bl: -0.63335 POSS error_pred: 0.474862 error_bl: 0.134432 improvement: -0.34043
    min: -1  max: 0.127 avg: -0.396693
explanation: 
no explanation

7: 5503  label: -1 pred: -0.351409 bl: -0.7149 POSS error_pred: 0.42067 error_bl: 0.081282 improvement: -0.339388
    min: -0.9505  max: 0.006 avg: -0.497811
explanation: 
no explanation

8: 3052  label: -0.5 pred: 0.163047 bl: -0.1758 POSS error_pred: 0.439632 error_bl: 0.105106 improvement: -0.334526
    min: -0.9655  max: 0.802 avg: 0.181879
explanation: 
no explanation

9: 5525  label: -1 pred: -0.37818 bl: -0.7716 POSS error_pred: 0.38666 error_bl: 0.0521666 improvement: -0.334493
    min: -1  max: 0.7905 avg: -0.573749
explanation: 
no explanation

10: 5549  label: -1 pred: -0.410888 bl: -0.87355 POSS error_pred: 0.347053 error_bl: 0.0159896 improvement: -0.331064
    min: -1  max: -0.1595 avg: -0.689729
explanation: 
no explanation

11: 4128  label: -1 pred: -0.41006 bl: -0.86825 POSS error_pred: 0.348029 error_bl: 0.0173581 improvement: -0.330671
    min: -1  max: 0.155 avg: -0.683704
explanation: 
no explanation

12: 976  label: -1 pred: -0.424655 bl: -0.93515 POSS error_pred: 0.331021 error_bl: 0.00420552 improvement: -0.326816
    min: -1  max: 0.9745 avg: -0.740206
explanation: 
no explanation

13: 3381  label: -1 pred: 0.22884 bl: 0.0878 IMP error_pred: 1.51005 error_bl: 1.18331 improvement: -0.326739
    min: -0.349  max: 0.7125 avg: 0.251151
explanation: 
no explanation

14: 4792  label: -1 pred: -0.334231 bl: -0.6552 POSS error_pred: 0.443248 error_bl: 0.118887 improvement: -0.324361
    min: -0.913  max: 0.027 avg: -0.454885
explanation: 
no explanation

15: 5263  label: -1 pred: -0.0268844 bl: -0.2105 POSS error_pred: 0.946954 error_bl: 0.62331 improvement: -0.323644
    min: -0.7695  max: 0.79 avg: 0.00212076
explanation: 
no explanation

16: 6485  label: -1 pred: -0.422235 bl: -0.89245 POSS error_pred: 0.333813 error_bl: 0.011567 improvement: -0.322246
    min: -1  max: -0.0715 avg: -0.741219
explanation: 
no explanation

17: 5670  label: -1 pred: -0.422883 bl: -0.88845 POSS error_pred: 0.333064 error_bl: 0.0124434 improvement: -0.320621
    min: -1  max: -0.1455 avg: -0.742826
explanation: 
no explanation

