loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  43  0.81855 0.00000  0.82553 0.17578
  44  0.81124 0.00000  0.82562 0.17579
  45  0.81508 0.00000  0.82625 0.17587
  46  0.81766 0.00000  0.82595 0.17579
  47  0.80791 0.00000  0.82546 0.17568
  48  0.80341 0.00000  0.82593 0.17575
  49  0.82823 0.00000  0.82573 0.17570
  50  0.80274 0.00000  0.82574 0.17568
  51  0.82230 0.00000  0.82518 0.17553
  52  0.80734 0.00000  0.82522 0.17552
  53  0.81991 0.00000  0.82501 0.17544
  54  0.81705 0.00000  0.82505 0.17544
  55  0.81168 0.00000  0.82501 0.17542
  56  0.80703 0.00000  0.82511 0.17544
  57  0.80094 0.00000  0.82496 0.17538
  58  0.81532 0.00000  0.82487 0.17534
  59  0.81618 0.00000  0.82500 0.17537
  60  0.81155 0.00000  0.82496 0.17536
  61  0.82231 0.00000  0.82486 0.17533
  62  0.79974 0.00000  0.82501 0.17535
  63  0.81302 0.00000  0.82483 0.17530
  64  0.81541 0.00000  0.82486 0.17530
  65  0.81847 0.00000  0.82491 0.17530
  66  0.80956 0.00000  0.82512 0.17533
  67  0.81116 0.00000  0.82538 0.17536
  68  0.80623 0.00000  0.82548 0.17537
  69  0.82173 0.00000  0.82557 0.17536
  70  0.81401 0.00000  0.82582 0.17537
  71  0.82108 0.00000  0.82545 0.17531
  72  0.81684 0.00000  0.82509 0.17524
  73  0.81966 0.00000  0.82519 0.17522
  74  0.80476 0.00000  0.82484 0.17517
  75  0.83358 0.00000  0.82528 0.17520
  76  0.81158 0.00000  0.82531 0.17520
  77  0.82020 0.00000  0.82509 0.17515
  78  0.80248 0.00000  0.82516 0.17517
  79  0.82365 0.00000  0.82552 0.17520
  80  0.80905 0.00000  0.82506 0.17514
  81  0.80338 0.00000  0.82495 0.17514
  82  0.80704 0.00000  0.82515 0.17516
  83  0.81302 0.00000  0.82501 0.17512
  84  0.82108 0.00000  0.82505 0.17512
  85  0.80788 0.00000  0.82511 0.17512
  86  0.81216 0.00000  0.82500 0.17509
  87  0.79644 0.00000  0.82505 0.17510
  88  0.80858 0.00000  0.82506 0.17510
  89  0.80530 0.00000  0.82552 0.17515
  90  0.80888 0.00000  0.82498 0.17508
  91  0.79867 0.00000  0.82488 0.17506
  92  0.81556 0.00000  0.82477 0.17503
  93  0.82110 0.00000  0.82467 0.17500
  94  0.81798 0.00000  0.82479 0.17501
  95  0.80859 0.00000  0.82466 0.17498
  96  0.79839 0.00000  0.82472 0.17501
  97  0.81967 0.00000  0.82471 0.17499
  98  0.80313 0.00000  0.82466 0.17498
  99  0.81993 0.00000  0.82473 0.17498
 100  0.80242 0.00000  0.82472 0.17498
 101  0.81412 0.00000  0.82472 0.17498
 102  0.80142 0.00000  0.82461 0.17496
 103  0.81350 0.00000  0.82471 0.17496
 104  0.79306 0.00000  0.82462 0.17495
 105  0.80153 0.00000  0.82460 0.17494
 106  0.81698 0.00000  0.82463 0.17493
 107  0.80162 0.00000  0.82475 0.17496
 108  0.81066 0.00000  0.82471 0.17494
 109  0.81001 0.00000  0.82492 0.17496
 110  0.80507 0.00000  0.82480 0.17494
 111  0.80432 0.00000  0.82465 0.17492
 112  0.81876 0.00000  0.82500 0.17495
 113  0.82113 0.00000  0.82491 0.17494
 114  0.81899 0.00000  0.82498 0.17493
 115  0.81142 0.00000  0.82501 0.17493
 116  0.80944 0.00000  0.82509 0.17493
 117  0.80457 0.00000  0.82496 0.17493
 118  0.82856 0.00000  0.82492 0.17491
 119  0.82097 0.00000  0.82479 0.17489
 120  0.81151 0.00000  0.82483 0.17490
 121  0.81266 0.00000  0.82482 0.17489
 122  0.80438 0.00000  0.82487 0.17489
 123  0.80748 0.00000  0.82486 0.17489
 124  0.81683 0.00000  0.82484 0.17489
 125  0.80290 0.00000  0.82521 0.17490
 126  0.81580 0.00000  0.82500 0.17489
 127  0.80971 0.00000  0.82488 0.17489
 128  0.81470 0.00000  0.82507 0.17489
 129  0.81220 0.00000  0.82510 0.17490
 130  0.80499 0.00000  0.82500 0.17489
 131  0.79993 0.00000  0.82486 0.17489
 132  0.81392 0.00000  0.82506 0.17489
 133  0.81335 0.00000  0.82524 0.17489
 134  0.79993 0.00000  0.82492 0.17488
 135  0.81361 0.00000  0.82490 0.17488
 136  0.81331 0.00000  0.82481 0.17488
 137  0.82793 0.00000  0.82487 0.17488
 138  0.82297 0.00000  0.82493 0.17487
 139  0.82017 0.00000  0.82493 0.17487
 140  0.81223 0.00000  0.82502 0.17486
 141  0.81316 0.00000  0.82517 0.17487
 142  0.79890 0.00000  0.82492 0.17487
 143  0.81870 0.00000  0.82505 0.17487
 144  0.80868 0.00000  0.82511 0.17486
 145  0.82742 0.00000  0.82510 0.17487
 146  0.80016 0.00000  0.82493 0.17488
 147  0.82014 0.00000  0.82505 0.17487
 148  0.80576 0.00000  0.82511 0.17487
 149  0.82829 0.00000  0.82507 0.17486
 150  0.79939 0.00000  0.82511 0.17487
 151  0.81166 0.00000  0.82513 0.17487
 152  0.82796 0.00000  0.82539 0.17486
 153  0.81845 0.00000  0.82552 0.17485
 154  0.80937 0.00000  0.82585 0.17486
 155  0.80132 0.00000  0.82576 0.17486
 156  0.80787 0.00000  0.82554 0.17486
 157  0.81836 0.00000  0.82534 0.17486
 158  0.81464 0.00000  0.82523 0.17486
 159  0.81702 0.00000  0.82527 0.17486
 160  0.82271 0.00000  0.82520 0.17487
 161  0.82504 0.00000  0.82520 0.17487
 162  0.82914 0.00000  0.82527 0.17488
 163  0.81146 0.00000  0.82522 0.17488
 164  0.81385 0.00000  0.82517 0.17488
 165  0.80634 0.00000  0.82512 0.17488
 166  0.80575 0.00000  0.82508 0.17488
 167  0.82352 0.00000  0.82516 0.17488
 168  0.80506 0.00000  0.82512 0.17488
 169  0.80617 0.00000  0.82507 0.17489
 170  0.79393 0.00000  0.82504 0.17488
 171  0.82063 0.00000  0.82519 0.17487
 172  0.81035 0.00000  0.82535 0.17486
 173  0.80552 0.00000  0.82518 0.17487
 174  0.80297 0.00000  0.82502 0.17488
 175  0.80903 0.00000  0.82521 0.17488
 176  0.81951 0.00000  0.82516 0.17488
 177  0.80334 0.00000  0.82522 0.17488
 178  0.79209 0.00000  0.82516 0.17488
 179  0.81299 0.00000  0.82534 0.17488
 180  0.80580 0.00000  0.82571 0.17487
 181  0.80046 0.00000  0.82544 0.17488
 182  0.80419 0.00000  0.82531 0.17488
 183  0.81778 0.00000  0.82529 0.17488
 184  0.82019 0.00000  0.82529 0.17488
 185  0.81797 0.00000  0.82517 0.17489
 186  0.82047 0.00000  0.82531 0.17488
 187  0.81051 0.00000  0.82527 0.17489
 188  0.80251 0.00000  0.82535 0.17488
 189  0.81501 0.00000  0.82522 0.17489
 190  0.81306 0.00000  0.82515 0.17491
 191  0.81827 0.00000  0.82518 0.17491
 192  0.81611 0.00000  0.82524 0.17490
 193  0.81606 0.00000  0.82523 0.17490
 194  0.80084 0.00000  0.82536 0.17488
 195  0.80088 0.00000  0.82538 0.17488
 196  0.81390 0.00000  0.82535 0.17488
 197  0.81572 0.00000  0.82558 0.17488
 198  0.82085 0.00000  0.82565 0.17488
 199  0.81294 0.00000  0.82567 0.17488
 200  0.80762 0.00000  0.82526 0.17490
 201  0.81579 0.00000  0.82536 0.17489
 202  0.80377 0.00000  0.82536 0.17488
 203  0.80893 0.00000  0.82538 0.17488
 204  0.79908 0.00000  0.82520 0.17490
 205  0.81372 0.00000  0.82527 0.17489
 206  0.81172 0.00000  0.82538 0.17488
 207  0.83442 0.00000  0.82544 0.17488
 208  0.81922 0.00000  0.82537 0.17489
 209  0.80873 0.00000  0.82533 0.17490
 210  0.81297 0.00000  0.82533 0.17490
 211  0.80767 0.00000  0.82571 0.17487
 212  0.82188 0.00000  0.82537 0.17490
 213  0.81044 0.00000  0.82532 0.17493
 214  0.80091 0.00000  0.82529 0.17492
 215  0.80072 0.00000  0.82527 0.17491
 216  0.81456 0.00000  0.82525 0.17493
 217  0.82170 0.00000  0.82556 0.17488
 218  0.80175 0.00000  0.82580 0.17486
 219  0.80445 0.00000  0.82573 0.17486
 220  0.80873 0.00000  0.82561 0.17487
 221  0.81749 0.00000  0.82582 0.17486
 222  0.81556 0.00000  0.82536 0.17491
 223  0.82392 0.00000  0.82543 0.17490
 224  0.80672 0.00000  0.82536 0.17492
 225  0.81643 0.00000  0.82547 0.17489
 226  0.79632 0.00000  0.82539 0.17491
 227  0.82398 0.00000  0.82565 0.17488
 228  0.80420 0.00000  0.82549 0.17489
 229  0.80004 0.00000  0.82554 0.17489
 230  0.82495 0.00000  0.82582 0.17487
 231  0.81165 0.00000  0.82548 0.17490
 232  0.80364 0.00000  0.82555 0.17489
 233  0.81918 0.00000  0.82538 0.17494
 234  0.82574 0.00000  0.82559 0.17490
 235  0.81160 0.00000  0.82569 0.17489
 236  0.80729 0.00000  0.82547 0.17491
 237  0.82050 0.00000  0.82569 0.17489
 238  0.79961 0.00000  0.82557 0.17489
 239  0.80984 0.00000  0.82570 0.17488
 240  0.82368 0.00000  0.82570 0.17489
 241  0.80608 0.00000  0.82553 0.17490
 242  0.81783 0.00000  0.82573 0.17489
 243  0.80333 0.00000  0.82568 0.17489
 244  0.80412 0.00000  0.82559 0.17491
 245  0.81818 0.00000  0.82554 0.17492
 246  0.81057 0.00000  0.82575 0.17489
 247  0.81574 0.00000  0.82596 0.17488
 248  0.81762 0.00000  0.82567 0.17491
 249  0.79509 0.00000  0.82560 0.17492
 250  0.80203 0.00000  0.82560 0.17492
 251  0.82519 0.00000  0.82544 0.17499
 252  0.82133 0.00000  0.82555 0.17495
 253  0.81053 0.00000  0.82546 0.17498
 254  0.80386 0.00000  0.82549 0.17495
 255  0.79589 0.00000  0.82566 0.17491
 256  0.81225 0.00000  0.82581 0.17490
 257  0.80675 0.00000  0.82545 0.17497
 258  0.81221 0.00000  0.82549 0.17496
 259  0.80427 0.00000  0.82545 0.17497
 260  0.81535 0.00000  0.82548 0.17497
 261  0.82330 0.00000  0.82554 0.17497
 262  0.80621 0.00000  0.82629 0.17488
 263  0.79797 0.00000  0.82607 0.17490
 264  0.79818 0.00000  0.82585 0.17492
 265  0.80591 0.00000  0.82552 0.17498
 266  0.80751 0.00000  0.82545 0.17499
 267  0.81064 0.00000  0.82546 0.17499
 268  0.82138 0.00000  0.82571 0.17494
 269  0.82499 0.00000  0.82611 0.17490
 270  0.81386 0.00000  0.82572 0.17496
 271  0.80435 0.00000  0.82567 0.17496
 272  0.80188 0.00000  0.82567 0.17495
 273  0.81458 0.00000  0.82571 0.17495
 274  0.79673 0.00000  0.82569 0.17495
 275  0.78670 0.00000  0.82562 0.17495
 276  0.79652 0.00000  0.82585 0.17493
 277  0.81235 0.00000  0.82568 0.17494
 278  0.79968 0.00000  0.82561 0.17495
 279  0.80672 0.00000  0.82550 0.17498
 280  0.81286 0.00000  0.82539 0.17501
 281  0.79219 0.00000  0.82563 0.17496
 282  0.81714 0.00000  0.82546 0.17500
 283  0.81297 0.00000  0.82544 0.17500
 284  0.78695 0.00000  0.82550 0.17499
 285  0.82215 0.00000  0.82563 0.17497
 286  0.81269 0.00000  0.82557 0.17498
 287  0.81013 0.00000  0.82547 0.17502
 288  0.81508 0.00000  0.82573 0.17497
 289  0.81085 0.00000  0.82579 0.17496
 290  0.82267 0.00000  0.82604 0.17493
 291  0.81795 0.00000  0.82568 0.17499
 292  0.81236 0.00000  0.82553 0.17503
 293  0.80752 0.00000  0.82548 0.17507
 294  0.80947 0.00000  0.82560 0.17501
 295  0.81215 0.00000  0.82550 0.17505
 296  0.80177 0.00000  0.82549 0.17505
 297  0.81504 0.00000  0.82550 0.17506
 298  0.81611 0.00000  0.82563 0.17501
 299  0.84081 0.00000  0.82576 0.17500
 300  0.81413 0.00000  0.82572 0.17502
 301  0.82357 0.00000  0.82585 0.17499
 302  0.81840 0.00000  0.82582 0.17501
 303  0.81392 0.00000  0.82625 0.17494
 304  0.81329 0.00000  0.82600 0.17498
 305  0.79770 0.00000  0.82575 0.17502
 306  0.80772 0.00000  0.82591 0.17499
 307  0.80240 0.00000  0.82598 0.17499
 308  0.80475 0.00000  0.82604 0.17498
 309  0.81746 0.00000  0.82564 0.17506
 310  0.80349 0.00000  0.82560 0.17507
 311  0.80485 0.00000  0.82569 0.17504
 312  0.80639 0.00000  0.82560 0.17506
 313  0.82355 0.00000  0.82567 0.17505
 314  0.80806 0.00000  0.82566 0.17505
 315  0.81981 0.00000  0.82567 0.17506
 316  0.79217 0.00000  0.82558 0.17510
 317  0.81441 0.00000  0.82560 0.17511
 318  0.81381 0.00000  0.82561 0.17511
 319  0.80526 0.00000  0.82559 0.17512
 320  0.80332 0.00000  0.82559 0.17511
 321  0.81487 0.00000  0.82568 0.17507
 322  0.81777 0.00000  0.82606 0.17500
 323  0.80187 0.00000  0.82597 0.17501
 324  0.81799 0.00000  0.82623 0.17498
 325  0.81365 0.00000  0.82596 0.17502
 326  0.82703 0.00000  0.82653 0.17495
 327  0.79035 0.00000  0.82595 0.17501
 328  0.80627 0.00000  0.82571 0.17507
 329  0.81488 0.00000  0.82579 0.17506
 330  0.81228 0.00000  0.82570 0.17509
 331  0.81252 0.00000  0.82559 0.17515
 332  0.79805 0.00000  0.82560 0.17512
 333  0.82495 0.00000  0.82569 0.17511
 334  0.80547 0.00000  0.82570 0.17510
 335  0.80706 0.00000  0.82565 0.17511
 336  0.80925 0.00000  0.82571 0.17509
 337  0.80884 0.00000  0.82560 0.17514
 338  0.80395 0.00000  0.82566 0.17511
 339  0.79542 0.00000  0.82586 0.17504
 340  0.82483 0.00000  0.82564 0.17512
 341  0.81084 0.00000  0.82567 0.17511
 342  0.81596 0.00000  0.82578 0.17508
 343  0.81238 0.00000  0.82569 0.17511
 344  0.80833 0.00000  0.82562 0.17513
 345  0.82146 0.00000  0.82567 0.17512
 346  0.80690 0.00000  0.82564 0.17514
 347  0.79239 0.00000  0.82558 0.17514
 348  0.80129 0.00000  0.82561 0.17512
 349  0.81327 0.00000  0.82570 0.17510
 350  0.81107 0.00000  0.82562 0.17513
 351  0.80904 0.00000  0.82565 0.17512
 352  0.79549 0.00000  0.82583 0.17506
 353  0.81967 0.00000  0.82594 0.17505
 354  0.82162 0.00000  0.82565 0.17512
 355  0.81192 0.00000  0.82573 0.17510
 356  0.81486 0.00000  0.82582 0.17508
 357  0.81949 0.00000  0.82570 0.17513
 358  0.80450 0.00000  0.82574 0.17510
 359  0.80799 0.00000  0.82564 0.17514
 360  0.82707 0.00000  0.82582 0.17509
 361  0.81803 0.00000  0.82574 0.17511
 362  0.81066 0.00000  0.82567 0.17515
 363  0.82693 0.00000  0.82571 0.17516
 364  0.81369 0.00000  0.82571 0.17519
 365  0.81103 0.00000  0.82572 0.17515
 366  0.82224 0.00000  0.82574 0.17517
 367  0.81141 0.00000  0.82580 0.17512
 368  0.81702 0.00000  0.82579 0.17512
 369  0.80741 0.00000  0.82607 0.17504
 370  0.80109 0.00000  0.82662 0.17495
 371  0.82544 0.00000  0.82611 0.17502
 372  0.79949 0.00000  0.82610 0.17502
 373  0.81209 0.00000  0.82608 0.17502
 374  0.80892 0.00000  0.82583 0.17505
 375  0.80729 0.00000  0.82577 0.17507
 376  0.82005 0.00000  0.82586 0.17505
 377  0.81500 0.00000  0.82590 0.17504
 378  0.82501 0.00000  0.82583 0.17506
 379  0.81284 0.00000  0.82571 0.17510
 380  0.80678 0.00000  0.82588 0.17504
 381  0.81139 0.00000  0.82588 0.17503
 382  0.81484 0.00000  0.82605 0.17500
 383  0.81226 0.00000  0.82590 0.17503
 384  0.80061 0.00000  0.82585 0.17502
 385  0.82370 0.00000  0.82583 0.17504
 386  0.80399 0.00000  0.82577 0.17504
 387  0.81312 0.00000  0.82568 0.17507
 388  0.80254 0.00000  0.82572 0.17505
 389  0.80003 0.00000  0.82648 0.17493
 390  0.82142 0.00000  0.82597 0.17500
 391  0.83474 0.00000  0.82567 0.17508
 392  0.81975 0.00000  0.82585 0.17503
 393  0.81772 0.00000  0.82569 0.17511
 394  0.80008 0.00000  0.82584 0.17503
 395  0.81029 0.00000  0.82586 0.17503
 396  0.80817 0.00000  0.82568 0.17508
 397  0.81990 0.00000  0.82588 0.17503
 398  0.80931 0.00000  0.82581 0.17505
 399  0.81157 0.00000  0.82584 0.17505
 400  0.81172 0.00000  0.82603 0.17501
 401  0.79837 0.00000  0.82610 0.17499
 402  0.82240 0.00000  0.82597 0.17501
 403  0.81886 0.00000  0.82585 0.17503
 404  0.80670 0.00000  0.82606 0.17499
 405  0.80435 0.00000  0.82572 0.17506
 406  0.81247 0.00000  0.82572 0.17506
 407  0.81369 0.00000  0.82623 0.17497
 408  0.79904 0.00000  0.82616 0.17498
 409  0.81768 0.00000  0.82617 0.17497
 410  0.81944 0.00000  0.82592 0.17502
 411  0.80042 0.00000  0.82596 0.17500
 412  0.80894 0.00000  0.82577 0.17503
 413  0.81860 0.00000  0.82577 0.17504
 414  0.80447 0.00000  0.82611 0.17498
 415  0.80336 0.00000  0.82628 0.17495
 416  0.82956 0.00000  0.82566 0.17508
 417  0.79666 0.00000  0.82575 0.17504
 418  0.81502 0.00000  0.82575 0.17503
 419  0.81802 0.00000  0.82601 0.17499
 420  0.80671 0.00000  0.82581 0.17503
 421  0.82152 0.00000  0.82576 0.17503
 422  0.81513 0.00000  0.82563 0.17508
 423  0.81771 0.00000  0.82570 0.17505
 424  0.81136 0.00000  0.82557 0.17511
 425  0.82296 0.00000  0.82573 0.17505
 426  0.81572 0.00000  0.82578 0.17504
 427  0.82278 0.00000  0.82602 0.17500
 428  0.80918 0.00000  0.82590 0.17501
 429  0.80582 0.00000  0.82569 0.17506
 430  0.81352 0.00000  0.82556 0.17511
 431  0.81483 0.00000  0.82557 0.17510
 432  0.80927 0.00000  0.82565 0.17506
 433  0.81488 0.00000  0.82559 0.17511
 434  0.80650 0.00000  0.82570 0.17506
 435  0.81684 0.00000  0.82581 0.17503
 436  0.80840 0.00000  0.82557 0.17510
 437  0.81915 0.00000  0.82556 0.17511
 438  0.80920 0.00000  0.82573 0.17504
 439  0.80906 0.00000  0.82583 0.17502
 440  0.80262 0.00000  0.82559 0.17510
 441  0.80226 0.00000  0.82572 0.17504
 442  0.80311 0.00000  0.82600 0.17499
 443  0.81386 0.00000  0.82565 0.17506
 444  0.82179 0.00000  0.82567 0.17506
 445  0.80936 0.00000  0.82569 0.17505
 446  0.82672 0.00000  0.82603 0.17499
 447  0.80337 0.00000  0.82578 0.17503
 448  0.80976 0.00000  0.82555 0.17510
 449  0.79920 0.00000  0.82573 0.17504
 450  0.80043 0.00000  0.82558 0.17508
 451  0.81513 0.00000  0.82551 0.17511
 452  0.80534 0.00000  0.82552 0.17511
 453  0.81050 0.00000  0.82553 0.17510
 454  0.81720 0.00000  0.82552 0.17511
 455  0.82625 0.00000  0.82564 0.17506
 456  0.81888 0.00000  0.82553 0.17510
 457  0.81242 0.00000  0.82567 0.17503
 458  0.81763 0.00000  0.82564 0.17505
 459  0.80423 0.00000  0.82598 0.17499
 460  0.82329 0.00000  0.82592 0.17499
 461  0.81329 0.00000  0.82596 0.17498
 462  0.81327 0.00000  0.82583 0.17500
 463  0.81631 0.00000  0.82602 0.17497
 464  0.80967 0.00000  0.82571 0.17501
 465  0.82324 0.00000  0.82582 0.17499
 466  0.80060 0.00000  0.82606 0.17496
 467  0.80431 0.00000  0.82609 0.17496
 468  0.81638 0.00000  0.82567 0.17502
 469  0.80304 0.00000  0.82556 0.17505
 470  0.79950 0.00000  0.82591 0.17498
 471  0.80751 0.00000  0.82639 0.17492
 472  0.81039 0.00000  0.82595 0.17497
 473  0.81845 0.00000  0.82561 0.17502
 474  0.82368 0.00000  0.82579 0.17499
 475  0.81836 0.00000  0.82584 0.17499
 476  0.81097 0.00000  0.82599 0.17496
 477  0.82700 0.00000  0.82636 0.17493
 478  0.80655 0.00000  0.82584 0.17499
 479  0.80569 0.00000  0.82568 0.17501
 480  0.79023 0.00000  0.82564 0.17501
 481  0.80636 0.00000  0.82545 0.17506
 482  0.81612 0.00000  0.82590 0.17497
 483  0.80047 0.00000  0.82614 0.17494
 484  0.80324 0.00000  0.82569 0.17500
 485  0.80581 0.00000  0.82545 0.17505
 486  0.81565 0.00000  0.82552 0.17503
 487  0.82022 0.00000  0.82542 0.17509
 488  0.80407 0.00000  0.82548 0.17505
 489  0.81348 0.00000  0.82551 0.17504
 490  0.80939 0.00000  0.82559 0.17502
 491  0.81161 0.00000  0.82558 0.17502
 492  0.79702 0.00000  0.82544 0.17506
 493  0.81112 0.00000  0.82539 0.17509
 494  0.80659 0.00000  0.82550 0.17504
 495  0.80914 0.00000  0.82558 0.17502
 496  0.80316 0.00000  0.82551 0.17503
 497  0.81327 0.00000  0.82564 0.17501
 498  0.83073 0.00000  0.82547 0.17505
 499  0.80342 0.00000  0.82538 0.17510
chose model 711 L_auc_712
chose model 260 L_auc_261
chose model 775 L_auc_776
chose model 333 L_auc_334
chose model 1016 L_auc_1017
chose model 1058 L_auc_1059
chose model 1051 L_auc_1052
chose model 1140 L_auc_1141
chose model 659 L_auc_660
chose model 835 L_auc_836
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7383.58s cpu, 5496380.1144 mticks, 2056.47s wall]
score: 0.1581  baseline: 0.1635  diff: -0.00532
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0520599 baseline avg error 0.0652753 avg improvement 0.0132154
category POSS: count 5942 avg error 0.168907 baseline avg error 0.171225 avg improvement 0.00231756
category IMP: count 711 avg error 0.567538 baseline avg error 0.56085 avg improvement -0.00668803
overall: count 10000 avg error 0.158141 baseline avg error 0.163466 avg improvement 0.00532476
worst entries: 
0: 2576  label: 1 pred: -0.861052 bl: 0.1084 POSS error_pred: 0.907407 error_bl: 0.372362 improvement: -0.535046
    min: -0.83  max: 0.7845 avg: 0.0583975
explanation: 
no explanation

1: 1761  label: 1 pred: -0.771149 bl: 0.09385 POSS error_pred: 0.835524 error_bl: 0.391478 improvement: -0.444046
    min: -0.812  max: 0.6365 avg: -0.0227042
explanation: 
no explanation

2: 8384  label: 1 pred: -0.446948 bl: 0.37445 POSS error_pred: 0.502589 error_bl: 0.122063 improvement: -0.380526
    min: -0.8005  max: 0.807 avg: 0.172712
explanation: 
no explanation

3: 4928  label: 1 pred: -0.840513 bl: -0.00395 POSS error_pred: 0.894265 error_bl: 0.518519 improvement: -0.375747
    min: -0.752  max: 0.583 avg: -0.0377841
explanation: 
no explanation

4: 3407  label: 1 pred: -0.668666 bl: 0.11985 POSS error_pred: 0.728793 error_bl: 0.357427 improvement: -0.371366
    min: -0.7165  max: 0.6685 avg: 0.0178354
explanation: 
no explanation

5: 272  label: 1 pred: -0.650743 bl: 0.11735 POSS error_pred: 0.710076 error_bl: 0.360912 improvement: -0.349164
    min: -0.6425  max: 0.555 avg: 0.0193666
explanation: 
no explanation

6: 2760  label: 1 pred: -0.423285 bl: 0.3423 POSS error_pred: 0.484269 error_bl: 0.140781 improvement: -0.343489
    min: -0.828  max: 0.798 avg: 0.2119
explanation: 
no explanation

7: 4122  label: 1 pred: -0.88027 bl: -0.0529 POSS error_pred: 0.920948 error_bl: 0.580048 improvement: -0.3409
    min: -0.8785  max: 0.419 avg: -0.154837
explanation: 
no explanation

8: 8419  label: 1 pred: -0.67555 bl: 0.0815 POSS error_pred: 0.735564 error_bl: 0.407806 improvement: -0.327758
    min: -0.438  max: 0.801 avg: 0.208023
explanation: 
no explanation

9: 931  label: 1 pred: -0.553829 bl: 0.16045 POSS error_pred: 0.608921 error_bl: 0.313023 improvement: -0.295898
    min: -0.6155  max: 0.849 avg: 0.147088
explanation: 
no explanation

10: 1547  label: 1 pred: -0.995084 bl: -0.12985 POSS error_pred: 0.971724 error_bl: 0.683194 improvement: -0.28853
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

11: 8757  label: 1 pred: -0.615173 bl: 0.0928 POSS error_pred: 0.671645 error_bl: 0.392274 improvement: -0.279371
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

12: 9699  label: 1 pred: -0.341701 bl: 0.33255 POSS error_pred: 0.423935 error_bl: 0.14775 improvement: -0.276185
    min: -0.62  max: 0.862 avg: 0.14097
explanation: 
no explanation

13: 1441  label: 1 pred: -0.430247 bl: 0.25165 POSS error_pred: 0.490243 error_bl: 0.214656 improvement: -0.275587
    min: -0.6365  max: 0.8185 avg: 0.176041
explanation: 
no explanation

14: 8226  label: 1 pred: -0.649341 bl: 0.06075 POSS error_pred: 0.708284 error_bl: 0.433393 improvement: -0.27489
    min: -0.681  max: 0.742 avg: -0.00170503
explanation: 
no explanation

15: 3873  label: 1 pred: -0.832583 bl: -0.08065 POSS error_pred: 0.888491 error_bl: 0.617881 improvement: -0.270609
    min: -0.8175  max: 0.5805 avg: 0.117659
explanation: 
no explanation

16: 213  label: 1 pred: -0.433633 bl: 0.2362 POSS error_pred: 0.491836 error_bl: 0.229988 improvement: -0.261848
    min: -0.716  max: 0.578 avg: 0.00712641
explanation: 
no explanation

17: 1418  label: 1 pred: -0.531101 bl: 0.149 POSS error_pred: 0.588013 error_bl: 0.326961 improvement: -0.261051
    min: -0.859  max: 0.9175 avg: 0.0624135
explanation: 
