loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 134  0.79932 0.00000  0.82459 0.17474
 135  0.81323 0.00000  0.82456 0.17475
 136  0.81287 0.00000  0.82447 0.17473
 137  0.82771 0.00000  0.82453 0.17473
 138  0.82240 0.00000  0.82459 0.17473
 139  0.81999 0.00000  0.82460 0.17472
 140  0.81199 0.00000  0.82468 0.17474
 141  0.81274 0.00000  0.82483 0.17475
 142  0.79840 0.00000  0.82460 0.17473
 143  0.81842 0.00000  0.82472 0.17474
 144  0.80826 0.00000  0.82479 0.17475
 145  0.82718 0.00000  0.82478 0.17474
 146  0.79995 0.00000  0.82462 0.17474
 147  0.81991 0.00000  0.82473 0.17475
 148  0.80550 0.00000  0.82480 0.17476
 149  0.82820 0.00000  0.82477 0.17474
 150  0.79932 0.00000  0.82481 0.17476
 151  0.81155 0.00000  0.82484 0.17476
 152  0.82778 0.00000  0.82508 0.17476
 153  0.81793 0.00000  0.82522 0.17476
 154  0.80913 0.00000  0.82553 0.17477
 155  0.80083 0.00000  0.82547 0.17477
 156  0.80756 0.00000  0.82526 0.17477
 157  0.81792 0.00000  0.82509 0.17477
 158  0.81443 0.00000  0.82498 0.17476
 159  0.81678 0.00000  0.82501 0.17476
 160  0.82255 0.00000  0.82494 0.17475
 161  0.82479 0.00000  0.82495 0.17474
 162  0.82920 0.00000  0.82501 0.17474
 163  0.81111 0.00000  0.82496 0.17475
 164  0.81352 0.00000  0.82491 0.17476
 165  0.80608 0.00000  0.82486 0.17477
 166  0.80554 0.00000  0.82482 0.17477
 167  0.82337 0.00000  0.82490 0.17476
 168  0.80493 0.00000  0.82487 0.17477
 169  0.80615 0.00000  0.82482 0.17478
 170  0.79367 0.00000  0.82480 0.17478
 171  0.82031 0.00000  0.82494 0.17478
 172  0.81000 0.00000  0.82510 0.17478
 173  0.80529 0.00000  0.82495 0.17479
 174  0.80250 0.00000  0.82480 0.17479
 175  0.80871 0.00000  0.82499 0.17480
 176  0.81929 0.00000  0.82494 0.17480
 177  0.80322 0.00000  0.82501 0.17481
 178  0.79198 0.00000  0.82495 0.17481
 179  0.81266 0.00000  0.82514 0.17481
 180  0.80559 0.00000  0.82549 0.17482
 181  0.80023 0.00000  0.82525 0.17482
 182  0.80388 0.00000  0.82513 0.17483
 183  0.81762 0.00000  0.82511 0.17482
 184  0.81984 0.00000  0.82511 0.17482
 185  0.81767 0.00000  0.82499 0.17483
 186  0.82046 0.00000  0.82513 0.17483
 187  0.81025 0.00000  0.82509 0.17483
 188  0.80242 0.00000  0.82517 0.17483
 189  0.81502 0.00000  0.82504 0.17483
 190  0.81311 0.00000  0.82497 0.17484
 191  0.81831 0.00000  0.82501 0.17484
 192  0.81617 0.00000  0.82507 0.17483
 193  0.81592 0.00000  0.82506 0.17483
 194  0.80085 0.00000  0.82518 0.17483
 195  0.80083 0.00000  0.82520 0.17484
 196  0.81357 0.00000  0.82518 0.17484
 197  0.81588 0.00000  0.82540 0.17484
 198  0.82071 0.00000  0.82548 0.17483
 199  0.81266 0.00000  0.82550 0.17483
 200  0.80739 0.00000  0.82511 0.17484
 201  0.81554 0.00000  0.82521 0.17485
 202  0.80369 0.00000  0.82520 0.17484
 203  0.80865 0.00000  0.82523 0.17485
 204  0.79897 0.00000  0.82506 0.17485
 205  0.81364 0.00000  0.82513 0.17485
 206  0.81189 0.00000  0.82523 0.17485
 207  0.83432 0.00000  0.82529 0.17484
 208  0.81924 0.00000  0.82524 0.17484
 209  0.80853 0.00000  0.82519 0.17485
 210  0.81264 0.00000  0.82520 0.17485
 211  0.80745 0.00000  0.82555 0.17484
 212  0.82200 0.00000  0.82524 0.17484
 213  0.81046 0.00000  0.82519 0.17486
 214  0.80098 0.00000  0.82516 0.17486
 215  0.80077 0.00000  0.82514 0.17485
 216  0.81460 0.00000  0.82512 0.17486
 217  0.82151 0.00000  0.82542 0.17484
 218  0.80140 0.00000  0.82564 0.17484
 219  0.80441 0.00000  0.82559 0.17484
 220  0.80877 0.00000  0.82548 0.17484
 221  0.81741 0.00000  0.82568 0.17484
 222  0.81552 0.00000  0.82525 0.17485
 223  0.82378 0.00000  0.82532 0.17485
 224  0.80654 0.00000  0.82525 0.17486
 225  0.81626 0.00000  0.82536 0.17485
 226  0.79633 0.00000  0.82528 0.17486
 227  0.82377 0.00000  0.82553 0.17484
 228  0.80404 0.00000  0.82538 0.17485
 229  0.79988 0.00000  0.82542 0.17485
 230  0.82501 0.00000  0.82570 0.17484
 231  0.81163 0.00000  0.82538 0.17486
 232  0.80358 0.00000  0.82544 0.17486
 233  0.81951 0.00000  0.82528 0.17489
 234  0.82564 0.00000  0.82548 0.17486
 235  0.81154 0.00000  0.82558 0.17485
 236  0.80728 0.00000  0.82537 0.17487
 237  0.82043 0.00000  0.82558 0.17485
 238  0.79950 0.00000  0.82547 0.17486
 239  0.80990 0.00000  0.82560 0.17485
 240  0.82377 0.00000  0.82560 0.17485
 241  0.80607 0.00000  0.82544 0.17486
 242  0.81788 0.00000  0.82564 0.17485
 243  0.80328 0.00000  0.82558 0.17486
 244  0.80422 0.00000  0.82550 0.17487
 245  0.81808 0.00000  0.82545 0.17488
 246  0.81036 0.00000  0.82565 0.17486
 247  0.81553 0.00000  0.82585 0.17485
 248  0.81753 0.00000  0.82558 0.17488
 249  0.79498 0.00000  0.82552 0.17488
 250  0.80200 0.00000  0.82551 0.17488
 251  0.82509 0.00000  0.82535 0.17495
 252  0.82127 0.00000  0.82547 0.17491
 253  0.81057 0.00000  0.82538 0.17494
 254  0.80388 0.00000  0.82541 0.17492
 255  0.79594 0.00000  0.82557 0.17489
 256  0.81225 0.00000  0.82572 0.17488
 257  0.80690 0.00000  0.82538 0.17493
 258  0.81237 0.00000  0.82541 0.17492
 259  0.80409 0.00000  0.82537 0.17493
 260  0.81534 0.00000  0.82540 0.17493
 261  0.82338 0.00000  0.82546 0.17493
 262  0.80633 0.00000  0.82617 0.17486
 263  0.79782 0.00000  0.82598 0.17488
 264  0.79828 0.00000  0.82577 0.17490
 265  0.80585 0.00000  0.82545 0.17494
 266  0.80746 0.00000  0.82538 0.17496
 267  0.81068 0.00000  0.82539 0.17496
 268  0.82099 0.00000  0.82563 0.17492
 269  0.82475 0.00000  0.82602 0.17488
 270  0.81395 0.00000  0.82566 0.17493
 271  0.80423 0.00000  0.82561 0.17493
 272  0.80179 0.00000  0.82560 0.17492
 273  0.81448 0.00000  0.82564 0.17492
 274  0.79673 0.00000  0.82562 0.17492
 275  0.78663 0.00000  0.82555 0.17492
 276  0.79626 0.00000  0.82577 0.17490
 277  0.81243 0.00000  0.82561 0.17492
 278  0.79954 0.00000  0.82554 0.17493
 279  0.80680 0.00000  0.82543 0.17495
 280  0.81306 0.00000  0.82533 0.17498
 281  0.79236 0.00000  0.82556 0.17494
 282  0.81708 0.00000  0.82540 0.17497
 283  0.81300 0.00000  0.82538 0.17497
 284  0.78704 0.00000  0.82544 0.17495
 285  0.82213 0.00000  0.82557 0.17494
 286  0.81249 0.00000  0.82551 0.17496
 287  0.81014 0.00000  0.82541 0.17498
 288  0.81495 0.00000  0.82567 0.17494
 289  0.81081 0.00000  0.82573 0.17493
 290  0.82269 0.00000  0.82598 0.17491
 291  0.81795 0.00000  0.82564 0.17496
 292  0.81232 0.00000  0.82549 0.17500
 293  0.80753 0.00000  0.82543 0.17502
 294  0.80948 0.00000  0.82555 0.17497
 295  0.81221 0.00000  0.82545 0.17501
 296  0.80174 0.00000  0.82544 0.17501
 297  0.81508 0.00000  0.82546 0.17501
 298  0.81624 0.00000  0.82558 0.17498
 299  0.84094 0.00000  0.82572 0.17497
 300  0.81413 0.00000  0.82568 0.17498
 301  0.82345 0.00000  0.82581 0.17496
 302  0.81846 0.00000  0.82579 0.17498
 303  0.81389 0.00000  0.82621 0.17492
 304  0.81324 0.00000  0.82597 0.17495
 305  0.79785 0.00000  0.82572 0.17499
 306  0.80782 0.00000  0.82588 0.17496
 307  0.80238 0.00000  0.82594 0.17496
 308  0.80474 0.00000  0.82600 0.17494
 309  0.81739 0.00000  0.82561 0.17503
 310  0.80353 0.00000  0.82557 0.17503
 311  0.80461 0.00000  0.82566 0.17501
 312  0.80647 0.00000  0.82556 0.17503
 313  0.82359 0.00000  0.82564 0.17502
 314  0.80804 0.00000  0.82562 0.17502
 315  0.81971 0.00000  0.82564 0.17503
 316  0.79228 0.00000  0.82555 0.17506
 317  0.81444 0.00000  0.82557 0.17507
 318  0.81384 0.00000  0.82558 0.17507
 319  0.80525 0.00000  0.82556 0.17509
 320  0.80358 0.00000  0.82556 0.17507
 321  0.81498 0.00000  0.82565 0.17503
 322  0.81787 0.00000  0.82601 0.17499
 323  0.80199 0.00000  0.82594 0.17499
 324  0.81811 0.00000  0.82619 0.17496
 325  0.81367 0.00000  0.82594 0.17499
 326  0.82710 0.00000  0.82650 0.17493
 327  0.79036 0.00000  0.82593 0.17499
 328  0.80628 0.00000  0.82569 0.17503
 329  0.81492 0.00000  0.82577 0.17503
 330  0.81228 0.00000  0.82569 0.17505
 331  0.81260 0.00000  0.82557 0.17512
 332  0.79816 0.00000  0.82558 0.17509
 333  0.82497 0.00000  0.82567 0.17507
 334  0.80548 0.00000  0.82569 0.17507
 335  0.80716 0.00000  0.82564 0.17508
 336  0.80929 0.00000  0.82570 0.17506
 337  0.80869 0.00000  0.82559 0.17511
 338  0.80397 0.00000  0.82564 0.17507
 339  0.79545 0.00000  0.82583 0.17502
 340  0.82469 0.00000  0.82563 0.17508
 341  0.81098 0.00000  0.82566 0.17507
 342  0.81595 0.00000  0.82577 0.17505
 343  0.81244 0.00000  0.82569 0.17508
 344  0.80841 0.00000  0.82562 0.17510
 345  0.82148 0.00000  0.82567 0.17509
 346  0.80690 0.00000  0.82564 0.17511
 347  0.79250 0.00000  0.82557 0.17512
 348  0.80141 0.00000  0.82560 0.17510
 349  0.81324 0.00000  0.82569 0.17507
 350  0.81097 0.00000  0.82562 0.17511
 351  0.80910 0.00000  0.82565 0.17510
 352  0.79556 0.00000  0.82582 0.17504
 353  0.81978 0.00000  0.82593 0.17502
 354  0.82169 0.00000  0.82565 0.17510
 355  0.81200 0.00000  0.82573 0.17507
 356  0.81486 0.00000  0.82583 0.17505
 357  0.81944 0.00000  0.82571 0.17510
 358  0.80451 0.00000  0.82575 0.17508
 359  0.80807 0.00000  0.82564 0.17511
 360  0.82717 0.00000  0.82583 0.17507
 361  0.81812 0.00000  0.82575 0.17509
 362  0.81082 0.00000  0.82568 0.17513
 363  0.82704 0.00000  0.82573 0.17514
 364  0.81369 0.00000  0.82573 0.17518
 365  0.81113 0.00000  0.82574 0.17514
 366  0.82225 0.00000  0.82576 0.17516
 367  0.81142 0.00000  0.82582 0.17510
 368  0.81702 0.00000  0.82581 0.17511
 369  0.80740 0.00000  0.82609 0.17502
 370  0.80118 0.00000  0.82663 0.17495
 371  0.82549 0.00000  0.82614 0.17501
 372  0.79960 0.00000  0.82612 0.17501
 373  0.81219 0.00000  0.82610 0.17500
 374  0.80895 0.00000  0.82586 0.17503
 375  0.80725 0.00000  0.82580 0.17505
 376  0.82012 0.00000  0.82588 0.17503
 377  0.81500 0.00000  0.82592 0.17502
 378  0.82509 0.00000  0.82585 0.17504
 379  0.81284 0.00000  0.82574 0.17509
 380  0.80695 0.00000  0.82591 0.17502
 381  0.81147 0.00000  0.82590 0.17502
 382  0.81492 0.00000  0.82608 0.17499
 383  0.81232 0.00000  0.82593 0.17501
 384  0.80062 0.00000  0.82588 0.17501
 385  0.82369 0.00000  0.82586 0.17503
 386  0.80418 0.00000  0.82580 0.17503
 387  0.81316 0.00000  0.82570 0.17506
 388  0.80261 0.00000  0.82575 0.17504
 389  0.80013 0.00000  0.82650 0.17492
 390  0.82152 0.00000  0.82600 0.17499
 391  0.83480 0.00000  0.82570 0.17507
 392  0.81979 0.00000  0.82589 0.17502
 393  0.81786 0.00000  0.82573 0.17510
 394  0.80009 0.00000  0.82588 0.17503
 395  0.81037 0.00000  0.82589 0.17502
 396  0.80830 0.00000  0.82572 0.17507
 397  0.81987 0.00000  0.82592 0.17502
 398  0.80925 0.00000  0.82584 0.17504
 399  0.81152 0.00000  0.82588 0.17504
 400  0.81183 0.00000  0.82607 0.17501
 401  0.79847 0.00000  0.82613 0.17498
 402  0.82241 0.00000  0.82601 0.17500
 403  0.81891 0.00000  0.82589 0.17503
 404  0.80674 0.00000  0.82610 0.17499
 405  0.80453 0.00000  0.82576 0.17506
 406  0.81248 0.00000  0.82576 0.17506
 407  0.81377 0.00000  0.82627 0.17497
 408  0.79921 0.00000  0.82620 0.17498
 409  0.81779 0.00000  0.82621 0.17497
 410  0.81941 0.00000  0.82596 0.17502
 411  0.80047 0.00000  0.82600 0.17501
 412  0.80899 0.00000  0.82581 0.17503
 413  0.81857 0.00000  0.82581 0.17505
 414  0.80450 0.00000  0.82615 0.17498
 415  0.80336 0.00000  0.82632 0.17496
 416  0.82956 0.00000  0.82570 0.17508
 417  0.79672 0.00000  0.82579 0.17504
 418  0.81515 0.00000  0.82580 0.17504
 419  0.81808 0.00000  0.82606 0.17499
 420  0.80684 0.00000  0.82585 0.17503
 421  0.82161 0.00000  0.82581 0.17504
 422  0.81509 0.00000  0.82568 0.17508
 423  0.81768 0.00000  0.82575 0.17506
 424  0.81153 0.00000  0.82562 0.17511
 425  0.82303 0.00000  0.82578 0.17505
 426  0.81581 0.00000  0.82583 0.17505
 427  0.82295 0.00000  0.82607 0.17500
 428  0.80932 0.00000  0.82595 0.17502
 429  0.80595 0.00000  0.82574 0.17506
 430  0.81358 0.00000  0.82561 0.17512
 431  0.81496 0.00000  0.82562 0.17511
 432  0.80932 0.00000  0.82570 0.17507
 433  0.81491 0.00000  0.82564 0.17511
 434  0.80654 0.00000  0.82575 0.17507
 435  0.81693 0.00000  0.82587 0.17504
 436  0.80848 0.00000  0.82562 0.17511
 437  0.81926 0.00000  0.82562 0.17512
 438  0.80925 0.00000  0.82578 0.17505
 439  0.80917 0.00000  0.82588 0.17503
 440  0.80271 0.00000  0.82564 0.17511
 441  0.80233 0.00000  0.82577 0.17505
 442  0.80317 0.00000  0.82604 0.17500
 443  0.81391 0.00000  0.82570 0.17507
 444  0.82182 0.00000  0.82572 0.17508
 445  0.80947 0.00000  0.82574 0.17506
 446  0.82672 0.00000  0.82608 0.17500
 447  0.80343 0.00000  0.82583 0.17504
 448  0.80986 0.00000  0.82561 0.17511
 449  0.79930 0.00000  0.82579 0.17505
 450  0.80046 0.00000  0.82563 0.17509
 451  0.81515 0.00000  0.82556 0.17513
 452  0.80541 0.00000  0.82557 0.17513
 453  0.81059 0.00000  0.82558 0.17512
 454  0.81731 0.00000  0.82557 0.17513
 455  0.82642 0.00000  0.82569 0.17508
 456  0.81901 0.00000  0.82558 0.17512
 457  0.81253 0.00000  0.82573 0.17506
 458  0.81764 0.00000  0.82569 0.17507
 459  0.80433 0.00000  0.82603 0.17500
 460  0.82335 0.00000  0.82597 0.17501
 461  0.81343 0.00000  0.82601 0.17500
 462  0.81336 0.00000  0.82588 0.17501
 463  0.81639 0.00000  0.82607 0.17498
 464  0.80973 0.00000  0.82576 0.17503
 465  0.82330 0.00000  0.82587 0.17501
 466  0.80066 0.00000  0.82611 0.17497
 467  0.80442 0.00000  0.82614 0.17496
 468  0.81645 0.00000  0.82573 0.17504
 469  0.80314 0.00000  0.82562 0.17507
 470  0.79959 0.00000  0.82596 0.17499
 471  0.80761 0.00000  0.82644 0.17493
 472  0.81048 0.00000  0.82600 0.17498
 473  0.81853 0.00000  0.82566 0.17505
 474  0.82375 0.00000  0.82585 0.17500
 475  0.81837 0.00000  0.82589 0.17500
 476  0.81103 0.00000  0.82605 0.17498
 477  0.82707 0.00000  0.82642 0.17494
 478  0.80663 0.00000  0.82589 0.17500
 479  0.80578 0.00000  0.82573 0.17503
 480  0.79037 0.00000  0.82569 0.17503
 481  0.80647 0.00000  0.82550 0.17509
 482  0.81616 0.00000  0.82596 0.17499
 483  0.80056 0.00000  0.82619 0.17496
 484  0.80334 0.00000  0.82574 0.17502
 485  0.80592 0.00000  0.82550 0.17507
 486  0.81569 0.00000  0.82557 0.17506
 487  0.82030 0.00000  0.82547 0.17511
 488  0.80412 0.00000  0.82553 0.17508
 489  0.81354 0.00000  0.82556 0.17507
 490  0.80949 0.00000  0.82564 0.17505
 491  0.81167 0.00000  0.82563 0.17505
 492  0.79711 0.00000  0.82549 0.17508
 493  0.81118 0.00000  0.82543 0.17511
 494  0.80668 0.00000  0.82554 0.17506
 495  0.80917 0.00000  0.82563 0.17504
 496  0.80322 0.00000  0.82555 0.17506
 497  0.81332 0.00000  0.82568 0.17503
 498  0.83078 0.00000  0.82552 0.17508
 499  0.80351 0.00000  0.82543 0.17512
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7650.79s cpu, 5640714.3008 mticks, 2110.47s wall]
score: 0.1581  baseline: 0.1635  diff: -0.00534
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0519871 baseline avg error 0.0652753 avg improvement 0.0132883
category POSS: count 5942 avg error 0.168923 baseline avg error 0.171225 avg improvement 0.0023019
category IMP: count 711 avg error 0.5676 baseline avg error 0.56085 avg improvement -0.00675064
overall: count 10000 avg error 0.158131 baseline avg error 0.163466 avg improvement 0.0053354
worst entries: 
0: 2576  label: 1 pred: -0.863579 bl: 0.1084 POSS error_pred: 0.908801 error_bl: 0.372362 improvement: -0.53644
    min: -0.83  max: 0.7845 avg: 0.0583975
explanation: 
no explanation

1: 1761  label: 1 pred: -0.774895 bl: 0.09385 POSS error_pred: 0.841099 error_bl: 0.391478 improvement: -0.449622
    min: -0.812  max: 0.6365 avg: -0.0227042
explanation: 
no explanation

2: 8384  label: 1 pred: -0.455961 bl: 0.37445 POSS error_pred: 0.511549 error_bl: 0.122063 improvement: -0.389486
    min: -0.8005  max: 0.807 avg: 0.172712
explanation: 
no explanation

3: 4928  label: 1 pred: -0.84397 bl: -0.00395 POSS error_pred: 0.896256 error_bl: 0.518519 improvement: -0.377738
    min: -0.752  max: 0.583 avg: -0.0377841
explanation: 
no explanation

4: 3407  label: 1 pred: -0.671788 bl: 0.11985 POSS error_pred: 0.732975 error_bl: 0.357427 improvement: -0.375548
    min: -0.7165  max: 0.6685 avg: 0.0178354
explanation: 
no explanation

5: 272  label: 1 pred: -0.65413 bl: 0.11735 POSS error_pred: 0.714456 error_bl: 0.360912 improvement: -0.353544
    min: -0.6425  max: 0.555 avg: 0.0193666
explanation: 
no explanation

6: 2760  label: 1 pred: -0.43082 bl: 0.3423 POSS error_pred: 0.491438 error_bl: 0.140781 improvement: -0.350657
    min: -0.828  max: 0.798 avg: 0.2119
explanation: 
no explanation

7: 4122  label: 1 pred: -0.882305 bl: -0.0529 POSS error_pred: 0.921545 error_bl: 0.580048 improvement: -0.341497
    min: -0.8785  max: 0.419 avg: -0.154837
explanation: 
no explanation

8: 8419  label: 1 pred: -0.677766 bl: 0.0815 POSS error_pred: 0.73855 error_bl: 0.407806 improvement: -0.330745
    min: -0.438  max: 0.801 avg: 0.208023
explanation: 
no explanation

9: 931  label: 1 pred: -0.557803 bl: 0.16045 POSS error_pred: 0.613501 error_bl: 0.313023 improvement: -0.300478
    min: -0.6155  max: 0.849 avg: 0.147088
explanation: 
no explanation

10: 1547  label: 1 pred: -0.997249 bl: -0.12985 POSS error_pred: 0.972919 error_bl: 0.683194 improvement: -0.289725
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

11: 8757  label: 1 pred: -0.618169 bl: 0.0928 POSS error_pred: 0.675627 error_bl: 0.392274 improvement: -0.283353
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

12: 9699  label: 1 pred: -0.349972 bl: 0.33255 POSS error_pred: 0.430307 error_bl: 0.14775 improvement: -0.282557
    min: -0.62  max: 0.862 avg: 0.14097
explanation: 
no explanation

13: 8226  label: 1 pred: -0.651664 bl: 0.06075 POSS error_pred: 0.713063 error_bl: 0.433393 improvement: -0.279669
    min: -0.681  max: 0.742 avg: -0.00170503
explanation: 
no explanation

14: 1441  label: 1 pred: -0.434571 bl: 0.25165 POSS error_pred: 0.494225 error_bl: 0.214656 improvement: -0.27957
    min: -0.6365  max: 0.8185 avg: 0.176041
explanation: 
no explanation

15: 3873  label: 1 pred: -0.832409 bl: -0.08065 POSS error_pred: 0.887893 error_bl: 0.617881 improvement: -0.270012
    min: -0.8175  max: 0.5805 avg: 0.117659
explanation: 
no explanation

