loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 223  0.43655 0.00000  0.43904 0.00000
 224  0.43693 0.00000  0.43904 0.00000
 225  0.43446 0.00000  0.43904 0.00000
 226  0.43421 0.00000  0.43904 0.00000
 227  0.43641 0.00000  0.43904 0.00000
 228  0.43630 0.00000  0.43903 0.00000
 229  0.43765 0.00000  0.43902 0.00000
 230  0.43661 0.00000  0.43899 0.00000
 231  0.43774 0.00000  0.43899 0.00000
 232  0.43145 0.00000  0.43897 0.00000
 233  0.43509 0.00000  0.43896 0.00000
 234  0.43597 0.00000  0.43895 0.00000
 235  0.43668 0.00000  0.43895 0.00000
 236  0.43435 0.00000  0.43894 0.00000
 237  0.43601 0.00000  0.43895 0.00000
 238  0.43570 0.00000  0.43894 0.00000
 239  0.43682 0.00000  0.43894 0.00000
 240  0.43705 0.00000  0.43894 0.00000
 241  0.43571 0.00000  0.43893 0.00000
 242  0.43452 0.00000  0.43893 0.00000
 243  0.43730 0.00000  0.43893 0.00000
 244  0.43826 0.00000  0.43894 0.00000
 245  0.43640 0.00000  0.43894 0.00000
 246  0.43520 0.00000  0.43894 0.00000
 247  0.43359 0.00000  0.43892 0.00000
 248  0.43692 0.00000  0.43891 0.00000
 249  0.43644 0.00000  0.43890 0.00000
 250  0.43663 0.00000  0.43891 0.00000
 251  0.43643 0.00000  0.43892 0.00000
 252  0.43108 0.00000  0.43892 0.00000
 253  0.43387 0.00000  0.43891 0.00000
 254  0.43501 0.00000  0.43888 0.00000
 255  0.43423 0.00000  0.43887 0.00000
 256  0.43324 0.00000  0.43884 0.00000
 257  0.43750 0.00000  0.43883 0.00000
 258  0.43337 0.00000  0.43882 0.00000
 259  0.43203 0.00000  0.43881 0.00000
 260  0.43793 0.00000  0.43882 0.00000
 261  0.43489 0.00000  0.43882 0.00000
 262  0.43486 0.00000  0.43880 0.00000
 263  0.43722 0.00000  0.43879 0.00000
 264  0.43550 0.00000  0.43879 0.00000
 265  0.43423 0.00000  0.43878 0.00000
 266  0.43385 0.00000  0.43877 0.00000
 267  0.43499 0.00000  0.43877 0.00000
 268  0.43346 0.00000  0.43878 0.00000
 269  0.43478 0.00000  0.43877 0.00000
 270  0.43068 0.00000  0.43875 0.00000
 271  0.43442 0.00000  0.43874 0.00000
 272  0.43496 0.00000  0.43874 0.00000
 273  0.43849 0.00000  0.43876 0.00000
 274  0.44001 0.00000  0.43878 0.00000
 275  0.43848 0.00000  0.43877 0.00000
 276  0.43746 0.00000  0.43877 0.00000
 277  0.43872 0.00000  0.43878 0.00000
 278  0.43224 0.00000  0.43876 0.00000
 279  0.43502 0.00000  0.43874 0.00000
 280  0.43689 0.00000  0.43873 0.00000
 281  0.43618 0.00000  0.43873 0.00000
 282  0.43396 0.00000  0.43873 0.00000
 283  0.43620 0.00000  0.43872 0.00000
 284  0.43375 0.00000  0.43872 0.00000
 285  0.43606 0.00000  0.43870 0.00000
 286  0.43412 0.00000  0.43870 0.00000
 287  0.43570 0.00000  0.43871 0.00000
 288  0.43699 0.00000  0.43872 0.00000
 289  0.43761 0.00000  0.43872 0.00000
 290  0.43744 0.00000  0.43870 0.00000
 291  0.43404 0.00000  0.43869 0.00000
 292  0.43479 0.00000  0.43868 0.00000
 293  0.43312 0.00000  0.43867 0.00000
 294  0.43715 0.00000  0.43865 0.00000
 295  0.43455 0.00000  0.43865 0.00000
 296  0.43271 0.00000  0.43865 0.00000
 297  0.43636 0.00000  0.43865 0.00000
 298  0.43868 0.00000  0.43866 0.00000
 299  0.43476 0.00000  0.43868 0.00000
 300  0.43683 0.00000  0.43869 0.00000
 301  0.43486 0.00000  0.43870 0.00000
 302  0.43542 0.00000  0.43870 0.00000
 303  0.43418 0.00000  0.43869 0.00000
 304  0.43412 0.00000  0.43869 0.00000
 305  0.43381 0.00000  0.43869 0.00000
 306  0.43087 0.00000  0.43866 0.00000
 307  0.43482 0.00000  0.43866 0.00000
 308  0.43676 0.00000  0.43867 0.00000
 309  0.43639 0.00000  0.43866 0.00000
 310  0.43374 0.00000  0.43866 0.00000
 311  0.43768 0.00000  0.43865 0.00000
 312  0.43445 0.00000  0.43864 0.00000
 313  0.43571 0.00000  0.43865 0.00000
 314  0.43540 0.00000  0.43866 0.00000
 315  0.43755 0.00000  0.43865 0.00000
 316  0.43584 0.00000  0.43867 0.00000
 317  0.43278 0.00000  0.43867 0.00000
 318  0.43560 0.00000  0.43865 0.00000
 319  0.43508 0.00000  0.43864 0.00000
 320  0.43374 0.00000  0.43862 0.00000
 321  0.43446 0.00000  0.43861 0.00000
 322  0.43371 0.00000  0.43860 0.00000
 323  0.43505 0.00000  0.43860 0.00000
 324  0.43572 0.00000  0.43861 0.00000
 325  0.43079 0.00000  0.43861 0.00000
 326  0.43362 0.00000  0.43861 0.00000
 327  0.43524 0.00000  0.43860 0.00000
 328  0.43461 0.00000  0.43860 0.00000
 329  0.43777 0.00000  0.43860 0.00000
 330  0.43044 0.00000  0.43858 0.00000
 331  0.43371 0.00000  0.43856 0.00000
 332  0.43273 0.00000  0.43855 0.00000
 333  0.43874 0.00000  0.43855 0.00000
 334  0.43524 0.00000  0.43858 0.00000
 335  0.43544 0.00000  0.43858 0.00000
 336  0.43494 0.00000  0.43857 0.00000
 337  0.43612 0.00000  0.43857 0.00000
 338  0.43290 0.00000  0.43854 0.00000
 339  0.43193 0.00000  0.43853 0.00000
 340  0.43502 0.00000  0.43854 0.00000
 341  0.43560 0.00000  0.43853 0.00000
 342  0.43530 0.00000  0.43855 0.00000
 343  0.43403 0.00000  0.43854 0.00000
 344  0.43721 0.00000  0.43854 0.00000
 345  0.43600 0.00000  0.43852 0.00000
 346  0.43435 0.00000  0.43850 0.00000
 347  0.43487 0.00000  0.43850 0.00000
 348  0.43438 0.00000  0.43850 0.00000
 349  0.43686 0.00000  0.43850 0.00000
 350  0.43767 0.00000  0.43851 0.00000
 351  0.43619 0.00000  0.43853 0.00000
