loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 263  0.43868 0.00000  0.44005 0.00000
 264  0.43446 0.00000  0.44006 0.00000
 265  0.44413 0.00000  0.44005 0.00000
 266  0.44317 0.00000  0.44007 0.00000
 267  0.44127 0.00000  0.44009 0.00000
 268  0.44049 0.00000  0.44013 0.00000
 269  0.44149 0.00000  0.44014 0.00000
 270  0.44195 0.00000  0.44010 0.00000
 271  0.43697 0.00000  0.44015 0.00000
 272  0.43725 0.00000  0.44011 0.00000
 273  0.44147 0.00000  0.44009 0.00000
 274  0.43463 0.00000  0.44003 0.00000
 275  0.44279 0.00000  0.44010 0.00000
 276  0.43597 0.00000  0.44006 0.00000
 277  0.43772 0.00000  0.44005 0.00000
 278  0.43988 0.00000  0.44009 0.00000
 279  0.43767 0.00000  0.44012 0.00000
 280  0.44214 0.00000  0.44013 0.00000
 281  0.43301 0.00000  0.44012 0.00000
 282  0.43829 0.00000  0.44006 0.00000
 283  0.44066 0.00000  0.44007 0.00000
 284  0.44001 0.00000  0.44008 0.00000
 285  0.43402 0.00000  0.44010 0.00000
 286  0.43441 0.00000  0.44004 0.00000
 287  0.43759 0.00000  0.44009 0.00000
 288  0.43524 0.00000  0.44009 0.00000
 289  0.43869 0.00000  0.44010 0.00000
 290  0.43395 0.00000  0.44012 0.00000
 291  0.44516 0.00000  0.44015 0.00000
 292  0.43927 0.00000  0.44014 0.00000
 293  0.43818 0.00000  0.44010 0.00000
 294  0.44008 0.00000  0.44015 0.00000
 295  0.43616 0.00000  0.44010 0.00000
 296  0.44039 0.00000  0.44011 0.00000
 297  0.43680 0.00000  0.44012 0.00000
 298  0.44077 0.00000  0.44012 0.00000
 299  0.43821 0.00000  0.44008 0.00000
 300  0.44646 0.00000  0.44004 0.00000
 301  0.42651 0.00000  0.43996 0.00000
 302  0.43634 0.00000  0.44003 0.00000
 303  0.43516 0.00000  0.43999 0.00000
 304  0.43898 0.00000  0.44001 0.00000
 305  0.43702 0.00000  0.44003 0.00000
 306  0.43953 0.00000  0.44002 0.00000
 307  0.43857 0.00000  0.44003 0.00000
 308  0.43888 0.00000  0.44006 0.00000
 309  0.43905 0.00000  0.44011 0.00000
 310  0.44416 0.00000  0.44018 0.00000
 311  0.44093 0.00000  0.44019 0.00000
 312  0.44300 0.00000  0.44015 0.00000
 313  0.43685 0.00000  0.44014 0.00000
 314  0.43697 0.00000  0.44014 0.00000
 315  0.44310 0.00000  0.44015 0.00000
 316  0.43554 0.00000  0.44009 0.00000
 317  0.44150 0.00000  0.44011 0.00000
 318  0.43736 0.00000  0.44014 0.00000
 319  0.43909 0.00000  0.44005 0.00000
 320  0.43597 0.00000  0.43999 0.00000
 321  0.43498 0.00000  0.43999 0.00000
 322  0.43640 0.00000  0.44000 0.00000
 323  0.43787 0.00000  0.44006 0.00000
 324  0.44300 0.00000  0.44008 0.00000
 325  0.43698 0.00000  0.44007 0.00000
 326  0.44012 0.00000  0.44007 0.00000
 327  0.44149 0.00000  0.44012 0.00000
 328  0.44196 0.00000  0.44014 0.00000
 329  0.44561 0.00000  0.44016 0.00000
 330  0.44263 0.00000  0.44018 0.00000
 331  0.43635 0.00000  0.44009 0.00000
 332  0.43944 0.00000  0.44008 0.00000
 333  0.43826 0.00000  0.44006 0.00000
 334  0.44162 0.00000  0.44010 0.00000
 335  0.44169 0.00000  0.44012 0.00000
 336  0.44566 0.00000  0.44017 0.00000
 337  0.44539 0.00000  0.44016 0.00000
 338  0.43616 0.00000  0.44017 0.00000
 339  0.43547 0.00000  0.44013 0.00000
 340  0.43754 0.00000  0.44008 0.00000
 341  0.44141 0.00000  0.44010 0.00000
 342  0.43698 0.00000  0.44008 0.00000
 343  0.44957 0.00000  0.44006 0.00000
 344  0.43593 0.00000  0.44007 0.00000
 345  0.43374 0.00000  0.44002 0.00000
 346  0.44240 0.00000  0.44004 0.00000
 347  0.44383 0.00000  0.44008 0.00000
 348  0.44090 0.00000  0.44010 0.00000
 349  0.44110 0.00000  0.44016 0.00000
 350  0.44219 0.00000  0.44020 0.00000
 351  0.44146 0.00000  0.44017 0.00000
 352  0.44104 0.00000  0.44013 0.00000
 353  0.43168 0.00000  0.44012 0.00000
 354  0.44013 0.00000  0.44016 0.00000
 355  0.43513 0.00000  0.44008 0.00000
 356  0.43860 0.00000  0.44005 0.00000
 357  0.43648 0.00000  0.44006 0.00000
 358  0.43765 0.00000  0.44003 0.00000
 359  0.43641 0.00000  0.44005 0.00000
 360  0.43709 0.00000  0.44005 0.00000
 361  0.43642 0.00000  0.44006 0.00000
 362  0.43926 0.00000  0.44000 0.00000
 363  0.43787 0.00000  0.44003 0.00000
 364  0.43740 0.00000  0.44005 0.00000
 365  0.43725 0.00000  0.44007 0.00000
 366  0.43822 0.00000  0.44008 0.00000
 367  0.44058 0.00000  0.44006 0.00000
 368  0.43659 0.00000  0.44009 0.00000
 369  0.44217 0.00000  0.44007 0.00000
 370  0.43955 0.00000  0.44007 0.00000
 371  0.44210 0.00000  0.44011 0.00000
 372  0.44315 0.00000  0.44006 0.00000
 373  0.44016 0.00000  0.44011 0.00000
 374  0.44505 0.00000  0.44008 0.00000
 375  0.43349 0.00000  0.44006 0.00000
 376  0.44155 0.00000  0.44015 0.00000
 377  0.43615 0.00000  0.44015 0.00000
 378  0.43653 0.00000  0.44016 0.00000
 379  0.43821 0.00000  0.44004 0.00000
 380  0.43850 0.00000  0.44003 0.00000
 381  0.43899 0.00000  0.44004 0.00000
 382  0.43946 0.00000  0.44007 0.00000
 383  0.44020 0.00000  0.44008 0.00000
 384  0.44533 0.00000  0.44015 0.00000
 385  0.44356 0.00000  0.44012 0.00000
 386  0.44390 0.00000  0.44008 0.00000
 387  0.43896 0.00000  0.44011 0.00000
 388  0.43836 0.00000  0.44013 0.00000
 389  0.43699 0.00000  0.44011 0.00000
 390  0.43291 0.00000  0.44006 0.00000
 391  0.43370 0.00000  0.44004 0.00000
 392  0.43669 0.00000  0.44009 0.00000
 393  0.43742 0.00000  0.44006 0.00000
 394  0.44186 0.00000  0.44003 0.00000
 395  0.44035 0.00000  0.44003 0.00000
 396  0.44109 0.00000  0.43997 0.00000
 397  0.43803 0.00000  0.44002 0.00000
 398  0.44592 0.00000  0.44004 0.00000
 399  0.44644 0.00000  0.44008 0.00000
 400  0.43128 0.00000  0.44003 0.00000
 401  0.44009 0.00000  0.44008 0.00000
 402  0.44455 0.00000  0.44011 0.00000
 403  0.43914 0.00000  0.44006 0.00000
 404  0.43760 0.00000  0.44004 0.00000
 405  0.43569 0.00000  0.44002 0.00000
 406  0.43462 0.00000  0.44000 0.00000
 407  0.44191 0.00000  0.44004 0.00000
 408  0.43447 0.00000  0.44008 0.00000
 409  0.44171 0.00000  0.44015 0.00000
 410  0.44162 0.00000  0.44007 0.00000
 411  0.44204 0.00000  0.44003 0.00000
 412  0.43851 0.00000  0.44004 0.00000
 413  0.43891 0.00000  0.44006 0.00000
 414  0.43500 0.00000  0.44007 0.00000
 415  0.43707 0.00000  0.44004 0.00000
 416  0.43590 0.00000  0.43998 0.00000
 417  0.44043 0.00000  0.43999 0.00000
 418  0.44108 0.00000  0.44004 0.00000
 419  0.43902 0.00000  0.44006 0.00000
 420  0.43998 0.00000  0.44009 0.00000
