loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 163  0.94912 0.00000  0.94783 0.31393
 164  0.94747 0.00000  0.94780 0.31391
 165  0.95419 0.00000  0.94786 0.31390
 166  0.95002 0.00000  0.94789 0.31392
 167  0.94628 0.00000  0.94784 0.31392
 168  0.94860 0.00000  0.94781 0.31391
 169  0.94947 0.00000  0.94782 0.31389
 170  0.95237 0.00000  0.94784 0.31385
 171  0.95344 0.00000  0.94789 0.31385
 172  0.95067 0.00000  0.94790 0.31384
 173  0.95256 0.00000  0.94793 0.31382
 174  0.94911 0.00000  0.94792 0.31381
 175  0.95078 0.00000  0.94793 0.31379
 176  0.95099 0.00000  0.94794 0.31377
 177  0.95333 0.00000  0.94797 0.31379
 178  0.95092 0.00000  0.94797 0.31377
 179  0.95247 0.00000  0.94799 0.31379
 180  0.95205 0.00000  0.94801 0.31380
 181  0.95221 0.00000  0.94801 0.31379
 182  0.95183 0.00000  0.94801 0.31380
 183  0.95517 0.00000  0.94806 0.31379
 184  0.94433 0.00000  0.94799 0.31379
 185  0.94842 0.00000  0.94798 0.31382
 186  0.95490 0.00000  0.94801 0.31380
 187  0.94702 0.00000  0.94797 0.31380
 188  0.94605 0.00000  0.94792 0.31381
 189  0.95617 0.00000  0.94800 0.31380
 190  0.95126 0.00000  0.94799 0.31380
 191  0.95108 0.00000  0.94795 0.31377
 192  0.94898 0.00000  0.94796 0.31378
 193  0.95010 0.00000  0.94795 0.31379
 194  0.94965 0.00000  0.94792 0.31374
 195  0.94910 0.00000  0.94791 0.31373
 196  0.95441 0.00000  0.94795 0.31373
 197  0.94973 0.00000  0.94795 0.31372
 198  0.95293 0.00000  0.94799 0.31373
 199  0.95195 0.00000  0.94800 0.31371
 200  0.95177 0.00000  0.94804 0.31374
 201  0.95041 0.00000  0.94806 0.31374
 202  0.95096 0.00000  0.94801 0.31372
 203  0.95297 0.00000  0.94802 0.31372
 204  0.94764 0.00000  0.94799 0.31372
 205  0.95125 0.00000  0.94799 0.31371
 206  0.95072 0.00000  0.94798 0.31370
 207  0.95009 0.00000  0.94797 0.31370
 208  0.95057 0.00000  0.94797 0.31371
 209  0.95372 0.00000  0.94799 0.31371
 210  0.95003 0.00000  0.94798 0.31372
 211  0.94722 0.00000  0.94795 0.31372
 212  0.94617 0.00000  0.94790 0.31373
 213  0.94996 0.00000  0.94789 0.31373
 214  0.95340 0.00000  0.94793 0.31374
 215  0.94981 0.00000  0.94791 0.31373
 216  0.95365 0.00000  0.94795 0.31373
 217  0.94757 0.00000  0.94791 0.31374
 218  0.95000 0.00000  0.94792 0.31375
 219  0.95053 0.00000  0.94793 0.31374
 220  0.95117 0.00000  0.94793 0.31373
 221  0.95200 0.00000  0.94795 0.31373
 222  0.94406 0.00000  0.94789 0.31374
 223  0.95275 0.00000  0.94791 0.31373
 224  0.95147 0.00000  0.94792 0.31371
 225  0.94873 0.00000  0.94790 0.31373
 226  0.94906 0.00000  0.94789 0.31373
 227  0.95208 0.00000  0.94791 0.31373
 228  0.94992 0.00000  0.94790 0.31374
 229  0.95312 0.00000  0.94791 0.31373
 230  0.94746 0.00000  0.94789 0.31375
 231  0.95409 0.00000  0.94793 0.31374
 232  0.94843 0.00000  0.94791 0.31375
 233  0.95206 0.00000  0.94793 0.31374
 234  0.95075 0.00000  0.94792 0.31373
 235  0.94716 0.00000  0.94789 0.31373
 236  0.95289 0.00000  0.94790 0.31372
 237  0.95106 0.00000  0.94790 0.31373
 238  0.94738 0.00000  0.94789 0.31375
 239  0.94964 0.00000  0.94788 0.31375
 240  0.95096 0.00000  0.94787 0.31371
 241  0.94923 0.00000  0.94787 0.31373
 242  0.95078 0.00000  0.94789 0.31374
 243  0.95390 0.00000  0.94794 0.31374
 244  0.94931 0.00000  0.94791 0.31374
 245  0.95118 0.00000  0.94791 0.31373
 246  0.95169 0.00000  0.94792 0.31374
 247  0.94662 0.00000  0.94788 0.31375
 248  0.95024 0.00000  0.94788 0.31374
 249  0.95543 0.00000  0.94792 0.31371
 250  0.94918 0.00000  0.94794 0.31374
 251  0.95024 0.00000  0.94791 0.31373
 252  0.94624 0.00000  0.94787 0.31373
 253  0.94821 0.00000  0.94786 0.31372
 254  0.94781 0.00000  0.94782 0.31373
 255  0.94829 0.00000  0.94780 0.31374
 256  0.95078 0.00000  0.94783 0.31375
 257  0.94959 0.00000  0.94780 0.31374
 258  0.94648 0.00000  0.94778 0.31376
 259  0.94836 0.00000  0.94780 0.31377
 260  0.94838 0.00000  0.94780 0.31379
 261  0.95064 0.00000  0.94782 0.31380
 262  0.95570 0.00000  0.94784 0.31378
 263  0.95131 0.00000  0.94781 0.31374
 264  0.94930 0.00000  0.94781 0.31375
 265  0.94782 0.00000  0.94779 0.31374
 266  0.94762 0.00000  0.94777 0.31375
 267  0.94878 0.00000  0.94775 0.31375
 268  0.95063 0.00000  0.94779 0.31377
 269  0.94968 0.00000  0.94777 0.31375
 270  0.95038 0.00000  0.94780 0.31378
 271  0.94737 0.00000  0.94777 0.31378
 272  0.95057 0.00000  0.94777 0.31378
 273  0.94543 0.00000  0.94772 0.31377
 274  0.95430 0.00000  0.94777 0.31377
 275  0.95226 0.00000  0.94779 0.31377
 276  0.95140 0.00000  0.94780 0.31377
 277  0.95347 0.00000  0.94784 0.31377
 278  0.94984 0.00000  0.94783 0.31377
 279  0.95043 0.00000  0.94783 0.31374
 280  0.95022 0.00000  0.94783 0.31376
 281  0.95038 0.00000  0.94783 0.31375
 282  0.94890 0.00000  0.94783 0.31376
 283  0.95151 0.00000  0.94785 0.31376
 284  0.95127 0.00000  0.94787 0.31375
 285  0.95410 0.00000  0.94792 0.31377
 286  0.94643 0.00000  0.94787 0.31376
 287  0.95075 0.00000  0.94788 0.31376
 288  0.95193 0.00000  0.94790 0.31376
 289  0.95347 0.00000  0.94793 0.31375
 290  0.95193 0.00000  0.94793 0.31376
 291  0.94628 0.00000  0.94790 0.31377
 292  0.95402 0.00000  0.94793 0.31377
 293  0.95290 0.00000  0.94793 0.31376
 294  0.95098 0.00000  0.94795 0.31377
 295  0.95344 0.00000  0.94796 0.31376
 296  0.95138 0.00000  0.94799 0.31376
 297  0.94904 0.00000  0.94796 0.31376
 298  0.94735 0.00000  0.94794 0.31376
 299  0.94995 0.00000  0.94790 0.31375
 300  0.95027 0.00000  0.94790 0.31375
 301  0.94608 0.00000  0.94787 0.31377
 302  0.95069 0.00000  0.94789 0.31377
 303  0.94991 0.00000  0.94791 0.31379
 304  0.95038 0.00000  0.94789 0.31378
 305  0.95009 0.00000  0.94787 0.31378
 306  0.95194 0.00000  0.94788 0.31378
 307  0.95386 0.00000  0.94791 0.31378
 308  0.95611 0.00000  0.94798 0.31378
 309  0.95344 0.00000  0.94801 0.31379
 310  0.95506 0.00000  0.94803 0.31378
 311  0.94842 0.00000  0.94800 0.31379
 312  0.94679 0.00000  0.94795 0.31378
 313  0.94995 0.00000  0.94795 0.31379
 314  0.95064 0.00000  0.94795 0.31378
 315  0.94997 0.00000  0.94794 0.31379
 316  0.95465 0.00000  0.94797 0.31378
 317  0.94780 0.00000  0.94794 0.31379
 318  0.95695 0.00000  0.94803 0.31380
 319  0.95349 0.00000  0.94801 0.31380
 320  0.95215 0.00000  0.94799 0.31378
 321  0.95279 0.00000  0.94797 0.31377
 322  0.95285 0.00000  0.94799 0.31377
 323  0.94702 0.00000  0.94794 0.31378
 324  0.95150 0.00000  0.94795 0.31378
 325  0.95160 0.00000  0.94797 0.31377
 326  0.95306 0.00000  0.94799 0.31378
 327  0.94787 0.00000  0.94797 0.31379
 328  0.95415 0.00000  0.94798 0.31378
 329  0.95485 0.00000  0.94803 0.31379
 330  0.94879 0.00000  0.94802 0.31380
 331  0.95034 0.00000  0.94803 0.31381
 332  0.95178 0.00000  0.94800 0.31378
 333  0.95137 0.00000  0.94801 0.31378
 334  0.94646 0.00000  0.94798 0.31379
 335  0.94687 0.00000  0.94795 0.31381
 336  0.94961 0.00000  0.94795 0.31381
 337  0.94605 0.00000  0.94793 0.31383
 338  0.95083 0.00000  0.94791 0.31382
 339  0.94988 0.00000  0.94795 0.31383
 340  0.95200 0.00000  0.94791 0.31382
 341  0.94524 0.00000  0.94783 0.31382
 342  0.94866 0.00000  0.94786 0.31383
 343  0.94987 0.00000  0.94784 0.31384
 344  0.95355 0.00000  0.94782 0.31382
 345  0.94977 0.00000  0.94781 0.31381
 346  0.94940 0.00000  0.94781 0.31380
 347  0.95364 0.00000  0.94783 0.31381
 348  0.94943 0.00000  0.94783 0.31381
 349  0.94885 0.00000  0.94782 0.31382
 350  0.94615 0.00000  0.94779 0.31382
 351  0.95065 0.00000  0.94779 0.31382
 352  0.95058 0.00000  0.94779 0.31382
 353  0.94710 0.00000  0.94776 0.31384
 354  0.94912 0.00000  0.94776 0.31383
 355  0.95374 0.00000  0.94778 0.31383
 356  0.95027 0.00000  0.94778 0.31382
 357  0.95053 0.00000  0.94778 0.31381
 358  0.94698 0.00000  0.94776 0.31381
 359  0.94962 0.00000  0.94775 0.31381
 360  0.95033 0.00000  0.94776 0.31382
 361  0.94924 0.00000  0.94776 0.31382
 362  0.94994 0.00000  0.94777 0.31381
 363  0.94681 0.00000  0.94774 0.31383
 364  0.95088 0.00000  0.94774 0.31382
 365  0.95097 0.00000  0.94775 0.31382
 366  0.94993 0.00000  0.94774 0.31383
 367  0.95123 0.00000  0.94776 0.31384
 368  0.95150 0.00000  0.94777 0.31384
 369  0.94991 0.00000  0.94778 0.31386
 370  0.94780 0.00000  0.94779 0.31387
 371  0.94543 0.00000  0.94777 0.31389
 372  0.94747 0.00000  0.94770 0.31388
 373  0.95128 0.00000  0.94770 0.31387
 374  0.94808 0.00000  0.94768 0.31388
 375  0.95097 0.00000  0.94769 0.31387
 376  0.95217 0.00000  0.94771 0.31386
 377  0.94864 0.00000  0.94770 0.31387
 378  0.94861 0.00000  0.94769 0.31387
 379  0.94838 0.00000  0.94768 0.31386
 380  0.94719 0.00000  0.94767 0.31388
 381  0.95044 0.00000  0.94769 0.31388
 382  0.95264 0.00000  0.94770 0.31385
 383  0.95250 0.00000  0.94772 0.31386
 384  0.94845 0.00000  0.94774 0.31388
 385  0.95090 0.00000  0.94774 0.31387
 386  0.94602 0.00000  0.94770 0.31388
 387  0.95345 0.00000  0.94775 0.31388
 388  0.95271 0.00000  0.94783 0.31391
 389  0.94869 0.00000  0.94783 0.31392
 390  0.94793 0.00000  0.94777 0.31390
 391  0.94823 0.00000  0.94773 0.31390
 392  0.95001 0.00000  0.94773 0.31390
 393  0.94848 0.00000  0.94772 0.31389
 394  0.95084 0.00000  0.94771 0.31389
 395  0.95484 0.00000  0.94774 0.31386
 396  0.94860 0.00000  0.94773 0.31386
 397  0.95002 0.00000  0.94775 0.31389
 398  0.95353 0.00000  0.94777 0.31387
 399  0.94879 0.00000  0.94777 0.31389
 400  0.94880 0.00000  0.94774 0.31386
 401  0.95082 0.00000  0.94777 0.31389
 402  0.94958 0.00000  0.94775 0.31387
 403  0.95243 0.00000  0.94779 0.31389
 404  0.94834 0.00000  0.94778 0.31390
 405  0.94927 0.00000  0.94777 0.31388
 406  0.94759 0.00000  0.94774 0.31387
 407  0.94842 0.00000  0.94773 0.31387
 408  0.95197 0.00000  0.94774 0.31386
 409  0.95355 0.00000  0.94777 0.31387
 410  0.95272 0.00000  0.94781 0.31390
 411  0.95147 0.00000  0.94783 0.31391
 412  0.95342 0.00000  0.94783 0.31390
 413  0.94889 0.00000  0.94780 0.31389
 414  0.95358 0.00000  0.94782 0.31387
 415  0.94914 0.00000  0.94782 0.31389
 416  0.94892 0.00000  0.94781 0.31390
 417  0.94817 0.00000  0.94778 0.31390
 418  0.95132 0.00000  0.94779 0.31388
 419  0.95328 0.00000  0.94780 0.31388
 420  0.95307 0.00000  0.94784 0.31388
 421  0.95476 0.00000  0.94787 0.31387
 422  0.94659 0.00000  0.94784 0.31387
 423  0.95125 0.00000  0.94787 0.31388
 424  0.95114 0.00000  0.94787 0.31388
 425  0.94687 0.00000  0.94785 0.31387
 426  0.94965 0.00000  0.94784 0.31388
 427  0.95078 0.00000  0.94783 0.31389
 428  0.94927 0.00000  0.94784 0.31390
 429  0.95145 0.00000  0.94783 0.31389
 430  0.95276 0.00000  0.94785 0.31388
 431  0.95405 0.00000  0.94788 0.31388
 432  0.95311 0.00000  0.94791 0.31389
 433  0.94801 0.00000  0.94787 0.31388
 434  0.95343 0.00000  0.94790 0.31389
 435  0.95020 0.00000  0.94789 0.31389
 436  0.94924 0.00000  0.94786 0.31389
 437  0.94763 0.00000  0.94785 0.31389
 438  0.94768 0.00000  0.94783 0.31390
 439  0.94633 0.00000  0.94782 0.31390
 440  0.95483 0.00000  0.94786 0.31391
 441  0.95185 0.00000  0.94787 0.31391
 442  0.94863 0.00000  0.94789 0.31395
 443  0.94955 0.00000  0.94785 0.31391
 444  0.95166 0.00000  0.94787 0.31394
 445  0.95059 0.00000  0.94786 0.31392
 446  0.95454 0.00000  0.94788 0.31392
 447  0.95238 0.00000  0.94788 0.31391
 448  0.95148 0.00000  0.94788 0.31392
 449  0.95559 0.00000  0.94794 0.31393
 450  0.95179 0.00000  0.94796 0.31396
 451  0.95323 0.00000  0.94798 0.31397
 452  0.94948 0.00000  0.94798 0.31397
 453  0.94772 0.00000  0.94793 0.31396
 454  0.95124 0.00000  0.94794 0.31397
 455  0.95021 0.00000  0.94792 0.31395
 456  0.94886 0.00000  0.94791 0.31396
 457  0.94661 0.00000  0.94786 0.31394
 458  0.95188 0.00000  0.94786 0.31392
 459  0.94874 0.00000  0.94785 0.31392
 460  0.95200 0.00000  0.94787 0.31392
 461  0.94588 0.00000  0.94785 0.31395
 462  0.95179 0.00000  0.94788 0.31397
 463  0.94409 0.00000  0.94782 0.31397
 464  0.94906 0.00000  0.94780 0.31397
 465  0.95080 0.00000  0.94781 0.31398
 466  0.94544 0.00000  0.94777 0.31397
 467  0.94983 0.00000  0.94777 0.31397
 468  0.95091 0.00000  0.94782 0.31399
 469  0.94962 0.00000  0.94783 0.31399
 470  0.94989 0.00000  0.94780 0.31399
 471  0.95012 0.00000  0.94778 0.31398
 472  0.95108 0.00000  0.94779 0.31398
 473  0.95103 0.00000  0.94782 0.31399
 474  0.95278 0.00000  0.94785 0.31400
 475  0.94638 0.00000  0.94782 0.31400
 476  0.94711 0.00000  0.94777 0.31400
 477  0.94880 0.00000  0.94773 0.31398
 478  0.95000 0.00000  0.94773 0.31398
 479  0.94535 0.00000  0.94770 0.31398
 480  0.95046 0.00000  0.94771 0.31400
 481  0.95066 0.00000  0.94772 0.31401
 482  0.94924 0.00000  0.94770 0.31400
 483  0.94581 0.00000  0.94770 0.31401
 484  0.95119 0.00000  0.94771 0.31400
 485  0.94872 0.00000  0.94770 0.31401
 486  0.95305 0.00000  0.94774 0.31401
 487  0.95122 0.00000  0.94776 0.31401
 488  0.94642 0.00000  0.94772 0.31401
 489  0.94874 0.00000  0.94774 0.31402
 490  0.94983 0.00000  0.94775 0.31402
 491  0.94705 0.00000  0.94776 0.31404
 492  0.95128 0.00000  0.94774 0.31402
 493  0.95196 0.00000  0.94776 0.31402
 494  0.94817 0.00000  0.94772 0.31401
 495  0.94944 0.00000  0.94773 0.31401
 496  0.94842 0.00000  0.94776 0.31402
 497  0.94681 0.00000  0.94772 0.31401
 498  0.94807 0.00000  0.94771 0.31401
 499  0.94465 0.00000  0.94772 0.31404
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [3006.82s cpu, 2489685.3354 mticks, 931.52s wall]
score: 0.3299  baseline: 0.3384  diff: -0.00858
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 936 avg error 0.0836967 baseline avg error 0.0970217 avg improvement 0.013325
category POSS: count 2576 avg error 0.333322 baseline avg error 0.342472 avg improvement 0.00914998
category IMP: count 488 avg error 0.783807 baseline avg error 0.780242 avg improvement -0.00356492
overall: count 4000 avg error 0.329869 baseline avg error 0.338444 avg improvement 0.00857572
worst entries: 
0: 3714  label: 1 pred: -0.598535 bl: 0.1087 POSS error_pred: 0.951605 error_bl: 0.38483 improvement: -0.566775
    min: -0.973  max: 0.667 avg: 0.04966
explanation: 
no explanation

1: 2906  label: 1 pred: -0.31174 bl: 0.2012 POSS error_pred: 0.751047 error_bl: 0.269428 improvement: -0.481619
    min: -0.675  max: 0.5125 avg: 0.001948
explanation: 
no explanation

2: 1985  label: 1 pred: -0.325943 bl: 0.17325 POSS error_pred: 0.764076 error_bl: 0.30107 improvement: -0.463006
    min: -0.455  max: 0.8145 avg: 0.212308
explanation: 
no explanation

3: 3740  label: 1 pred: -0.319498 bl: 0.1467 POSS error_pred: 0.758958 error_bl: 0.331782 improvement: -0.427175
    min: -0.589  max: 0.587 avg: 0.130444
explanation: 
no explanation

4: 610  label: 1 pred: -0.246169 bl: 0.20435 POSS error_pred: 0.678455 error_bl: 0.26524 improvement: -0.413215
    min: -0.9165  max: 0.6395 avg: 0.265482
explanation: 
no explanation

5: 1208  label: 1 pred: -0.253035 bl: 0.18475 POSS error_pred: 0.688692 error_bl: 0.285714 improvement: -0.402978
    min: -0.802  max: 0.4385 avg: 0.116308
explanation: 
no explanation

6: 3452  label: 1 pred: -0.050957 bl: 0.5847 POSS error_pred: 0.429967 error_bl: 0.0335039 improvement: -0.396463
    min: -0.328  max: 0.9865 avg: 0.41519
explanation: 
no explanation

7: 1304  label: 1 pred: -0.278046 bl: 0.13935 POSS error_pred: 0.718008 error_bl: 0.345277 improvement: -0.372732
    min: -0.6195  max: 0.4675 avg: -0.00458
explanation: 
no explanation

8: 3678  label: 1 pred: -0.149833 bl: 0.27925 POSS error_pred: 0.562122 error_bl: 0.200558 improvement: -0.361564
    min: -0.716  max: 0.918 avg: 0.309016
explanation: 
no explanation

9: 1585  label: 1 pred: -0.0841631 bl: 0.38015 POSS error_pred: 0.47557 error_bl: 0.126105 improvement: -0.349465
    min: -0.433  max: 0.708 avg: 0.244542
explanation: 
no explanation

10: 230  label: 1 pred: -0.385341 bl: 0.01995 POSS error_pred: 0.819916 error_bl: 0.502559 improvement: -0.317357
    min: -0.6495  max: 0.6615 avg: -0.025896
explanation: 
no explanation

11: 2024  label: 1 pred: -0.136822 bl: 0.24455 POSS error_pred: 0.54537 error_bl: 0.229874 improvement: -0.315496
    min: -0.5705  max: 0.579 avg: 0.172364
explanation: 
no explanation

12: 3630  label: 1 pred: -0.300978 bl: 0.0719 POSS error_pred: 0.739879 error_bl: 0.428106 improvement: -0.311773
    min: -0.705  max: 0.4795 avg: 0.079336
explanation: 
no explanation

13: 3405  label: 1 pred: -0.182139 bl: 0.17905 POSS error_pred: 0.604002 error_bl: 0.294556 improvement: -0.309446
    min: -0.418  max: 0.6285 avg: 0.071718
explanation: 
no explanation

14: 2423  label: 1 pred: -0.138606 bl: 0.224 POSS error_pred: 0.546766 error_bl: 0.246161 improvement: -0.300605
    min: -0.3425  max: 0.6795 avg: 0.1014
explanation: 
no explanation

15: 671  label: 1 pred: -0.259503 bl: 0.0875 POSS error_pred: 0.695672 error_bl: 0.409493 improvement: -0.28618
    min: -0.5225  max: 0.438 avg: 0.062814
explanation: 
no explanation

16: 1769  label: 1 pred: -0.12203 bl: 0.2194 POSS error_pred: 0.527687 error_bl: 0.250349 improvement: -0.277338
    min: -0.118  max: 0.806 avg: 0.377692
explanation: 
no explanation

17: 2051  label: 1 pred: -0.336074 bl: 0.01795 POSS error_pred: 0.773848 error_bl: 0.505817 improvement: -0.268032
    min: -0.6385  max: 0.337 avg: 0.018952
explanation: 
no explanation

18: 3724  label: 1 pred: -0.0719507 bl: 0.28545 POSS error_pred: 0.459283 error_bl: 0.19544 improvement: -0.263844
    min: -0.135  max: 0.8375 avg: 0.3854
explanation: 
no explanation

