loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 150  0.44058 0.00000  0.44383 0.00000
 151  0.45007 0.00000  0.44383 0.00000
 152  0.43889 0.00000  0.44398 0.00000
 153  0.43403 0.00000  0.44393 0.00000
 154  0.43958 0.00000  0.44402 0.00000
 155  0.44693 0.00000  0.44407 0.00000
 156  0.44966 0.00000  0.44422 0.00000
 157  0.44049 0.00000  0.44421 0.00000
 158  0.44817 0.00000  0.44416 0.00000
 159  0.43742 0.00000  0.44413 0.00000
 160  0.44349 0.00000  0.44407 0.00000
 161  0.44742 0.00000  0.44396 0.00000
 162  0.44828 0.00000  0.44402 0.00000
 163  0.45047 0.00000  0.44394 0.00000
 164  0.44720 0.00000  0.44395 0.00000
 165  0.45957 0.00000  0.44412 0.00000
 166  0.45385 0.00000  0.44405 0.00000
 167  0.44027 0.00000  0.44396 0.00000
 168  0.45306 0.00000  0.44407 0.00000
 169  0.43400 0.00000  0.44401 0.00000
 170  0.44552 0.00000  0.44400 0.00000
 171  0.44458 0.00000  0.44399 0.00000
 172  0.44785 0.00000  0.44401 0.00000
 173  0.44348 0.00000  0.44390 0.00000
 174  0.44166 0.00000  0.44395 0.00000
 175  0.44838 0.00000  0.44397 0.00000
 176  0.44023 0.00000  0.44395 0.00000
 177  0.44655 0.00000  0.44401 0.00000
 178  0.44004 0.00000  0.44397 0.00000
 179  0.44099 0.00000  0.44411 0.00000
 180  0.44287 0.00000  0.44403 0.00000
 181  0.44417 0.00000  0.44404 0.00000
 182  0.45431 0.00000  0.44410 0.00000
 183  0.44740 0.00000  0.44407 0.00000
 184  0.43820 0.00000  0.44409 0.00000
 185  0.44579 0.00000  0.44406 0.00000
 186  0.43965 0.00000  0.44398 0.00000
 187  0.44313 0.00000  0.44402 0.00000
 188  0.44345 0.00000  0.44391 0.00000
 189  0.44660 0.00000  0.44393 0.00000
 190  0.44511 0.00000  0.44399 0.00000
 191  0.44952 0.00000  0.44405 0.00000
 192  0.44332 0.00000  0.44412 0.00000
 193  0.45545 0.00000  0.44416 0.00000
 194  0.44945 0.00000  0.44413 0.00000
 195  0.44380 0.00000  0.44416 0.00000
 196  0.44128 0.00000  0.44420 0.00000
 197  0.44611 0.00000  0.44422 0.00000
 198  0.44501 0.00000  0.44418 0.00000
 199  0.44655 0.00000  0.44414 0.00000
 200  0.45479 0.00000  0.44402 0.00000
 201  0.44794 0.00000  0.44393 0.00000
 202  0.42845 0.00000  0.44402 0.00000
 203  0.43904 0.00000  0.44396 0.00000
 204  0.44434 0.00000  0.44394 0.00000
 205  0.43460 0.00000  0.44390 0.00000
 206  0.44312 0.00000  0.44398 0.00000
 207  0.43125 0.00000  0.44386 0.00000
 208  0.44675 0.00000  0.44393 0.00000
 209  0.44817 0.00000  0.44398 0.00000
 210  0.43923 0.00000  0.44398 0.00000
 211  0.44435 0.00000  0.44391 0.00000
 212  0.44513 0.00000  0.44398 0.00000
 213  0.44410 0.00000  0.44396 0.00000
 214  0.44227 0.00000  0.44399 0.00000
 215  0.45058 0.00000  0.44408 0.00000
 216  0.44482 0.00000  0.44410 0.00000
 217  0.43565 0.00000  0.44415 0.00000
 218  0.44271 0.00000  0.44414 0.00000
 219  0.43880 0.00000  0.44412 0.00000
 220  0.43975 0.00000  0.44414 0.00000
 221  0.45330 0.00000  0.44427 0.00000
 222  0.44594 0.00000  0.44428 0.00000
 223  0.43676 0.00000  0.44427 0.00000
 224  0.43072 0.00000  0.44418 0.00000
 225  0.43855 0.00000  0.44428 0.00000
 226  0.44644 0.00000  0.44428 0.00000
 227  0.44595 0.00000  0.44431 0.00000
 228  0.44563 0.00000  0.44438 0.00000
 229  0.45126 0.00000  0.44427 0.00000
 230  0.45302 0.00000  0.44427 0.00000
 231  0.44496 0.00000  0.44424 0.00000
 232  0.44171 0.00000  0.44423 0.00000
 233  0.43961 0.00000  0.44425 0.00000
 234  0.46212 0.00000  0.44431 0.00000
 235  0.43352 0.00000  0.44424 0.00000
 236  0.44398 0.00000  0.44415 0.00000
 237  0.44632 0.00000  0.44417 0.00000
 238  0.45337 0.00000  0.44416 0.00000
 239  0.44795 0.00000  0.44432 0.00000
 240  0.43994 0.00000  0.44422 0.00000
 241  0.44297 0.00000  0.44426 0.00000
 242  0.44388 0.00000  0.44425 0.00000
 243  0.43533 0.00000  0.44435 0.00000
 244  0.44632 0.00000  0.44446 0.00000
 245  0.43944 0.00000  0.44452 0.00000
 246  0.45186 0.00000  0.44456 0.00000
 247  0.42510 0.00000  0.44453 0.00000
 248  0.43435 0.00000  0.44460 0.00000
 249  0.44123 0.00000  0.44459 0.00000
 250  0.44919 0.00000  0.44449 0.00000
 251  0.43525 0.00000  0.44447 0.00000
 252  0.44432 0.00000  0.44447 0.00000
 253  0.44460 0.00000  0.44452 0.00000
 254  0.44316 0.00000  0.44451 0.00000
 255  0.43943 0.00000  0.44447 0.00000
 256  0.43772 0.00000  0.44449 0.00000
 257  0.44125 0.00000  0.44451 0.00000
 258  0.44541 0.00000  0.44450 0.00000
 259  0.43623 0.00000  0.44437 0.00000
 260  0.45229 0.00000  0.44429 0.00000
 261  0.44319 0.00000  0.44426 0.00000
 262  0.43632 0.00000  0.44436 0.00000
 263  0.44818 0.00000  0.44433 0.00000
 264  0.45621 0.00000  0.44434 0.00000
 265  0.43909 0.00000  0.44427 0.00000
 266  0.44750 0.00000  0.44419 0.00000
 267  0.44934 0.00000  0.44414 0.00000
 268  0.44023 0.00000  0.44412 0.00000
 269  0.44709 0.00000  0.44413 0.00000
 270  0.44281 0.00000  0.44408 0.00000
 271  0.44648 0.00000  0.44411 0.00000
 272  0.44462 0.00000  0.44413 0.00000
 273  0.45183 0.00000  0.44426 0.00000
 274  0.44666 0.00000  0.44423 0.00000
 275  0.44176 0.00000  0.44428 0.00000
 276  0.45005 0.00000  0.44428 0.00000
 277  0.44512 0.00000  0.44420 0.00000
 278  0.44438 0.00000  0.44410 0.00000
 279  0.43895 0.00000  0.44408 0.00000
 280  0.44389 0.00000  0.44408 0.00000
 281  0.45678 0.00000  0.44419 0.00000
 282  0.44412 0.00000  0.44423 0.00000
 283  0.44827 0.00000  0.44417 0.00000
 284  0.43975 0.00000  0.44417 0.00000
 285  0.43749 0.00000  0.44411 0.00000
 286  0.44777 0.00000  0.44415 0.00000
 287  0.43615 0.00000  0.44406 0.00000
 288  0.45156 0.00000  0.44414 0.00000
 289  0.44697 0.00000  0.44414 0.00000
 290  0.44306 0.00000  0.44413 0.00000
 291  0.44393 0.00000  0.44408 0.00000
 292  0.45620 0.00000  0.44416 0.00000
 293  0.43919 0.00000  0.44413 0.00000
 294  0.44884 0.00000  0.44415 0.00000
 295  0.44474 0.00000  0.44420 0.00000
 296  0.44205 0.00000  0.44422 0.00000
 297  0.45080 0.00000  0.44429 0.00000
 298  0.43147 0.00000  0.44431 0.00000
 299  0.44591 0.00000  0.44411 0.00000
 300  0.44195 0.00000  0.44416 0.00000
 301  0.43890 0.00000  0.44421 0.00000
 302  0.43903 0.00000  0.44430 0.00000
 303  0.43975 0.00000  0.44433 0.00000
 304  0.43168 0.00000  0.44422 0.00000
 305  0.44130 0.00000  0.44418 0.00000
 306  0.45183 0.00000  0.44432 0.00000
 307  0.43921 0.00000  0.44431 0.00000
 308  0.43189 0.00000  0.44429 0.00000
 309  0.44526 0.00000  0.44422 0.00000
 310  0.44250 0.00000  0.44419 0.00000
 311  0.44749 0.00000  0.44411 0.00000
 312  0.45464 0.00000  0.44419 0.00000
 313  0.43822 0.00000  0.44415 0.00000
 314  0.43319 0.00000  0.44425 0.00000
 315  0.44774 0.00000  0.44430 0.00000
 316  0.44058 0.00000  0.44419 0.00000
 317  0.45572 0.00000  0.44415 0.00000
 318  0.44377 0.00000  0.44416 0.00000
 319  0.45237 0.00000  0.44430 0.00000
 320  0.44624 0.00000  0.44424 0.00000
 321  0.44636 0.00000  0.44425 0.00000
 322  0.45510 0.00000  0.44424 0.00000
 323  0.44684 0.00000  0.44409 0.00000
 324  0.44525 0.00000  0.44416 0.00000
 325  0.43891 0.00000  0.44408 0.00000
 326  0.43581 0.00000  0.44417 0.00000
 327  0.44487 0.00000  0.44419 0.00000
 328  0.44214 0.00000  0.44418 0.00000
 329  0.44553 0.00000  0.44423 0.00000
 330  0.45259 0.00000  0.44422 0.00000
 331  0.44614 0.00000  0.44426 0.00000
 332  0.44739 0.00000  0.44419 0.00000
 333  0.44174 0.00000  0.44417 0.00000
 334  0.44716 0.00000  0.44416 0.00000
 335  0.43294 0.00000  0.44414 0.00000
 336  0.43685 0.00000  0.44420 0.00000
 337  0.44665 0.00000  0.44427 0.00000
 338  0.45256 0.00000  0.44437 0.00000
 339  0.44037 0.00000  0.44432 0.00000
 340  0.43517 0.00000  0.44421 0.00000
 341  0.43132 0.00000  0.44431 0.00000
 342  0.45525 0.00000  0.44440 0.00000
 343  0.45141 0.00000  0.44443 0.00000
 344  0.43775 0.00000  0.44431 0.00000
 345  0.43814 0.00000  0.44429 0.00000
 346  0.43835 0.00000  0.44425 0.00000
 347  0.44533 0.00000  0.44425 0.00000
 348  0.44233 0.00000  0.44437 0.00000
 349  0.44429 0.00000  0.44437 0.00000
 350  0.44566 0.00000  0.44454 0.00000
 351  0.43116 0.00000  0.44452 0.00000
 352  0.43519 0.00000  0.44441 0.00000
 353  0.45358 0.00000  0.44444 0.00000
 354  0.44523 0.00000  0.44438 0.00000
 355  0.44862 0.00000  0.44437 0.00000
 356  0.43823 0.00000  0.44439 0.00000
 357  0.44997 0.00000  0.44441 0.00000
 358  0.44612 0.00000  0.44448 0.00000
 359  0.44990 0.00000  0.44454 0.00000
 360  0.43957 0.00000  0.44454 0.00000
 361  0.43520 0.00000  0.44451 0.00000
 362  0.44790 0.00000  0.44460 0.00000
 363  0.44488 0.00000  0.44452 0.00000
 364  0.44486 0.00000  0.44455 0.00000
 365  0.43550 0.00000  0.44444 0.00000
 366  0.44042 0.00000  0.44452 0.00000
 367  0.44211 0.00000  0.44453 0.00000
 368  0.44764 0.00000  0.44452 0.00000
 369  0.44644 0.00000  0.44451 0.00000
 370  0.44536 0.00000  0.44455 0.00000
 371  0.45125 0.00000  0.44441 0.00000
 372  0.44554 0.00000  0.44438 0.00000
 373  0.44832 0.00000  0.44446 0.00000
 374  0.44644 0.00000  0.44455 0.00000
 375  0.44169 0.00000  0.44447 0.00000
 376  0.44670 0.00000  0.44439 0.00000
 377  0.43990 0.00000  0.44445 0.00000
 378  0.45219 0.00000  0.44455 0.00000
 379  0.43951 0.00000  0.44455 0.00000
 380  0.43722 0.00000  0.44445 0.00000
 381  0.43319 0.00000  0.44452 0.00000
 382  0.45491 0.00000  0.44467 0.00000
 383  0.43831 0.00000  0.44468 0.00000
 384  0.43740 0.00000  0.44465 0.00000
 385  0.44731 0.00000  0.44464 0.00000
 386  0.44246 0.00000  0.44460 0.00000
 387  0.45424 0.00000  0.44461 0.00000
 388  0.45015 0.00000  0.44462 0.00000
 389  0.44315 0.00000  0.44455 0.00000
 390  0.45455 0.00000  0.44456 0.00000
 391  0.44571 0.00000  0.44447 0.00000
 392  0.43598 0.00000  0.44452 0.00000
 393  0.43771 0.00000  0.44455 0.00000
 394  0.43083 0.00000  0.44457 0.00000
 395  0.44035 0.00000  0.44451 0.00000
 396  0.44347 0.00000  0.44434 0.00000
 397  0.44041 0.00000  0.44434 0.00000
 398  0.45230 0.00000  0.44437 0.00000
 399  0.43651 0.00000  0.44446 0.00000
 400  0.44981 0.00000  0.44441 0.00000
 401  0.43869 0.00000  0.44447 0.00000
 402  0.43729 0.00000  0.44451 0.00000
 403  0.43890 0.00000  0.44442 0.00000
 404  0.43917 0.00000  0.44441 0.00000
 405  0.44325 0.00000  0.44439 0.00000
 406  0.45020 0.00000  0.44433 0.00000
 407  0.44983 0.00000  0.44435 0.00000
 408  0.43997 0.00000  0.44424 0.00000
 409  0.43996 0.00000  0.44424 0.00000
 410  0.44781 0.00000  0.44430 0.00000
 411  0.45378 0.00000  0.44437 0.00000
 412  0.45159 0.00000  0.44431 0.00000
 413  0.44652 0.00000  0.44447 0.00000
 414  0.44824 0.00000  0.44429 0.00000
 415  0.45342 0.00000  0.44446 0.00000
 416  0.44779 0.00000  0.44436 0.00000
 417  0.43979 0.00000  0.44436 0.00000
 418  0.45175 0.00000  0.44435 0.00000
 419  0.45260 0.00000  0.44454 0.00000
 420  0.44352 0.00000  0.44455 0.00000
 421  0.44436 0.00000  0.44459 0.00000
 422  0.43909 0.00000  0.44454 0.00000
 423  0.43333 0.00000  0.44436 0.00000
 424  0.44476 0.00000  0.44425 0.00000
 425  0.45040 0.00000  0.44434 0.00000
 426  0.43069 0.00000  0.44428 0.00000
 427  0.43986 0.00000  0.44432 0.00000
 428  0.43967 0.00000  0.44427 0.00000
 429  0.44101 0.00000  0.44430 0.00000
 430  0.45351 0.00000  0.44453 0.00000
 431  0.43274 0.00000  0.44451 0.00000
 432  0.44437 0.00000  0.44442 0.00000
 433  0.44596 0.00000  0.44442 0.00000
 434  0.44672 0.00000  0.44453 0.00000
 435  0.45404 0.00000  0.44459 0.00000
 436  0.45425 0.00000  0.44474 0.00000
 437  0.43800 0.00000  0.44464 0.00000
 438  0.44762 0.00000  0.44453 0.00000
 439  0.44832 0.00000  0.44453 0.00000
 440  0.45831 0.00000  0.44441 0.00000
 441  0.44969 0.00000  0.44454 0.00000
 442  0.44881 0.00000  0.44452 0.00000
 443  0.44940 0.00000  0.44453 0.00000
 444  0.45141 0.00000  0.44442 0.00000
 445  0.45121 0.00000  0.44456 0.00000
 446  0.45011 0.00000  0.44451 0.00000
 447  0.44367 0.00000  0.44450 0.00000
 448  0.45248 0.00000  0.44451 0.00000
 449  0.44583 0.00000  0.44461 0.00000
 450  0.43567 0.00000  0.44451 0.00000
 451  0.44042 0.00000  0.44440 0.00000
 452  0.44275 0.00000  0.44429 0.00000
 453  0.43695 0.00000  0.44427 0.00000
 454  0.45089 0.00000  0.44439 0.00000
 455  0.43631 0.00000  0.44427 0.00000
 456  0.43377 0.00000  0.44426 0.00000
 457  0.44187 0.00000  0.44431 0.00000
 458  0.44808 0.00000  0.44427 0.00000
 459  0.45673 0.00000  0.44433 0.00000
 460  0.44296 0.00000  0.44432 0.00000
 461  0.44946 0.00000  0.44433 0.00000
 462  0.44861 0.00000  0.44432 0.00000
 463  0.43917 0.00000  0.44435 0.00000
 464  0.43171 0.00000  0.44418 0.00000
 465  0.44161 0.00000  0.44414 0.00000
 466  0.44043 0.00000  0.44416 0.00000
 467  0.45183 0.00000  0.44433 0.00000
 468  0.44199 0.00000  0.44434 0.00000
 469  0.43608 0.00000  0.44446 0.00000
 470  0.44704 0.00000  0.44449 0.00000
 471  0.44051 0.00000  0.44449 0.00000
 472  0.44739 0.00000  0.44455 0.00000
 473  0.44287 0.00000  0.44454 0.00000
 474  0.44251 0.00000  0.44440 0.00000
 475  0.45208 0.00000  0.44438 0.00000
 476  0.44109 0.00000  0.44430 0.00000
 477  0.45243 0.00000  0.44431 0.00000
 478  0.44609 0.00000  0.44424 0.00000
 479  0.44768 0.00000  0.44422 0.00000
 480  0.44788 0.00000  0.44439 0.00000
 481  0.44714 0.00000  0.44449 0.00000
 482  0.44400 0.00000  0.44434 0.00000
 483  0.44755 0.00000  0.44438 0.00000
 484  0.43779 0.00000  0.44430 0.00000
 485  0.44557 0.00000  0.44427 0.00000
 486  0.44466 0.00000  0.44434 0.00000
 487  0.44293 0.00000  0.44436 0.00000
 488  0.44151 0.00000  0.44442 0.00000
 489  0.44002 0.00000  0.44449 0.00000
 490  0.44468 0.00000  0.44456 0.00000
 491  0.44687 0.00000  0.44451 0.00000
 492  0.43201 0.00000  0.44446 0.00000
 493  0.44741 0.00000  0.44455 0.00000
 494  0.44432 0.00000  0.44451 0.00000
 495  0.45102 0.00000  0.44451 0.00000
 496  0.44332 0.00000  0.44456 0.00000
 497  0.43925 0.00000  0.44477 0.00000
 498  0.43538 0.00000  0.44484 0.00000
 499  0.44582 0.00000  0.44460 0.00000
chose model 1034 L_rmse_1035
chose model 261 L_rmse_262
chose model 135 L_rmse_136
chose model 1106 L_rmse_1107
chose model 741 L_rmse_742
chose model 878 L_rmse_879
chose model 0 L_rmse_1
chose model 307 L_rmse_308
chose model 1150 L_rmse_1151
chose model 86 L_rmse_87
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7360.66s cpu, 5431593.8581 mticks, 2032.23s wall]
score: 0.4495  baseline: 0.4419  diff: 0.00755
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3291 avg error 0.0214681 baseline avg error 0.0190967 avg improvement -0.00237133
category POSS: count 6143 avg error 0.208909 baseline avg error 0.198165 avg improvement -0.0107445
category IMP: count 566 avg error 1.17699 baseline avg error 1.18856 avg improvement 0.0115737
overall: count 10000 avg error 0.202016 baseline avg error 0.19529 avg improvement -0.00672568
worst entries: 
0: 7658  label: -1 pred: 0.604805 bl: 0.4307 IMP error_pred: 2.5754 error_bl: 2.0469 improvement: -0.528497
    min: 0.1395  max: 1 avg: 0.64067
explanation: 
no explanation

1: 2522  label: -1 pred: -0.200886 bl: -0.5147 POSS error_pred: 0.638583 error_bl: 0.235516 improvement: -0.403067
    min: -1  max: 0.5815 avg: -0.192833
explanation: 
no explanation

2: 8386  label: 1 pred: -0.0920704 bl: 0.08455 POSS error_pred: 1.19262 error_bl: 0.838049 improvement: -0.354569
    min: -0.8545  max: 0.509 avg: -0.092391
explanation: 
no explanation

3: 3381  label: -1 pred: 0.239465 bl: 0.0878 IMP error_pred: 1.53627 error_bl: 1.18331 improvement: -0.352963
    min: -0.349  max: 0.7125 avg: 0.251151
explanation: 
no explanation

4: 3052  label: -0.5 pred: 0.176234 bl: -0.1758 POSS error_pred: 0.457292 error_bl: 0.105106 improvement: -0.352186
    min: -0.9655  max: 0.802 avg: 0.181879
explanation: 
no explanation

5: 1890  label: -1 pred: 0.212282 bl: 0.05995 IMP error_pred: 1.46963 error_bl: 1.12349 improvement: -0.346133
    min: -0.2325  max: 0.754 avg: 0.221467
explanation: 
no explanation

6: 3135  label: -1 pred: -0.171257 bl: -0.41045 POSS error_pred: 0.686815 error_bl: 0.347569 improvement: -0.339246
    min: -0.706  max: 0.3595 avg: -0.158644
explanation: 
no explanation

7: 5263  label: -1 pred: -0.0192148 bl: -0.2105 POSS error_pred: 0.96194 error_bl: 0.62331 improvement: -0.338629
    min: -0.7695  max: 0.79 avg: 0.00212076
explanation: 
no explanation

8: 8391  label: -1 pred: 0.298916 bl: 0.16505 POSS error_pred: 1.68718 error_bl: 1.35734 improvement: -0.329842
    min: -0.5615  max: 0.82 avg: 0.298011
explanation: 
no explanation

9: 5302  label: -1 pred: -0.400697 bl: -0.8249 POSS error_pred: 0.359164 error_bl: 0.03066 improvement: -0.328504
    min: -1  max: 0.416 avg: -0.556227
explanation: 
no explanation

10: 9601  label: -1 pred: -0.326684 bl: -0.63335 POSS error_pred: 0.453355 error_bl: 0.134432 improvement: -0.318923
    min: -1  max: 0.127 avg: -0.396693
explanation: 
no explanation

11: 5747  label: -1 pred: -0.20106 bl: -0.42945 POSS error_pred: 0.638305 error_bl: 0.325527 improvement: -0.312778
    min: -0.78  max: 0.4515 avg: -0.204076
explanation: 
no explanation

12: 5503  label: -1 pred: -0.373074 bl: -0.7149 POSS error_pred: 0.393037 error_bl: 0.081282 improvement: -0.311755
    min: -0.9505  max: 0.006 avg: -0.497811
explanation: 
no explanation

13: 7560  label: -1 pred: -0.416318 bl: -0.82075 POSS error_pred: 0.340685 error_bl: 0.0321306 improvement: -0.308554
    min: -1  max: 0.136 avg: -0.60134
explanation: 
no explanation

14: 5525  label: -1 pred: -0.402485 bl: -0.7716 POSS error_pred: 0.357024 error_bl: 0.0521666 improvement: -0.304857
    min: -1  max: 0.7905 avg: -0.573749
explanation: 
no explanation

15: 9795  label: -1 pred: -0.301229 bl: -0.56575 POSS error_pred: 0.488281 error_bl: 0.188573 improvement: -0.299708
    min: -0.709  max: 0.2735 avg: -0.359531
explanation: 
no explanation

16: 4792  label: -1 pred: -0.353652 bl: -0.6552 POSS error_pred: 0.417766 error_bl: 0.118887 improvement: -0.298879
    min: -0.913  max: 0.027 avg: -0.454885
explanation: 
no explanation

17: 4128  label: -1 pred: -0.440953 bl: -0.86825 POSS error_pred: 0.312534 error_bl: 0.0173581 improvement: -0.295176
    min: -1  max: 0.155 avg: -0.683704
explanation: 
no explanation

