loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 140  0.43924 0.00000  0.44510 0.00000
 141  0.44059 0.00000  0.44511 0.00000
 142  0.44134 0.00000  0.44515 0.00000
 143  0.44471 0.00000  0.44516 0.00000
 144  0.43929 0.00000  0.44517 0.00000
 145  0.44273 0.00000  0.44526 0.00000
 146  0.44080 0.00000  0.44525 0.00000
 147  0.44092 0.00000  0.44526 0.00000
 148  0.44115 0.00000  0.44526 0.00000
 149  0.44262 0.00000  0.44528 0.00000
 150  0.43780 0.00000  0.44533 0.00000
 151  0.44093 0.00000  0.44529 0.00000
 152  0.44040 0.00000  0.44530 0.00000
 153  0.44053 0.00000  0.44534 0.00000
 154  0.44106 0.00000  0.44533 0.00000
 155  0.43709 0.00000  0.44535 0.00000
 156  0.44319 0.00000  0.44536 0.00000
 157  0.43734 0.00000  0.44536 0.00000
 158  0.44145 0.00000  0.44534 0.00000
 159  0.43908 0.00000  0.44537 0.00000
 160  0.44034 0.00000  0.44541 0.00000
 161  0.44188 0.00000  0.44545 0.00000
 162  0.43760 0.00000  0.44548 0.00000
 163  0.43651 0.00000  0.44548 0.00000
 164  0.43794 0.00000  0.44546 0.00000
 165  0.44481 0.00000  0.44551 0.00000
 166  0.44319 0.00000  0.44555 0.00000
 167  0.43948 0.00000  0.44556 0.00000
 168  0.44369 0.00000  0.44554 0.00000
 169  0.44275 0.00000  0.44560 0.00000
 170  0.43899 0.00000  0.44559 0.00000
 171  0.44330 0.00000  0.44564 0.00000
 172  0.44147 0.00000  0.44566 0.00000
 173  0.43703 0.00000  0.44568 0.00000
 174  0.44107 0.00000  0.44568 0.00000
 175  0.44114 0.00000  0.44569 0.00000
 176  0.44045 0.00000  0.44566 0.00000
 177  0.43957 0.00000  0.44567 0.00000
 178  0.43750 0.00000  0.44566 0.00000
 179  0.43846 0.00000  0.44565 0.00000
 180  0.44282 0.00000  0.44566 0.00000
 181  0.43962 0.00000  0.44569 0.00000
 182  0.44341 0.00000  0.44570 0.00000
 183  0.44192 0.00000  0.44575 0.00000
 184  0.44084 0.00000  0.44576 0.00000
 185  0.44178 0.00000  0.44577 0.00000
 186  0.43960 0.00000  0.44578 0.00000
 187  0.43767 0.00000  0.44582 0.00000
 188  0.44350 0.00000  0.44578 0.00000
 189  0.43799 0.00000  0.44577 0.00000
 190  0.43870 0.00000  0.44575 0.00000
 191  0.44127 0.00000  0.44576 0.00000
 192  0.44221 0.00000  0.44578 0.00000
 193  0.44703 0.00000  0.44583 0.00000
 194  0.44250 0.00000  0.44584 0.00000
 195  0.43999 0.00000  0.44587 0.00000
 196  0.44305 0.00000  0.44589 0.00000
 197  0.43878 0.00000  0.44593 0.00000
 198  0.44129 0.00000  0.44591 0.00000
 199  0.43880 0.00000  0.44587 0.00000
 200  0.44322 0.00000  0.44588 0.00000
 201  0.43901 0.00000  0.44592 0.00000
 202  0.44265 0.00000  0.44599 0.00000
 203  0.44399 0.00000  0.44602 0.00000
 204  0.43781 0.00000  0.44605 0.00000
 205  0.44108 0.00000  0.44605 0.00000
 206  0.44240 0.00000  0.44606 0.00000
 207  0.43979 0.00000  0.44608 0.00000
 208  0.44162 0.00000  0.44610 0.00000
 209  0.43923 0.00000  0.44610 0.00000
 210  0.43698 0.00000  0.44611 0.00000
 211  0.44280 0.00000  0.44608 0.00000
 212  0.43999 0.00000  0.44608 0.00000
 213  0.44258 0.00000  0.44608 0.00000
 214  0.44466 0.00000  0.44611 0.00000
 215  0.43868 0.00000  0.44608 0.00000
 216  0.44019 0.00000  0.44614 0.00000
 217  0.44125 0.00000  0.44618 0.00000
 218  0.43951 0.00000  0.44616 0.00000
 219  0.43973 0.00000  0.44618 0.00000
 220  0.44063 0.00000  0.44614 0.00000
 221  0.43787 0.00000  0.44618 0.00000
 222  0.44107 0.00000  0.44617 0.00000
 223  0.44065 0.00000  0.44621 0.00000
 224  0.44234 0.00000  0.44620 0.00000
 225  0.43802 0.00000  0.44619 0.00000
 226  0.44141 0.00000  0.44619 0.00000
 227  0.44175 0.00000  0.44619 0.00000
 228  0.44087 0.00000  0.44619 0.00000
 229  0.44137 0.00000  0.44618 0.00000
 230  0.44086 0.00000  0.44614 0.00000
 231  0.44036 0.00000  0.44615 0.00000
 232  0.43979 0.00000  0.44619 0.00000
 233  0.44308 0.00000  0.44622 0.00000
 234  0.43980 0.00000  0.44627 0.00000
 235  0.44008 0.00000  0.44628 0.00000
 236  0.43985 0.00000  0.44630 0.00000
 237  0.44220 0.00000  0.44629 0.00000
 238  0.44303 0.00000  0.44634 0.00000
 239  0.44436 0.00000  0.44637 0.00000
 240  0.44138 0.00000  0.44637 0.00000
 241  0.44302 0.00000  0.44638 0.00000
 242  0.44070 0.00000  0.44638 0.00000
 243  0.44244 0.00000  0.44634 0.00000
 244  0.44274 0.00000  0.44635 0.00000
 245  0.44079 0.00000  0.44638 0.00000
 246  0.44160 0.00000  0.44640 0.00000
 247  0.44146 0.00000  0.44641 0.00000
 248  0.44139 0.00000  0.44635 0.00000
 249  0.44165 0.00000  0.44634 0.00000
 250  0.44236 0.00000  0.44636 0.00000
 251  0.44063 0.00000  0.44637 0.00000
 252  0.44018 0.00000  0.44636 0.00000
 253  0.44137 0.00000  0.44633 0.00000
 254  0.44345 0.00000  0.44634 0.00000
 255  0.44163 0.00000  0.44630 0.00000
 256  0.44149 0.00000  0.44629 0.00000
 257  0.44175 0.00000  0.44630 0.00000
 258  0.44577 0.00000  0.44632 0.00000
 259  0.44250 0.00000  0.44636 0.00000
 260  0.43829 0.00000  0.44639 0.00000
 261  0.44217 0.00000  0.44640 0.00000
 262  0.43758 0.00000  0.44636 0.00000
 263  0.44348 0.00000  0.44636 0.00000
 264  0.44121 0.00000  0.44635 0.00000
 265  0.44174 0.00000  0.44636 0.00000
 266  0.43915 0.00000  0.44639 0.00000
 267  0.44306 0.00000  0.44639 0.00000
 268  0.43997 0.00000  0.44641 0.00000
 269  0.43879 0.00000  0.44643 0.00000
 270  0.43890 0.00000  0.44647 0.00000
 271  0.44288 0.00000  0.44646 0.00000
 272  0.44234 0.00000  0.44648 0.00000
 273  0.44230 0.00000  0.44646 0.00000
 274  0.44016 0.00000  0.44644 0.00000
 275  0.44307 0.00000  0.44642 0.00000
 276  0.44294 0.00000  0.44648 0.00000
 277  0.44381 0.00000  0.44649 0.00000
 278  0.43945 0.00000  0.44655 0.00000
 279  0.44159 0.00000  0.44655 0.00000
 280  0.44046 0.00000  0.44662 0.00000
 281  0.44375 0.00000  0.44660 0.00000
 282  0.44131 0.00000  0.44659 0.00000
 283  0.44184 0.00000  0.44657 0.00000
 284  0.44046 0.00000  0.44659 0.00000
 285  0.44214 0.00000  0.44658 0.00000
 286  0.43985 0.00000  0.44660 0.00000
 287  0.43811 0.00000  0.44659 0.00000
 288  0.44384 0.00000  0.44662 0.00000
 289  0.44128 0.00000  0.44666 0.00000
 290  0.44092 0.00000  0.44663 0.00000
 291  0.44244 0.00000  0.44665 0.00000
 292  0.43784 0.00000  0.44664 0.00000
 293  0.44137 0.00000  0.44660 0.00000
 294  0.44121 0.00000  0.44656 0.00000
 295  0.44053 0.00000  0.44656 0.00000
 296  0.43989 0.00000  0.44657 0.00000
 297  0.43952 0.00000  0.44653 0.00000
 298  0.44082 0.00000  0.44650 0.00000
 299  0.43896 0.00000  0.44653 0.00000
 300  0.44260 0.00000  0.44655 0.00000
 301  0.43956 0.00000  0.44654 0.00000
 302  0.44173 0.00000  0.44653 0.00000
 303  0.44159 0.00000  0.44653 0.00000
 304  0.44197 0.00000  0.44654 0.00000
 305  0.44289 0.00000  0.44653 0.00000
 306  0.43896 0.00000  0.44646 0.00000
 307  0.44168 0.00000  0.44646 0.00000
 308  0.43901 0.00000  0.44649 0.00000
 309  0.44239 0.00000  0.44645 0.00000
 310  0.43944 0.00000  0.44652 0.00000
 311  0.44452 0.00000  0.44652 0.00000
 312  0.44055 0.00000  0.44651 0.00000
 313  0.44175 0.00000  0.44648 0.00000
 314  0.44247 0.00000  0.44653 0.00000
 315  0.43996 0.00000  0.44652 0.00000
 316  0.44590 0.00000  0.44653 0.00000
 317  0.44519 0.00000  0.44650 0.00000
 318  0.44095 0.00000  0.44650 0.00000
 319  0.44191 0.00000  0.44644 0.00000
 320  0.43918 0.00000  0.44645 0.00000
 321  0.43740 0.00000  0.44642 0.00000
 322  0.43966 0.00000  0.44643 0.00000
 323  0.44161 0.00000  0.44644 0.00000
 324  0.44063 0.00000  0.44644 0.00000
 325  0.44079 0.00000  0.44646 0.00000
 326  0.44161 0.00000  0.44647 0.00000
 327  0.44239 0.00000  0.44647 0.00000
 328  0.44154 0.00000  0.44651 0.00000
 329  0.44170 0.00000  0.44652 0.00000
 330  0.44076 0.00000  0.44651 0.00000
 331  0.44205 0.00000  0.44650 0.00000
 332  0.44205 0.00000  0.44652 0.00000
 333  0.44392 0.00000  0.44658 0.00000
 334  0.43984 0.00000  0.44655 0.00000
 335  0.44086 0.00000  0.44650 0.00000
 336  0.44143 0.00000  0.44645 0.00000
 337  0.43911 0.00000  0.44647 0.00000
 338  0.44326 0.00000  0.44644 0.00000
 339  0.44121 0.00000  0.44644 0.00000
 340  0.44120 0.00000  0.44643 0.00000
 341  0.44231 0.00000  0.44645 0.00000
 342  0.44162 0.00000  0.44648 0.00000
 343  0.43992 0.00000  0.44644 0.00000
 344  0.44075 0.00000  0.44642 0.00000
 345  0.44571 0.00000  0.44643 0.00000
 346  0.43926 0.00000  0.44644 0.00000
 347  0.43964 0.00000  0.44646 0.00000
 348  0.44025 0.00000  0.44648 0.00000
 349  0.44159 0.00000  0.44649 0.00000
 350  0.43845 0.00000  0.44648 0.00000
 351  0.44339 0.00000  0.44647 0.00000
 352  0.44079 0.00000  0.44645 0.00000
 353  0.44403 0.00000  0.44646 0.00000
 354  0.44089 0.00000  0.44646 0.00000
 355  0.44194 0.00000  0.44645 0.00000
 356  0.44234 0.00000  0.44647 0.00000
 357  0.44233 0.00000  0.44648 0.00000
 358  0.44187 0.00000  0.44649 0.00000
 359  0.44004 0.00000  0.44648 0.00000
 360  0.44200 0.00000  0.44645 0.00000
 361  0.44187 0.00000  0.44647 0.00000
 362  0.44006 0.00000  0.44644 0.00000
 363  0.44223 0.00000  0.44646 0.00000
 364  0.44452 0.00000  0.44649 0.00000
 365  0.43964 0.00000  0.44652 0.00000
 366  0.44490 0.00000  0.44652 0.00000
 367  0.43928 0.00000  0.44648 0.00000
 368  0.44333 0.00000  0.44650 0.00000
 369  0.43993 0.00000  0.44650 0.00000
 370  0.43960 0.00000  0.44648 0.00000
 371  0.44263 0.00000  0.44650 0.00000
 372  0.44284 0.00000  0.44650 0.00000
 373  0.44304 0.00000  0.44652 0.00000
 374  0.44014 0.00000  0.44653 0.00000
 375  0.44166 0.00000  0.44657 0.00000
 376  0.44218 0.00000  0.44655 0.00000
 377  0.43923 0.00000  0.44647 0.00000
 378  0.44099 0.00000  0.44646 0.00000
 379  0.44216 0.00000  0.44654 0.00000
 380  0.44103 0.00000  0.44653 0.00000
 381  0.44370 0.00000  0.44657 0.00000
 382  0.44285 0.00000  0.44657 0.00000
 383  0.44134 0.00000  0.44656 0.00000
 384  0.44559 0.00000  0.44661 0.00000
 385  0.43779 0.00000  0.44658 0.00000
 386  0.44018 0.00000  0.44661 0.00000
 387  0.44199 0.00000  0.44658 0.00000
 388  0.44097 0.00000  0.44663 0.00000
 389  0.44107 0.00000  0.44663 0.00000
 390  0.44318 0.00000  0.44666 0.00000
 391  0.44429 0.00000  0.44670 0.00000
 392  0.43979 0.00000  0.44668 0.00000
 393  0.44143 0.00000  0.44662 0.00000
 394  0.44447 0.00000  0.44665 0.00000
 395  0.43941 0.00000  0.44666 0.00000
 396  0.44241 0.00000  0.44665 0.00000
 397  0.44032 0.00000  0.44668 0.00000
 398  0.44160 0.00000  0.44669 0.00000
 399  0.44630 0.00000  0.44674 0.00000
 400  0.44015 0.00000  0.44666 0.00000
 401  0.44245 0.00000  0.44667 0.00000
 402  0.44406 0.00000  0.44665 0.00000
 403  0.44127 0.00000  0.44663 0.00000
 404  0.44263 0.00000  0.44665 0.00000
 405  0.44445 0.00000  0.44665 0.00000
 406  0.44327 0.00000  0.44664 0.00000
 407  0.44113 0.00000  0.44662 0.00000
 408  0.43914 0.00000  0.44659 0.00000
 409  0.43974 0.00000  0.44656 0.00000
 410  0.44126 0.00000  0.44657 0.00000
 411  0.44470 0.00000  0.44658 0.00000
 412  0.44211 0.00000  0.44658 0.00000
 413  0.44331 0.00000  0.44659 0.00000
 414  0.44260 0.00000  0.44660 0.00000
 415  0.43884 0.00000  0.44660 0.00000
 416  0.44466 0.00000  0.44663 0.00000
 417  0.44343 0.00000  0.44666 0.00000
 418  0.43856 0.00000  0.44667 0.00000
 419  0.44542 0.00000  0.44668 0.00000
 420  0.44214 0.00000  0.44664 0.00000
 421  0.43833 0.00000  0.44659 0.00000
 422  0.44213 0.00000  0.44661 0.00000
 423  0.44245 0.00000  0.44661 0.00000
 424  0.44419 0.00000  0.44657 0.00000
 425  0.44136 0.00000  0.44657 0.00000
 426  0.43976 0.00000  0.44655 0.00000
 427  0.44039 0.00000  0.44655 0.00000
 428  0.44308 0.00000  0.44653 0.00000
 429  0.44279 0.00000  0.44659 0.00000
 430  0.44332 0.00000  0.44659 0.00000
 431  0.44226 0.00000  0.44662 0.00000
 432  0.44452 0.00000  0.44664 0.00000
 433  0.44212 0.00000  0.44667 0.00000
 434  0.44400 0.00000  0.44668 0.00000
 435  0.44198 0.00000  0.44668 0.00000
 436  0.44327 0.00000  0.44669 0.00000
 437  0.44345 0.00000  0.44673 0.00000
 438  0.44305 0.00000  0.44675 0.00000
 439  0.44035 0.00000  0.44671 0.00000
 440  0.43818 0.00000  0.44670 0.00000
 441  0.43997 0.00000  0.44671 0.00000
 442  0.44143 0.00000  0.44673 0.00000
 443  0.44191 0.00000  0.44671 0.00000
 444  0.44196 0.00000  0.44666 0.00000
 445  0.44322 0.00000  0.44666 0.00000
 446  0.44256 0.00000  0.44666 0.00000
 447  0.44163 0.00000  0.44670 0.00000
 448  0.44189 0.00000  0.44669 0.00000
 449  0.44103 0.00000  0.44668 0.00000
 450  0.43976 0.00000  0.44662 0.00000
 451  0.43911 0.00000  0.44659 0.00000
 452  0.44060 0.00000  0.44660 0.00000
 453  0.44186 0.00000  0.44657 0.00000
 454  0.44211 0.00000  0.44662 0.00000
 455  0.44371 0.00000  0.44662 0.00000
 456  0.44341 0.00000  0.44667 0.00000
 457  0.44020 0.00000  0.44669 0.00000
 458  0.44178 0.00000  0.44669 0.00000
 459  0.44369 0.00000  0.44670 0.00000
 460  0.44265 0.00000  0.44669 0.00000
 461  0.44173 0.00000  0.44669 0.00000
 462  0.44058 0.00000  0.44666 0.00000
 463  0.44134 0.00000  0.44666 0.00000
 464  0.44166 0.00000  0.44667 0.00000
 465  0.44154 0.00000  0.44662 0.00000
 466  0.43968 0.00000  0.44663 0.00000
 467  0.44233 0.00000  0.44661 0.00000
 468  0.44175 0.00000  0.44663 0.00000
 469  0.44039 0.00000  0.44659 0.00000
 470  0.44228 0.00000  0.44661 0.00000
 471  0.43759 0.00000  0.44658 0.00000
 472  0.44278 0.00000  0.44658 0.00000
 473  0.44186 0.00000  0.44657 0.00000
 474  0.44316 0.00000  0.44653 0.00000
 475  0.43956 0.00000  0.44644 0.00000
 476  0.44222 0.00000  0.44640 0.00000
 477  0.44243 0.00000  0.44640 0.00000
 478  0.44454 0.00000  0.44646 0.00000
 479  0.44035 0.00000  0.44645 0.00000
 480  0.44105 0.00000  0.44644 0.00000
 481  0.44055 0.00000  0.44648 0.00000
 482  0.43938 0.00000  0.44648 0.00000
 483  0.43953 0.00000  0.44645 0.00000
 484  0.44004 0.00000  0.44645 0.00000
 485  0.43821 0.00000  0.44644 0.00000
 486  0.44277 0.00000  0.44641 0.00000
 487  0.44139 0.00000  0.44643 0.00000
 488  0.44123 0.00000  0.44645 0.00000
 489  0.44219 0.00000  0.44644 0.00000
 490  0.44034 0.00000  0.44641 0.00000
 491  0.44042 0.00000  0.44643 0.00000
 492  0.44167 0.00000  0.44645 0.00000
 493  0.43933 0.00000  0.44644 0.00000
 494  0.44339 0.00000  0.44644 0.00000
 495  0.44438 0.00000  0.44642 0.00000
 496  0.44066 0.00000  0.44642 0.00000
 497  0.43801 0.00000  0.44640 0.00000
 498  0.44327 0.00000  0.44641 0.00000
 499  0.44382 0.00000  0.44643 0.00000
chose model 186 S_rmse_187
chose model 136 S_rmse_137
chose model 193 S_rmse_194
chose model 172 S_rmse_173
chose model 25 S_rmse_26
chose model 20 S_rmse_21
chose model 33 S_rmse_34
chose model 22 S_rmse_23
chose model 179 S_rmse_180
chose model 112 S_rmse_113
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2626.20s cpu, 2478852.2823 mticks, 927.46s wall]
score: 0.4485  baseline: 0.4398  diff: 0.00866
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1249 avg error 0.0305839 baseline avg error 0.0250981 avg improvement -0.00548577
category POSS: count 1531 avg error 0.224784 baseline avg error 0.213126 avg improvement -0.0116577
category IMP: count 220 avg error 1.00465 baseline avg error 1.01199 avg improvement 0.00733929
overall: count 3000 avg error 0.201122 baseline avg error 0.193427 avg improvement -0.00769502
worst entries: 
0: 2516  label: -1 pred: 0.242686 bl: 0.0176 IMP error_pred: 1.54427 error_bl: 1.03551 improvement: -0.508759
    min: -0.329  max: 0.826 avg: 0.245552
explanation: 
no explanation

1: 1346  label: -1 pred: -0.185387 bl: -0.4677 POSS error_pred: 0.663594 error_bl: 0.283343 improvement: -0.380251
    min: -0.8465  max: 0.259 avg: -0.209568
explanation: 
no explanation

2: 1607  label: -1 pred: -0.12237 bl: -0.3097 POSS error_pred: 0.770234 error_bl: 0.476514 improvement: -0.29372
    min: -0.801  max: 0.614 avg: -0.148135
explanation: 
no explanation

3: 379  label: -1 pred: 0.519413 bl: 0.42065 IMP error_pred: 2.30862 error_bl: 2.01825 improvement: -0.290371
    min: -0.0025  max: 0.975 avg: 0.554218
explanation: 
no explanation

4: 870  label: -1 pred: -0.18625 bl: -0.3765 POSS error_pred: 0.66219 error_bl: 0.388752 improvement: -0.273437
    min: -0.629  max: 0.138 avg: -0.2205
explanation: 
no explanation

5: 1799  label: -1 pred: 0.247502 bl: 0.1426 IMP error_pred: 1.55626 error_bl: 1.30553 improvement: -0.250726
    min: -0.0625  max: 0.516 avg: 0.2388
explanation: 
no explanation

6: 82  label: -1 pred: 0.184503 bl: 0.0835 IMP error_pred: 1.40305 error_bl: 1.17397 improvement: -0.229074
    min: -0.1385  max: 0.431 avg: 0.174625
explanation: 
no explanation

7: 1616  label: -1 pred: -0.145556 bl: -0.2913 IMP error_pred: 0.730075 error_bl: 0.502256 improvement: -0.227819
    min: -0.487  max: 0.3145 avg: -0.180008
explanation: 
no explanation

8: 2231  label: -1 pred: 0.403433 bl: 0.32005 IMP error_pred: 1.96962 error_bl: 1.74253 improvement: -0.227091
    min: -0.009  max: 0.6935 avg: 0.405828
explanation: 
no explanation

9: 2793  label: -1 pred: 0.311666 bl: 0.22305 IMP error_pred: 1.72047 error_bl: 1.49585 improvement: -0.224617
    min: -0.0615  max: 0.697 avg: 0.307835
explanation: 
no explanation

10: 2858  label: -1 pred: -0.486704 bl: -0.7968 POSS error_pred: 0.263473 error_bl: 0.0412902 improvement: -0.222182
    min: -1  max: -0.2295 avg: -0.657825
explanation: 
no explanation

11: 78  label: -1 pred: -0.254568 bl: -0.41505 POSS error_pred: 0.555669 error_bl: 0.342166 improvement: -0.213503
    min: -0.5625  max: 0.0395 avg: -0.307165
explanation: 
no explanation

12: 297  label: -1 pred: -0.323607 bl: -0.50025 POSS error_pred: 0.457507 error_bl: 0.24975 improvement: -0.207757
    min: -0.6735  max: -0.117 avg: -0.397338
explanation: 
no explanation

13: 2023  label: -1 pred: -0.369571 bl: -0.5641 POSS error_pred: 0.397441 error_bl: 0.190009 improvement: -0.207432
    min: -0.7445  max: 0.0995 avg: -0.465212
explanation: 
no explanation

14: 780  label: -1 pred: -0.460239 bl: -0.70725 POSS error_pred: 0.291342 error_bl: 0.0857025 improvement: -0.205639
    min: -0.953  max: -0.0195 avg: -0.604455
explanation: 
no explanation

15: 1064  label: -1 pred: 0.204629 bl: 0.11625 IMP error_pred: 1.45113 error_bl: 1.24601 improvement: -0.205117
    min: -0.258  max: 0.799 avg: 0.193913
explanation: 
no explanation

16: 2464  label: -1 pred: 0.0976746 bl: 0.000149998 IMP error_pred: 1.20489 error_bl: 1.0003 improvement: -0.20459
    min: -0.437  max: 0.5475 avg: 0.0864125
explanation: 
no explanation

17: 1680  label: -1 pred: -0.400893 bl: -0.60495 POSS error_pred: 0.358929 error_bl: 0.156064 improvement: -0.202865
    min: -0.745  max: -0.0815 avg: -0.514107
explanation: 
no explanation

