loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  89  0.45498 0.00000  0.44452 0.00000
  90  0.44520 0.00000  0.44451 0.00000
  91  0.44288 0.00000  0.44436 0.00000
  92  0.43530 0.00000  0.44433 0.00000
  93  0.44016 0.00000  0.44430 0.00000
  94  0.42711 0.00000  0.44427 0.00000
  95  0.45541 0.00000  0.44425 0.00000
  96  0.45063 0.00000  0.44420 0.00000
  97  0.44365 0.00000  0.44414 0.00000
  98  0.45339 0.00000  0.44411 0.00000
  99  0.43574 0.00000  0.44406 0.00000
 100  0.44946 0.00000  0.44400 0.00000
 101  0.44865 0.00000  0.44407 0.00000
 102  0.44209 0.00000  0.44402 0.00000
 103  0.44754 0.00000  0.44402 0.00000
 104  0.44220 0.00000  0.44403 0.00000
 105  0.44334 0.00000  0.44398 0.00000
 106  0.44826 0.00000  0.44405 0.00000
 107  0.43882 0.00000  0.44407 0.00000
 108  0.44661 0.00000  0.44414 0.00000
 109  0.44016 0.00000  0.44405 0.00000
 110  0.44012 0.00000  0.44408 0.00000
 111  0.44239 0.00000  0.44399 0.00000
 112  0.44240 0.00000  0.44384 0.00000
 113  0.44519 0.00000  0.44379 0.00000
 114  0.43661 0.00000  0.44380 0.00000
 115  0.43568 0.00000  0.44385 0.00000
 116  0.44331 0.00000  0.44392 0.00000
 117  0.44176 0.00000  0.44382 0.00000
 118  0.44562 0.00000  0.44388 0.00000
 119  0.44066 0.00000  0.44396 0.00000
 120  0.44437 0.00000  0.44396 0.00000
 121  0.43288 0.00000  0.44384 0.00000
 122  0.44376 0.00000  0.44383 0.00000
 123  0.43213 0.00000  0.44368 0.00000
 124  0.43931 0.00000  0.44364 0.00000
 125  0.45032 0.00000  0.44379 0.00000
 126  0.44527 0.00000  0.44378 0.00000
 127  0.44217 0.00000  0.44394 0.00000
 128  0.44548 0.00000  0.44390 0.00000
 129  0.43521 0.00000  0.44393 0.00000
 130  0.44771 0.00000  0.44393 0.00000
 131  0.44421 0.00000  0.44392 0.00000
 132  0.44298 0.00000  0.44406 0.00000
 133  0.44454 0.00000  0.44410 0.00000
 134  0.44659 0.00000  0.44392 0.00000
 135  0.44300 0.00000  0.44377 0.00000
 136  0.44675 0.00000  0.44393 0.00000
 137  0.43994 0.00000  0.44389 0.00000
 138  0.44075 0.00000  0.44380 0.00000
 139  0.43853 0.00000  0.44367 0.00000
 140  0.44085 0.00000  0.44382 0.00000
 141  0.43691 0.00000  0.44376 0.00000
 142  0.44720 0.00000  0.44377 0.00000
 143  0.43864 0.00000  0.44380 0.00000
 144  0.43712 0.00000  0.44373 0.00000
 145  0.43520 0.00000  0.44369 0.00000
 146  0.44433 0.00000  0.44371 0.00000
 147  0.45264 0.00000  0.44368 0.00000
 148  0.44730 0.00000  0.44363 0.00000
 149  0.44456 0.00000  0.44360 0.00000
 150  0.44027 0.00000  0.44361 0.00000
 151  0.44995 0.00000  0.44363 0.00000
 152  0.43886 0.00000  0.44378 0.00000
 153  0.43395 0.00000  0.44373 0.00000
 154  0.43965 0.00000  0.44382 0.00000
 155  0.44661 0.00000  0.44387 0.00000
 156  0.44961 0.00000  0.44402 0.00000
 157  0.44000 0.00000  0.44400 0.00000
 158  0.44783 0.00000  0.44395 0.00000
 159  0.43708 0.00000  0.44392 0.00000
 160  0.44310 0.00000  0.44385 0.00000
 161  0.44691 0.00000  0.44375 0.00000
 162  0.44813 0.00000  0.44381 0.00000
 163  0.45019 0.00000  0.44374 0.00000
 164  0.44666 0.00000  0.44375 0.00000
 165  0.45932 0.00000  0.44392 0.00000
 166  0.45354 0.00000  0.44385 0.00000
 167  0.43991 0.00000  0.44376 0.00000
 168  0.45281 0.00000  0.44386 0.00000
 169  0.43359 0.00000  0.44382 0.00000
 170  0.44516 0.00000  0.44381 0.00000
 171  0.44447 0.00000  0.44382 0.00000
 172  0.44753 0.00000  0.44384 0.00000
 173  0.44339 0.00000  0.44373 0.00000
 174  0.44122 0.00000  0.44377 0.00000
 175  0.44811 0.00000  0.44380 0.00000
 176  0.44000 0.00000  0.44378 0.00000
 177  0.44644 0.00000  0.44384 0.00000
 178  0.43978 0.00000  0.44380 0.00000
 179  0.44079 0.00000  0.44394 0.00000
 180  0.44270 0.00000  0.44386 0.00000
 181  0.44392 0.00000  0.44388 0.00000
 182  0.45400 0.00000  0.44393 0.00000
 183  0.44717 0.00000  0.44391 0.00000
 184  0.43783 0.00000  0.44393 0.00000
 185  0.44549 0.00000  0.44390 0.00000
 186  0.43939 0.00000  0.44382 0.00000
 187  0.44283 0.00000  0.44386 0.00000
 188  0.44313 0.00000  0.44375 0.00000
 189  0.44630 0.00000  0.44377 0.00000
 190  0.44488 0.00000  0.44384 0.00000
 191  0.44925 0.00000  0.44390 0.00000
 192  0.44318 0.00000  0.44397 0.00000
 193  0.45550 0.00000  0.44401 0.00000
 194  0.44938 0.00000  0.44398 0.00000
 195  0.44356 0.00000  0.44402 0.00000
 196  0.44112 0.00000  0.44406 0.00000
 197  0.44583 0.00000  0.44408 0.00000
 198  0.44465 0.00000  0.44403 0.00000
 199  0.44632 0.00000  0.44401 0.00000
 200  0.45448 0.00000  0.44389 0.00000
 201  0.44775 0.00000  0.44380 0.00000
 202  0.42831 0.00000  0.44390 0.00000
 203  0.43875 0.00000  0.44384 0.00000
 204  0.44417 0.00000  0.44382 0.00000
 205  0.43446 0.00000  0.44379 0.00000
 206  0.44311 0.00000  0.44387 0.00000
 207  0.43118 0.00000  0.44375 0.00000
 208  0.44678 0.00000  0.44383 0.00000
 209  0.44799 0.00000  0.44387 0.00000
 210  0.43905 0.00000  0.44388 0.00000
 211  0.44434 0.00000  0.44381 0.00000
 212  0.44490 0.00000  0.44388 0.00000
 213  0.44412 0.00000  0.44387 0.00000
 214  0.44219 0.00000  0.44389 0.00000
 215  0.45064 0.00000  0.44398 0.00000
 216  0.44489 0.00000  0.44401 0.00000
 217  0.43561 0.00000  0.44405 0.00000
 218  0.44271 0.00000  0.44405 0.00000
 219  0.43880 0.00000  0.44403 0.00000
 220  0.43961 0.00000  0.44405 0.00000
 221  0.45319 0.00000  0.44418 0.00000
 222  0.44582 0.00000  0.44420 0.00000
 223  0.43663 0.00000  0.44419 0.00000
 224  0.43062 0.00000  0.44410 0.00000
 225  0.43849 0.00000  0.44419 0.00000
 226  0.44657 0.00000  0.44419 0.00000
 227  0.44582 0.00000  0.44422 0.00000
 228  0.44557 0.00000  0.44430 0.00000
 229  0.45126 0.00000  0.44418 0.00000
 230  0.45288 0.00000  0.44419 0.00000
 231  0.44487 0.00000  0.44416 0.00000
 232  0.44156 0.00000  0.44415 0.00000
 233  0.43954 0.00000  0.44416 0.00000
 234  0.46191 0.00000  0.44422 0.00000
 235  0.43340 0.00000  0.44416 0.00000
 236  0.44391 0.00000  0.44407 0.00000
 237  0.44615 0.00000  0.44408 0.00000
 238  0.45317 0.00000  0.44406 0.00000
 239  0.44772 0.00000  0.44422 0.00000
 240  0.43972 0.00000  0.44414 0.00000
 241  0.44275 0.00000  0.44419 0.00000
 242  0.44385 0.00000  0.44418 0.00000
 243  0.43525 0.00000  0.44428 0.00000
 244  0.44622 0.00000  0.44439 0.00000
 245  0.43930 0.00000  0.44446 0.00000
 246  0.45176 0.00000  0.44450 0.00000
 247  0.42488 0.00000  0.44447 0.00000
 248  0.43432 0.00000  0.44454 0.00000
 249  0.44112 0.00000  0.44453 0.00000
 250  0.44902 0.00000  0.44444 0.00000
 251  0.43529 0.00000  0.44441 0.00000
 252  0.44420 0.00000  0.44442 0.00000
 253  0.44463 0.00000  0.44447 0.00000
 254  0.44313 0.00000  0.44446 0.00000
 255  0.43938 0.00000  0.44442 0.00000
 256  0.43772 0.00000  0.44445 0.00000
 257  0.44123 0.00000  0.44446 0.00000
 258  0.44529 0.00000  0.44445 0.00000
 259  0.43622 0.00000  0.44432 0.00000
 260  0.45221 0.00000  0.44424 0.00000
 261  0.44319 0.00000  0.44421 0.00000
 262  0.43633 0.00000  0.44432 0.00000
 263  0.44795 0.00000  0.44429 0.00000
 264  0.45612 0.00000  0.44430 0.00000
 265  0.43906 0.00000  0.44423 0.00000
 266  0.44738 0.00000  0.44415 0.00000
 267  0.44937 0.00000  0.44411 0.00000
 268  0.44017 0.00000  0.44409 0.00000
 269  0.44714 0.00000  0.44410 0.00000
 270  0.44268 0.00000  0.44405 0.00000
 271  0.44640 0.00000  0.44409 0.00000
 272  0.44454 0.00000  0.44410 0.00000
 273  0.45181 0.00000  0.44423 0.00000
 274  0.44666 0.00000  0.44421 0.00000
 275  0.44159 0.00000  0.44425 0.00000
 276  0.45008 0.00000  0.44426 0.00000
 277  0.44507 0.00000  0.44418 0.00000
 278  0.44436 0.00000  0.44408 0.00000
 279  0.43903 0.00000  0.44407 0.00000
 280  0.44389 0.00000  0.44406 0.00000
 281  0.45669 0.00000  0.44418 0.00000
 282  0.44422 0.00000  0.44422 0.00000
 283  0.44830 0.00000  0.44416 0.00000
 284  0.43970 0.00000  0.44416 0.00000
 285  0.43745 0.00000  0.44410 0.00000
 286  0.44769 0.00000  0.44414 0.00000
 287  0.43614 0.00000  0.44405 0.00000
 288  0.45142 0.00000  0.44413 0.00000
 289  0.44684 0.00000  0.44412 0.00000
 290  0.44314 0.00000  0.44412 0.00000
 291  0.44384 0.00000  0.44407 0.00000
 292  0.45618 0.00000  0.44414 0.00000
 293  0.43915 0.00000  0.44411 0.00000
 294  0.44883 0.00000  0.44413 0.00000
 295  0.44468 0.00000  0.44419 0.00000
 296  0.44202 0.00000  0.44421 0.00000
 297  0.45083 0.00000  0.44429 0.00000
 298  0.43134 0.00000  0.44431 0.00000
 299  0.44590 0.00000  0.44410 0.00000
 300  0.44194 0.00000  0.44415 0.00000
 301  0.43893 0.00000  0.44421 0.00000
 302  0.43904 0.00000  0.44431 0.00000
 303  0.43975 0.00000  0.44433 0.00000
 304  0.43173 0.00000  0.44423 0.00000
 305  0.44125 0.00000  0.44418 0.00000
 306  0.45174 0.00000  0.44432 0.00000
 307  0.43909 0.00000  0.44430 0.00000
 308  0.43183 0.00000  0.44428 0.00000
 309  0.44522 0.00000  0.44422 0.00000
 310  0.44255 0.00000  0.44419 0.00000
 311  0.44760 0.00000  0.44412 0.00000
 312  0.45454 0.00000  0.44419 0.00000
 313  0.43828 0.00000  0.44416 0.00000
 314  0.43321 0.00000  0.44425 0.00000
 315  0.44784 0.00000  0.44431 0.00000
 316  0.44060 0.00000  0.44420 0.00000
 317  0.45572 0.00000  0.44416 0.00000
 318  0.44377 0.00000  0.44416 0.00000
 319  0.45233 0.00000  0.44430 0.00000
 320  0.44622 0.00000  0.44424 0.00000
 321  0.44627 0.00000  0.44426 0.00000
 322  0.45501 0.00000  0.44423 0.00000
 323  0.44688 0.00000  0.44409 0.00000
 324  0.44522 0.00000  0.44416 0.00000
 325  0.43899 0.00000  0.44408 0.00000
 326  0.43582 0.00000  0.44417 0.00000
 327  0.44479 0.00000  0.44418 0.00000
 328  0.44215 0.00000  0.44418 0.00000
 329  0.44552 0.00000  0.44423 0.00000
 330  0.45255 0.00000  0.44423 0.00000
 331  0.44611 0.00000  0.44426 0.00000
 332  0.44734 0.00000  0.44419 0.00000
 333  0.44177 0.00000  0.44417 0.00000
 334  0.44724 0.00000  0.44417 0.00000
 335  0.43294 0.00000  0.44415 0.00000
 336  0.43679 0.00000  0.44421 0.00000
 337  0.44663 0.00000  0.44427 0.00000
 338  0.45253 0.00000  0.44438 0.00000
 339  0.44029 0.00000  0.44433 0.00000
 340  0.43523 0.00000  0.44423 0.00000
 341  0.43127 0.00000  0.44433 0.00000
 342  0.45521 0.00000  0.44441 0.00000
 343  0.45144 0.00000  0.44444 0.00000
 344  0.43766 0.00000  0.44432 0.00000
 345  0.43816 0.00000  0.44429 0.00000
 346  0.43837 0.00000  0.44426 0.00000
 347  0.44531 0.00000  0.44426 0.00000
 348  0.44229 0.00000  0.44438 0.00000
 349  0.44424 0.00000  0.44437 0.00000
 350  0.44560 0.00000  0.44454 0.00000
 351  0.43120 0.00000  0.44452 0.00000
 352  0.43524 0.00000  0.44442 0.00000
 353  0.45351 0.00000  0.44444 0.00000
 354  0.44521 0.00000  0.44438 0.00000
 355  0.44859 0.00000  0.44437 0.00000
 356  0.43819 0.00000  0.44439 0.00000
 357  0.44995 0.00000  0.44441 0.00000
 358  0.44615 0.00000  0.44449 0.00000
 359  0.44992 0.00000  0.44455 0.00000
 360  0.43957 0.00000  0.44455 0.00000
 361  0.43520 0.00000  0.44451 0.00000
 362  0.44788 0.00000  0.44461 0.00000
 363  0.44492 0.00000  0.44453 0.00000
 364  0.44484 0.00000  0.44456 0.00000
 365  0.43554 0.00000  0.44445 0.00000
 366  0.44047 0.00000  0.44453 0.00000
 367  0.44214 0.00000  0.44455 0.00000
 368  0.44767 0.00000  0.44453 0.00000
 369  0.44642 0.00000  0.44452 0.00000
 370  0.44539 0.00000  0.44456 0.00000
 371  0.45134 0.00000  0.44442 0.00000
 372  0.44557 0.00000  0.44440 0.00000
 373  0.44831 0.00000  0.44448 0.00000
 374  0.44642 0.00000  0.44456 0.00000
 375  0.44173 0.00000  0.44449 0.00000
 376  0.44672 0.00000  0.44440 0.00000
 377  0.43989 0.00000  0.44447 0.00000
 378  0.45221 0.00000  0.44457 0.00000
 379  0.43950 0.00000  0.44457 0.00000
 380  0.43721 0.00000  0.44446 0.00000
 381  0.43315 0.00000  0.44453 0.00000
 382  0.45487 0.00000  0.44469 0.00000
 383  0.43832 0.00000  0.44470 0.00000
 384  0.43745 0.00000  0.44467 0.00000
 385  0.44734 0.00000  0.44466 0.00000
 386  0.44248 0.00000  0.44462 0.00000
 387  0.45422 0.00000  0.44463 0.00000
 388  0.45016 0.00000  0.44462 0.00000
 389  0.44310 0.00000  0.44456 0.00000
 390  0.45447 0.00000  0.44457 0.00000
 391  0.44570 0.00000  0.44448 0.00000
 392  0.43598 0.00000  0.44453 0.00000
 393  0.43765 0.00000  0.44455 0.00000
 394  0.43078 0.00000  0.44458 0.00000
 395  0.44037 0.00000  0.44452 0.00000
 396  0.44351 0.00000  0.44435 0.00000
 397  0.44036 0.00000  0.44434 0.00000
 398  0.45230 0.00000  0.44437 0.00000
 399  0.43649 0.00000  0.44447 0.00000
 400  0.44984 0.00000  0.44442 0.00000
 401  0.43869 0.00000  0.44448 0.00000
 402  0.43732 0.00000  0.44452 0.00000
 403  0.43894 0.00000  0.44443 0.00000
 404  0.43920 0.00000  0.44443 0.00000
 405  0.44325 0.00000  0.44440 0.00000
 406  0.45020 0.00000  0.44434 0.00000
 407  0.44979 0.00000  0.44435 0.00000
 408  0.43996 0.00000  0.44425 0.00000
 409  0.44001 0.00000  0.44425 0.00000
 410  0.44775 0.00000  0.44430 0.00000
 411  0.45382 0.00000  0.44438 0.00000
 412  0.45161 0.00000  0.44432 0.00000
 413  0.44650 0.00000  0.44448 0.00000
 414  0.44827 0.00000  0.44430 0.00000
 415  0.45339 0.00000  0.44447 0.00000
 416  0.44784 0.00000  0.44437 0.00000
 417  0.43983 0.00000  0.44438 0.00000
 418  0.45175 0.00000  0.44436 0.00000
 419  0.45255 0.00000  0.44455 0.00000
 420  0.44350 0.00000  0.44456 0.00000
 421  0.44439 0.00000  0.44460 0.00000
 422  0.43907 0.00000  0.44455 0.00000
 423  0.43337 0.00000  0.44437 0.00000
 424  0.44476 0.00000  0.44426 0.00000
 425  0.45034 0.00000  0.44434 0.00000
 426  0.43064 0.00000  0.44428 0.00000
 427  0.43986 0.00000  0.44433 0.00000
 428  0.43970 0.00000  0.44428 0.00000
 429  0.44098 0.00000  0.44431 0.00000
 430  0.45347 0.00000  0.44453 0.00000
 431  0.43274 0.00000  0.44451 0.00000
 432  0.44435 0.00000  0.44442 0.00000
 433  0.44597 0.00000  0.44442 0.00000
 434  0.44672 0.00000  0.44453 0.00000
 435  0.45405 0.00000  0.44459 0.00000
 436  0.45426 0.00000  0.44475 0.00000
 437  0.43802 0.00000  0.44464 0.00000
 438  0.44768 0.00000  0.44454 0.00000
 439  0.44829 0.00000  0.44453 0.00000
 440  0.45833 0.00000  0.44441 0.00000
 441  0.44966 0.00000  0.44453 0.00000
 442  0.44880 0.00000  0.44452 0.00000
 443  0.44933 0.00000  0.44452 0.00000
 444  0.45145 0.00000  0.44441 0.00000
 445  0.45114 0.00000  0.44455 0.00000
 446  0.45011 0.00000  0.44450 0.00000
 447  0.44365 0.00000  0.44450 0.00000
 448  0.45247 0.00000  0.44450 0.00000
 449  0.44582 0.00000  0.44461 0.00000
 450  0.43569 0.00000  0.44451 0.00000
 451  0.44040 0.00000  0.44441 0.00000
 452  0.44271 0.00000  0.44429 0.00000
 453  0.43697 0.00000  0.44428 0.00000
 454  0.45085 0.00000  0.44439 0.00000
 455  0.43633 0.00000  0.44427 0.00000
 456  0.43377 0.00000  0.44427 0.00000
 457  0.44187 0.00000  0.44431 0.00000
 458  0.44808 0.00000  0.44427 0.00000
 459  0.45672 0.00000  0.44433 0.00000
 460  0.44293 0.00000  0.44432 0.00000
 461  0.44944 0.00000  0.44432 0.00000
 462  0.44862 0.00000  0.44432 0.00000
 463  0.43915 0.00000  0.44436 0.00000
 464  0.43174 0.00000  0.44419 0.00000
 465  0.44156 0.00000  0.44414 0.00000
 466  0.44041 0.00000  0.44417 0.00000
 467  0.45180 0.00000  0.44433 0.00000
 468  0.44201 0.00000  0.44435 0.00000
 469  0.43611 0.00000  0.44447 0.00000
 470  0.44706 0.00000  0.44450 0.00000
 471  0.44053 0.00000  0.44450 0.00000
 472  0.44744 0.00000  0.44456 0.00000
 473  0.44288 0.00000  0.44454 0.00000
 474  0.44252 0.00000  0.44440 0.00000
 475  0.45210 0.00000  0.44438 0.00000
 476  0.44109 0.00000  0.44430 0.00000
 477  0.45239 0.00000  0.44431 0.00000
 478  0.44607 0.00000  0.44423 0.00000
 479  0.44767 0.00000  0.44422 0.00000
 480  0.44787 0.00000  0.44438 0.00000
 481  0.44714 0.00000  0.44449 0.00000
 482  0.44403 0.00000  0.44434 0.00000
 483  0.44751 0.00000  0.44438 0.00000
 484  0.43779 0.00000  0.44430 0.00000
 485  0.44553 0.00000  0.44427 0.00000
 486  0.44461 0.00000  0.44435 0.00000
 487  0.44290 0.00000  0.44436 0.00000
 488  0.44152 0.00000  0.44443 0.00000
 489  0.44005 0.00000  0.44450 0.00000
 490  0.44466 0.00000  0.44457 0.00000
 491  0.44686 0.00000  0.44451 0.00000
 492  0.43198 0.00000  0.44446 0.00000
 493  0.44736 0.00000  0.44455 0.00000
 494  0.44432 0.00000  0.44451 0.00000
 495  0.45098 0.00000  0.44450 0.00000
 496  0.44332 0.00000  0.44455 0.00000
 497  0.43921 0.00000  0.44476 0.00000
 498  0.43540 0.00000  0.44483 0.00000
 499  0.44581 0.00000  0.44459 0.00000
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7364.44s cpu, 5563836.8573 mticks, 2081.71s wall]
score: 0.4494  baseline: 0.4419  diff: 0.00749
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3291 avg error 0.0213653 baseline avg error 0.0190967 avg improvement -0.00226857
category POSS: count 6143 avg error 0.208945 baseline avg error 0.198165 avg improvement -0.0107805
category IMP: count 566 avg error 1.17638 baseline avg error 1.18856 avg improvement 0.0121849
overall: count 10000 avg error 0.20197 baseline avg error 0.19529 avg improvement -0.00667935
worst entries: 
0: 7658  label: -1 pred: 0.604983 bl: 0.4307 IMP error_pred: 2.57597 error_bl: 2.0469 improvement: -0.529069
    min: 0.1395  max: 1 avg: 0.64067
explanation: 
no explanation

1: 2522  label: -1 pred: -0.198369 bl: -0.5147 POSS error_pred: 0.642612 error_bl: 0.235516 improvement: -0.407096
    min: -1  max: 0.5815 avg: -0.192833
explanation: 
no explanation

2: 8386  label: 1 pred: -0.0911238 bl: 0.08455 POSS error_pred: 1.19055 error_bl: 0.838049 improvement: -0.352503
    min: -0.8545  max: 0.509 avg: -0.092391
explanation: 
no explanation

3: 3052  label: -0.5 pred: 0.175119 bl: -0.1758 POSS error_pred: 0.455785 error_bl: 0.105106 improvement: -0.35068
    min: -0.9655  max: 0.802 avg: 0.181879
explanation: 
no explanation

4: 3381  label: -1 pred: 0.237854 bl: 0.0878 IMP error_pred: 1.53228 error_bl: 1.18331 improvement: -0.348973
    min: -0.349  max: 0.7125 avg: 0.251151
explanation: 
no explanation

5: 3135  label: -1 pred: -0.169235 bl: -0.41045 POSS error_pred: 0.69017 error_bl: 0.347569 improvement: -0.342601
    min: -0.706  max: 0.3595 avg: -0.158644
explanation: 
no explanation

6: 1890  label: -1 pred: 0.210672 bl: 0.05995 IMP error_pred: 1.46573 error_bl: 1.12349 improvement: -0.342233
    min: -0.2325  max: 0.754 avg: 0.221467
explanation: 
no explanation

7: 5263  label: -1 pred: -0.0179937 bl: -0.2105 POSS error_pred: 0.964336 error_bl: 0.62331 improvement: -0.341026
    min: -0.7695  max: 0.79 avg: 0.00212076
explanation: 
no explanation

8: 5302  label: -1 pred: -0.396755 bl: -0.8249 POSS error_pred: 0.363904 error_bl: 0.03066 improvement: -0.333244
    min: -1  max: 0.416 avg: -0.556227
explanation: 
no explanation

9: 8391  label: -1 pred: 0.297437 bl: 0.16505 POSS error_pred: 1.68334 error_bl: 1.35734 improvement: -0.326
    min: -0.5615  max: 0.82 avg: 0.298011
explanation: 
no explanation

10: 9601  label: -1 pred: -0.323593 bl: -0.63335 POSS error_pred: 0.457527 error_bl: 0.134432 improvement: -0.323095
    min: -1  max: 0.127 avg: -0.396693
explanation: 
no explanation

11: 5503  label: -1 pred: -0.369691 bl: -0.7149 POSS error_pred: 0.397289 error_bl: 0.081282 improvement: -0.316007
    min: -0.9505  max: 0.006 avg: -0.497811
explanation: 
no explanation

12: 5747  label: -1 pred: -0.199073 bl: -0.42945 POSS error_pred: 0.641484 error_bl: 0.325527 improvement: -0.315957
    min: -0.78  max: 0.4515 avg: -0.204076
explanation: 
no explanation

13: 7560  label: -1 pred: -0.412428 bl: -0.82075 POSS error_pred: 0.345241 error_bl: 0.0321306 improvement: -0.31311
    min: -1  max: 0.136 avg: -0.60134
explanation: 
no explanation

14: 5525  label: -1 pred: -0.398502 bl: -0.7716 POSS error_pred: 0.3618 error_bl: 0.0521666 improvement: -0.309633
    min: -1  max: 0.7905 avg: -0.573749
explanation: 
no explanation

15: 9795  label: -1 pred: -0.298433 bl: -0.56575 POSS error_pred: 0.492197 error_bl: 0.188573 improvement: -0.303624
    min: -0.709  max: 0.2735 avg: -0.359531
explanation: 
no explanation

16: 4792  label: -1 pred: -0.350279 bl: -0.6552 POSS error_pred: 0.422137 error_bl: 0.118887 improvement: -0.30325
    min: -0.913  max: 0.027 avg: -0.454885
explanation: 
no explanation

17: 4128  label: -1 pred: -0.43693 bl: -0.86825 POSS error_pred: 0.317048 error_bl: 0.0173581 improvement: -0.29969
    min: -1  max: 0.155 avg: -0.683704
explanation: 
no explanation

18: 5549  label: -1 pred: -0.438346 bl: -0.87355 POSS error_pred: 0.315456 error_bl: 0.0159896 improvement: -0.299466
    min: -1  max: -0.1595 avg: -0.689729
explanation: 
no explanation

