loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 127  0.44567 0.00000  0.44376 0.00000
 128  0.43683 0.00000  0.44376 0.00000
 129  0.44017 0.00000  0.44379 0.00000
 130  0.44112 0.00000  0.44381 0.00000
 131  0.43650 0.00000  0.44383 0.00000
 132  0.43849 0.00000  0.44390 0.00000
 133  0.44038 0.00000  0.44393 0.00000
 134  0.44320 0.00000  0.44397 0.00000
 135  0.43736 0.00000  0.44404 0.00000
 136  0.43927 0.00000  0.44400 0.00000
 137  0.44112 0.00000  0.44403 0.00000
 138  0.44087 0.00000  0.44412 0.00000
 139  0.44089 0.00000  0.44417 0.00000
 140  0.43842 0.00000  0.44417 0.00000
 141  0.43980 0.00000  0.44419 0.00000
 142  0.44063 0.00000  0.44424 0.00000
 143  0.44388 0.00000  0.44425 0.00000
 144  0.43847 0.00000  0.44426 0.00000
 145  0.44206 0.00000  0.44437 0.00000
 146  0.44001 0.00000  0.44436 0.00000
 147  0.44019 0.00000  0.44438 0.00000
 148  0.44038 0.00000  0.44438 0.00000
 149  0.44190 0.00000  0.44441 0.00000
 150  0.43709 0.00000  0.44447 0.00000
 151  0.44008 0.00000  0.44443 0.00000
 152  0.43967 0.00000  0.44445 0.00000
 153  0.43981 0.00000  0.44450 0.00000
 154  0.44033 0.00000  0.44451 0.00000
 155  0.43637 0.00000  0.44453 0.00000
 156  0.44251 0.00000  0.44455 0.00000
 157  0.43660 0.00000  0.44455 0.00000
 158  0.44071 0.00000  0.44455 0.00000
 159  0.43838 0.00000  0.44458 0.00000
 160  0.43970 0.00000  0.44464 0.00000
 161  0.44123 0.00000  0.44468 0.00000
 162  0.43697 0.00000  0.44471 0.00000
 163  0.43582 0.00000  0.44472 0.00000
 164  0.43729 0.00000  0.44472 0.00000
 165  0.44420 0.00000  0.44477 0.00000
 166  0.44258 0.00000  0.44482 0.00000
 167  0.43884 0.00000  0.44484 0.00000
 168  0.44305 0.00000  0.44483 0.00000
 169  0.44217 0.00000  0.44489 0.00000
 170  0.43836 0.00000  0.44490 0.00000
 171  0.44269 0.00000  0.44495 0.00000
 172  0.44089 0.00000  0.44498 0.00000
 173  0.43644 0.00000  0.44500 0.00000
 174  0.44048 0.00000  0.44502 0.00000
 175  0.44058 0.00000  0.44503 0.00000
 176  0.43985 0.00000  0.44501 0.00000
 177  0.43899 0.00000  0.44503 0.00000
 178  0.43694 0.00000  0.44502 0.00000
 179  0.43790 0.00000  0.44502 0.00000
 180  0.44230 0.00000  0.44504 0.00000
 181  0.43914 0.00000  0.44508 0.00000
 182  0.44288 0.00000  0.44510 0.00000
 183  0.44141 0.00000  0.44515 0.00000
 184  0.44030 0.00000  0.44517 0.00000
 185  0.44128 0.00000  0.44519 0.00000
 186  0.43907 0.00000  0.44521 0.00000
 187  0.43719 0.00000  0.44525 0.00000
 188  0.44298 0.00000  0.44522 0.00000
 189  0.43748 0.00000  0.44521 0.00000
 190  0.43818 0.00000  0.44520 0.00000
 191  0.44080 0.00000  0.44522 0.00000
 192  0.44175 0.00000  0.44525 0.00000
 193  0.44657 0.00000  0.44530 0.00000
 194  0.44205 0.00000  0.44532 0.00000
 195  0.43954 0.00000  0.44536 0.00000
 196  0.44262 0.00000  0.44538 0.00000
 197  0.43836 0.00000  0.44543 0.00000
 198  0.44086 0.00000  0.44541 0.00000
 199  0.43835 0.00000  0.44538 0.00000
 200  0.44280 0.00000  0.44540 0.00000
 201  0.43857 0.00000  0.44544 0.00000
 202  0.44226 0.00000  0.44552 0.00000
 203  0.44360 0.00000  0.44556 0.00000
 204  0.43743 0.00000  0.44559 0.00000
 205  0.44068 0.00000  0.44560 0.00000
 206  0.44202 0.00000  0.44561 0.00000
 207  0.43939 0.00000  0.44564 0.00000
 208  0.44126 0.00000  0.44566 0.00000
 209  0.43883 0.00000  0.44566 0.00000
 210  0.43662 0.00000  0.44568 0.00000
 211  0.44242 0.00000  0.44566 0.00000
 212  0.43964 0.00000  0.44566 0.00000
 213  0.44219 0.00000  0.44567 0.00000
 214  0.44433 0.00000  0.44571 0.00000
 215  0.43832 0.00000  0.44568 0.00000
 216  0.43986 0.00000  0.44575 0.00000
 217  0.44090 0.00000  0.44578 0.00000
 218  0.43917 0.00000  0.44578 0.00000
 219  0.43939 0.00000  0.44580 0.00000
 220  0.44027 0.00000  0.44576 0.00000
 221  0.43757 0.00000  0.44581 0.00000
 222  0.44075 0.00000  0.44581 0.00000
 223  0.44034 0.00000  0.44585 0.00000
 224  0.44203 0.00000  0.44584 0.00000
 225  0.43771 0.00000  0.44583 0.00000
 226  0.44110 0.00000  0.44584 0.00000
 227  0.44146 0.00000  0.44585 0.00000
 228  0.44055 0.00000  0.44585 0.00000
 229  0.44107 0.00000  0.44584 0.00000
 230  0.44054 0.00000  0.44581 0.00000
 231  0.44007 0.00000  0.44582 0.00000
 232  0.43950 0.00000  0.44586 0.00000
 233  0.44281 0.00000  0.44590 0.00000
 234  0.43953 0.00000  0.44595 0.00000
 235  0.43980 0.00000  0.44597 0.00000
 236  0.43959 0.00000  0.44598 0.00000
 237  0.44192 0.00000  0.44598 0.00000
 238  0.44278 0.00000  0.44604 0.00000
 239  0.44411 0.00000  0.44607 0.00000
 240  0.44112 0.00000  0.44607 0.00000
 241  0.44277 0.00000  0.44609 0.00000
 242  0.44044 0.00000  0.44610 0.00000
 243  0.44219 0.00000  0.44606 0.00000
 244  0.44251 0.00000  0.44607 0.00000
 245  0.44055 0.00000  0.44610 0.00000
 246  0.44136 0.00000  0.44612 0.00000
 247  0.44121 0.00000  0.44613 0.00000
 248  0.44114 0.00000  0.44608 0.00000
 249  0.44142 0.00000  0.44608 0.00000
 250  0.44214 0.00000  0.44610 0.00000
 251  0.44041 0.00000  0.44611 0.00000
 252  0.43995 0.00000  0.44610 0.00000
 253  0.44113 0.00000  0.44607 0.00000
 254  0.44322 0.00000  0.44609 0.00000
 255  0.44141 0.00000  0.44605 0.00000
 256  0.44128 0.00000  0.44605 0.00000
 257  0.44151 0.00000  0.44606 0.00000
 258  0.44557 0.00000  0.44608 0.00000
 259  0.44230 0.00000  0.44613 0.00000
 260  0.43810 0.00000  0.44615 0.00000
 261  0.44196 0.00000  0.44616 0.00000
 262  0.43737 0.00000  0.44613 0.00000
 263  0.44328 0.00000  0.44613 0.00000
 264  0.44100 0.00000  0.44613 0.00000
 265  0.44156 0.00000  0.44614 0.00000
 266  0.43896 0.00000  0.44617 0.00000
 267  0.44285 0.00000  0.44618 0.00000
 268  0.43978 0.00000  0.44619 0.00000
 269  0.43860 0.00000  0.44621 0.00000
 270  0.43872 0.00000  0.44626 0.00000
 271  0.44271 0.00000  0.44625 0.00000
 272  0.44216 0.00000  0.44627 0.00000
 273  0.44212 0.00000  0.44625 0.00000
 274  0.43998 0.00000  0.44623 0.00000
 275  0.44290 0.00000  0.44622 0.00000
 276  0.44278 0.00000  0.44628 0.00000
 277  0.44363 0.00000  0.44629 0.00000
 278  0.43929 0.00000  0.44635 0.00000
 279  0.44142 0.00000  0.44635 0.00000
 280  0.44030 0.00000  0.44642 0.00000
 281  0.44358 0.00000  0.44641 0.00000
 282  0.44114 0.00000  0.44640 0.00000
 283  0.44168 0.00000  0.44638 0.00000
 284  0.44031 0.00000  0.44640 0.00000
 285  0.44198 0.00000  0.44640 0.00000
 286  0.43968 0.00000  0.44642 0.00000
 287  0.43794 0.00000  0.44641 0.00000
 288  0.44367 0.00000  0.44645 0.00000
 289  0.44112 0.00000  0.44648 0.00000
 290  0.44077 0.00000  0.44646 0.00000
 291  0.44230 0.00000  0.44647 0.00000
 292  0.43768 0.00000  0.44646 0.00000
 293  0.44122 0.00000  0.44643 0.00000
 294  0.44105 0.00000  0.44639 0.00000
 295  0.44039 0.00000  0.44639 0.00000
 296  0.43975 0.00000  0.44641 0.00000
 297  0.43937 0.00000  0.44636 0.00000
 298  0.44066 0.00000  0.44634 0.00000
 299  0.43883 0.00000  0.44637 0.00000
 300  0.44247 0.00000  0.44639 0.00000
 301  0.43941 0.00000  0.44638 0.00000
 302  0.44159 0.00000  0.44637 0.00000
 303  0.44146 0.00000  0.44638 0.00000
 304  0.44183 0.00000  0.44638 0.00000
 305  0.44275 0.00000  0.44638 0.00000
 306  0.43883 0.00000  0.44631 0.00000
 307  0.44153 0.00000  0.44631 0.00000
 308  0.43889 0.00000  0.44634 0.00000
 309  0.44226 0.00000  0.44630 0.00000
 310  0.43932 0.00000  0.44637 0.00000
 311  0.44439 0.00000  0.44637 0.00000
 312  0.44041 0.00000  0.44636 0.00000
 313  0.44162 0.00000  0.44634 0.00000
 314  0.44236 0.00000  0.44639 0.00000
 315  0.43983 0.00000  0.44638 0.00000
 316  0.44578 0.00000  0.44639 0.00000
 317  0.44507 0.00000  0.44636 0.00000
 318  0.44083 0.00000  0.44636 0.00000
 319  0.44178 0.00000  0.44630 0.00000
 320  0.43906 0.00000  0.44631 0.00000
 321  0.43728 0.00000  0.44628 0.00000
 322  0.43954 0.00000  0.44629 0.00000
 323  0.44149 0.00000  0.44630 0.00000
 324  0.44051 0.00000  0.44631 0.00000
 325  0.44068 0.00000  0.44633 0.00000
 326  0.44150 0.00000  0.44634 0.00000
 327  0.44228 0.00000  0.44634 0.00000
 328  0.44144 0.00000  0.44638 0.00000
 329  0.44158 0.00000  0.44639 0.00000
 330  0.44064 0.00000  0.44638 0.00000
 331  0.44194 0.00000  0.44638 0.00000
 332  0.44193 0.00000  0.44640 0.00000
 333  0.44382 0.00000  0.44646 0.00000
 334  0.43973 0.00000  0.44642 0.00000
 335  0.44075 0.00000  0.44638 0.00000
 336  0.44132 0.00000  0.44633 0.00000
 337  0.43901 0.00000  0.44635 0.00000
 338  0.44316 0.00000  0.44632 0.00000
 339  0.44110 0.00000  0.44632 0.00000
 340  0.44109 0.00000  0.44632 0.00000
 341  0.44220 0.00000  0.44633 0.00000
 342  0.44152 0.00000  0.44637 0.00000
 343  0.43983 0.00000  0.44633 0.00000
 344  0.44064 0.00000  0.44631 0.00000
 345  0.44561 0.00000  0.44632 0.00000
 346  0.43917 0.00000  0.44632 0.00000
 347  0.43955 0.00000  0.44635 0.00000
 348  0.44015 0.00000  0.44637 0.00000
 349  0.44150 0.00000  0.44638 0.00000
 350  0.43835 0.00000  0.44637 0.00000
 351  0.44329 0.00000  0.44636 0.00000
 352  0.44070 0.00000  0.44634 0.00000
 353  0.44394 0.00000  0.44635 0.00000
 354  0.44079 0.00000  0.44635 0.00000
 355  0.44185 0.00000  0.44634 0.00000
 356  0.44225 0.00000  0.44637 0.00000
 357  0.44224 0.00000  0.44637 0.00000
 358  0.44178 0.00000  0.44638 0.00000
 359  0.43995 0.00000  0.44638 0.00000
 360  0.44190 0.00000  0.44634 0.00000
 361  0.44178 0.00000  0.44636 0.00000
 362  0.43997 0.00000  0.44633 0.00000
 363  0.44215 0.00000  0.44636 0.00000
 364  0.44443 0.00000  0.44639 0.00000
 365  0.43955 0.00000  0.44642 0.00000
 366  0.44481 0.00000  0.44642 0.00000
 367  0.43918 0.00000  0.44638 0.00000
 368  0.44324 0.00000  0.44640 0.00000
 369  0.43984 0.00000  0.44640 0.00000
 370  0.43951 0.00000  0.44638 0.00000
 371  0.44255 0.00000  0.44641 0.00000
 372  0.44276 0.00000  0.44640 0.00000
 373  0.44295 0.00000  0.44642 0.00000
 374  0.44006 0.00000  0.44643 0.00000
 375  0.44158 0.00000  0.44648 0.00000
 376  0.44210 0.00000  0.44645 0.00000
 377  0.43914 0.00000  0.44637 0.00000
 378  0.44091 0.00000  0.44637 0.00000
 379  0.44208 0.00000  0.44645 0.00000
 380  0.44095 0.00000  0.44644 0.00000
 381  0.44362 0.00000  0.44648 0.00000
 382  0.44277 0.00000  0.44648 0.00000
 383  0.44126 0.00000  0.44647 0.00000
 384  0.44551 0.00000  0.44652 0.00000
 385  0.43771 0.00000  0.44649 0.00000
 386  0.44010 0.00000  0.44652 0.00000
 387  0.44191 0.00000  0.44649 0.00000
 388  0.44089 0.00000  0.44654 0.00000
 389  0.44099 0.00000  0.44654 0.00000
 390  0.44310 0.00000  0.44657 0.00000
 391  0.44421 0.00000  0.44661 0.00000
 392  0.43970 0.00000  0.44659 0.00000
 393  0.44135 0.00000  0.44653 0.00000
 394  0.44440 0.00000  0.44656 0.00000
 395  0.43933 0.00000  0.44657 0.00000
 396  0.44233 0.00000  0.44656 0.00000
 397  0.44025 0.00000  0.44659 0.00000
 398  0.44152 0.00000  0.44660 0.00000
 399  0.44623 0.00000  0.44665 0.00000
 400  0.44007 0.00000  0.44658 0.00000
 401  0.44237 0.00000  0.44658 0.00000
 402  0.44398 0.00000  0.44657 0.00000
 403  0.44119 0.00000  0.44655 0.00000
 404  0.44256 0.00000  0.44656 0.00000
 405  0.44437 0.00000  0.44657 0.00000
 406  0.44319 0.00000  0.44655 0.00000
 407  0.44105 0.00000  0.44654 0.00000
 408  0.43907 0.00000  0.44650 0.00000
 409  0.43966 0.00000  0.44648 0.00000
 410  0.44119 0.00000  0.44648 0.00000
 411  0.44462 0.00000  0.44650 0.00000
 412  0.44204 0.00000  0.44650 0.00000
 413  0.44323 0.00000  0.44650 0.00000
 414  0.44253 0.00000  0.44652 0.00000
 415  0.43877 0.00000  0.44652 0.00000
 416  0.44458 0.00000  0.44655 0.00000
 417  0.44336 0.00000  0.44658 0.00000
 418  0.43849 0.00000  0.44659 0.00000
 419  0.44535 0.00000  0.44660 0.00000
 420  0.44207 0.00000  0.44656 0.00000
 421  0.43826 0.00000  0.44651 0.00000
 422  0.44206 0.00000  0.44654 0.00000
 423  0.44238 0.00000  0.44654 0.00000
 424  0.44412 0.00000  0.44650 0.00000
 425  0.44130 0.00000  0.44649 0.00000
 426  0.43970 0.00000  0.44647 0.00000
 427  0.44032 0.00000  0.44648 0.00000
 428  0.44301 0.00000  0.44646 0.00000
 429  0.44271 0.00000  0.44651 0.00000
 430  0.44324 0.00000  0.44651 0.00000
 431  0.44220 0.00000  0.44655 0.00000
 432  0.44445 0.00000  0.44656 0.00000
 433  0.44205 0.00000  0.44659 0.00000
 434  0.44393 0.00000  0.44660 0.00000
 435  0.44191 0.00000  0.44661 0.00000
 436  0.44321 0.00000  0.44662 0.00000
 437  0.44339 0.00000  0.44665 0.00000
 438  0.44298 0.00000  0.44667 0.00000
 439  0.44029 0.00000  0.44664 0.00000
 440  0.43811 0.00000  0.44663 0.00000
 441  0.43991 0.00000  0.44663 0.00000
 442  0.44137 0.00000  0.44666 0.00000
 443  0.44185 0.00000  0.44664 0.00000
 444  0.44189 0.00000  0.44659 0.00000
 445  0.44315 0.00000  0.44659 0.00000
 446  0.44250 0.00000  0.44659 0.00000
 447  0.44157 0.00000  0.44663 0.00000
 448  0.44183 0.00000  0.44662 0.00000
 449  0.44097 0.00000  0.44660 0.00000
 450  0.43969 0.00000  0.44655 0.00000
 451  0.43905 0.00000  0.44652 0.00000
 452  0.44054 0.00000  0.44653 0.00000
 453  0.44180 0.00000  0.44650 0.00000
 454  0.44205 0.00000  0.44655 0.00000
 455  0.44364 0.00000  0.44655 0.00000
 456  0.44335 0.00000  0.44660 0.00000
 457  0.44014 0.00000  0.44662 0.00000
 458  0.44172 0.00000  0.44662 0.00000
 459  0.44363 0.00000  0.44663 0.00000
 460  0.44259 0.00000  0.44662 0.00000
 461  0.44167 0.00000  0.44662 0.00000
 462  0.44052 0.00000  0.44660 0.00000
 463  0.44128 0.00000  0.44659 0.00000
 464  0.44160 0.00000  0.44660 0.00000
 465  0.44149 0.00000  0.44655 0.00000
 466  0.43962 0.00000  0.44656 0.00000
 467  0.44227 0.00000  0.44654 0.00000
 468  0.44169 0.00000  0.44657 0.00000
 469  0.44034 0.00000  0.44653 0.00000
 470  0.44222 0.00000  0.44654 0.00000
 471  0.43753 0.00000  0.44651 0.00000
 472  0.44273 0.00000  0.44651 0.00000
 473  0.44180 0.00000  0.44651 0.00000
 474  0.44311 0.00000  0.44647 0.00000
 475  0.43950 0.00000  0.44638 0.00000
 476  0.44216 0.00000  0.44633 0.00000
 477  0.44237 0.00000  0.44634 0.00000
 478  0.44448 0.00000  0.44640 0.00000
 479  0.44029 0.00000  0.44639 0.00000
 480  0.44100 0.00000  0.44638 0.00000
 481  0.44049 0.00000  0.44642 0.00000
 482  0.43932 0.00000  0.44641 0.00000
 483  0.43948 0.00000  0.44639 0.00000
 484  0.43998 0.00000  0.44639 0.00000
 485  0.43816 0.00000  0.44638 0.00000
 486  0.44271 0.00000  0.44635 0.00000
 487  0.44133 0.00000  0.44637 0.00000
 488  0.44118 0.00000  0.44639 0.00000
 489  0.44214 0.00000  0.44638 0.00000
 490  0.44029 0.00000  0.44635 0.00000
 491  0.44037 0.00000  0.44637 0.00000
 492  0.44161 0.00000  0.44639 0.00000
 493  0.43927 0.00000  0.44638 0.00000
 494  0.44334 0.00000  0.44638 0.00000
 495  0.44432 0.00000  0.44636 0.00000
 496  0.44060 0.00000  0.44636 0.00000
 497  0.43796 0.00000  0.44634 0.00000
 498  0.44321 0.00000  0.44635 0.00000
 499  0.44377 0.00000  0.44638 0.00000
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2874.43s cpu, 2502504.4249 mticks, 936.31s wall]
score: 0.4484  baseline: 0.4398  diff: 0.00860
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1249 avg error 0.0305469 baseline avg error 0.0250981 avg improvement -0.00544879
category POSS: count 1531 avg error 0.22472 baseline avg error 0.213126 avg improvement -0.0115937
category IMP: count 220 avg error 1.00451 baseline avg error 1.01199 avg improvement 0.00748285
overall: count 3000 avg error 0.201064 baseline avg error 0.193427 avg improvement -0.00763641
worst entries: 
0: 2516  label: -1 pred: 0.240661 bl: 0.0176 IMP error_pred: 1.53924 error_bl: 1.03551 improvement: -0.503729
    min: -0.329  max: 0.826 avg: 0.245552
explanation: 
no explanation

1: 1346  label: -1 pred: -0.186458 bl: -0.4677 POSS error_pred: 0.661851 error_bl: 0.283343 improvement: -0.378508
    min: -0.8465  max: 0.259 avg: -0.209568
explanation: 
no explanation

2: 1607  label: -1 pred: -0.12248 bl: -0.3097 POSS error_pred: 0.770041 error_bl: 0.476514 improvement: -0.293527
    min: -0.801  max: 0.614 avg: -0.148135
explanation: 
no explanation

3: 379  label: -1 pred: 0.518326 bl: 0.42065 IMP error_pred: 2.30531 error_bl: 2.01825 improvement: -0.287067
    min: -0.0025  max: 0.975 avg: 0.554218
explanation: 
no explanation

4: 870  label: -1 pred: -0.186447 bl: -0.3765 POSS error_pred: 0.661869 error_bl: 0.388752 improvement: -0.273117
    min: -0.629  max: 0.138 avg: -0.2205
explanation: 
no explanation

5: 1799  label: -1 pred: 0.246378 bl: 0.1426 IMP error_pred: 1.55346 error_bl: 1.30553 improvement: -0.247924
    min: -0.0625  max: 0.516 avg: 0.2388
explanation: 
no explanation

6: 1616  label: -1 pred: -0.14539 bl: -0.2913 IMP error_pred: 0.730358 error_bl: 0.502256 improvement: -0.228103
    min: -0.487  max: 0.3145 avg: -0.180008
explanation: 
no explanation

7: 82  label: -1 pred: 0.183451 bl: 0.0835 IMP error_pred: 1.40056 error_bl: 1.17397 improvement: -0.226583
    min: -0.1385  max: 0.431 avg: 0.174625
explanation: 
no explanation

8: 2231  label: -1 pred: 0.403075 bl: 0.32005 IMP error_pred: 1.96862 error_bl: 1.74253 improvement: -0.226087
    min: -0.009  max: 0.6935 avg: 0.405828
explanation: 
no explanation

9: 2858  label: -1 pred: -0.484993 bl: -0.7968 POSS error_pred: 0.265232 error_bl: 0.0412902 improvement: -0.223942
    min: -1  max: -0.2295 avg: -0.657825
explanation: 
no explanation

10: 2793  label: -1 pred: 0.310668 bl: 0.22305 IMP error_pred: 1.71785 error_bl: 1.49585 improvement: -0.222
    min: -0.0615  max: 0.697 avg: 0.307835
explanation: 
no explanation

11: 78  label: -1 pred: -0.254269 bl: -0.41505 POSS error_pred: 0.556115 error_bl: 0.342166 improvement: -0.213949
    min: -0.5625  max: 0.0395 avg: -0.307165
explanation: 
no explanation

12: 2023  label: -1 pred: -0.368748 bl: -0.5641 POSS error_pred: 0.398479 error_bl: 0.190009 improvement: -0.20847
    min: -0.7445  max: 0.0995 avg: -0.465212
explanation: 
no explanation

13: 297  label: -1 pred: -0.323224 bl: -0.50025 POSS error_pred: 0.458026 error_bl: 0.24975 improvement: -0.208276
    min: -0.6735  max: -0.117 avg: -0.397338
explanation: 
no explanation

14: 780  label: -1 pred: -0.458883 bl: -0.70725 POSS error_pred: 0.292807 error_bl: 0.0857025 improvement: -0.207105
    min: -0.953  max: -0.0195 avg: -0.604455
explanation: 
no explanation

15: 48  label: -1 pred: -0.508961 bl: -0.8087 POSS error_pred: 0.24112 error_bl: 0.0365957 improvement: -0.204524
    min: -1  max: 0.235 avg: -0.700825
explanation: 
no explanation

16: 1680  label: -1 pred: -0.399883 bl: -0.60495 POSS error_pred: 0.36014 error_bl: 0.156064 improvement: -0.204076
    min: -0.745  max: -0.0815 avg: -0.514107
explanation: 
no explanation

17: 1064  label: -1 pred: 0.20393 bl: 0.11625 IMP error_pred: 1.44945 error_bl: 1.24601 improvement: -0.203434
    min: -0.258  max: 0.799 avg: 0.193913
explanation: 
no explanation

18: 2464  label: -1 pred: 0.0970522 bl: 0.000149998 IMP error_pred: 1.20352 error_bl: 1.0003 improvement: -0.203224
    min: -0.437  max: 0.5475 avg: 0.0864125
explanation: 
no explanation

