loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  68  0.82275 0.00000  0.82903 0.17925
  69  0.82109 0.00000  0.82907 0.17924
  70  0.80754 0.00000  0.82914 0.17925
  71  0.80797 0.00000  0.82942 0.17925
  72  0.81444 0.00000  0.82939 0.17925
  73  0.82984 0.00000  0.82931 0.17922
  74  0.80835 0.00000  0.82938 0.17921
  75  0.82072 0.00000  0.82935 0.17918
  76  0.80577 0.00000  0.82927 0.17919
  77  0.81738 0.00000  0.82923 0.17918
  78  0.83587 0.00000  0.82905 0.17916
  79  0.81521 0.00000  0.82898 0.17916
  80  0.81363 0.00000  0.82907 0.17917
  81  0.82142 0.00000  0.82907 0.17917
  82  0.80903 0.00000  0.82903 0.17917
  83  0.82892 0.00000  0.82908 0.17915
  84  0.83007 0.00000  0.82903 0.17914
  85  0.82466 0.00000  0.82899 0.17913
  86  0.81963 0.00000  0.82894 0.17912
  87  0.81483 0.00000  0.82892 0.17914
  88  0.80387 0.00000  0.82892 0.17914
  89  0.81901 0.00000  0.82891 0.17913
  90  0.80094 0.00000  0.82893 0.17916
  91  0.80657 0.00000  0.82883 0.17918
  92  0.80118 0.00000  0.82879 0.17919
  93  0.81433 0.00000  0.82879 0.17920
  94  0.81500 0.00000  0.82883 0.17920
  95  0.82160 0.00000  0.82883 0.17919
  96  0.80952 0.00000  0.82885 0.17919
  97  0.83086 0.00000  0.82879 0.17917
  98  0.81656 0.00000  0.82877 0.17918
  99  0.81660 0.00000  0.82880 0.17918
 100  0.81884 0.00000  0.82880 0.17919
 101  0.81935 0.00000  0.82880 0.17920
 102  0.81210 0.00000  0.82882 0.17921
 103  0.81817 0.00000  0.82884 0.17923
 104  0.81744 0.00000  0.82890 0.17923
 105  0.82284 0.00000  0.82891 0.17923
 106  0.83654 0.00000  0.82901 0.17921
 107  0.80451 0.00000  0.82902 0.17925
 108  0.81916 0.00000  0.82900 0.17925
 109  0.80216 0.00000  0.82894 0.17927
 110  0.81556 0.00000  0.82899 0.17928
 111  0.83348 0.00000  0.82903 0.17927
 112  0.81336 0.00000  0.82900 0.17927
 113  0.81486 0.00000  0.82904 0.17928
 114  0.81172 0.00000  0.82900 0.17930
 115  0.80660 0.00000  0.82898 0.17932
 116  0.81372 0.00000  0.82905 0.17933
 117  0.81947 0.00000  0.82909 0.17933
 118  0.80700 0.00000  0.82914 0.17935
 119  0.81195 0.00000  0.82913 0.17937
 120  0.82011 0.00000  0.82921 0.17936
 121  0.82948 0.00000  0.82921 0.17935
 122  0.80762 0.00000  0.82908 0.17936
 123  0.80844 0.00000  0.82908 0.17937
 124  0.81382 0.00000  0.82900 0.17937
 125  0.81305 0.00000  0.82899 0.17938
 126  0.81091 0.00000  0.82903 0.17940
 127  0.82784 0.00000  0.82907 0.17939
 128  0.83251 0.00000  0.82915 0.17939
 129  0.81430 0.00000  0.82918 0.17941
 130  0.83141 0.00000  0.82927 0.17942
 131  0.83080 0.00000  0.82924 0.17940
 132  0.81085 0.00000  0.82920 0.17942
 133  0.82323 0.00000  0.82922 0.17944
 134  0.81310 0.00000  0.82917 0.17944
 135  0.82479 0.00000  0.82917 0.17944
 136  0.81444 0.00000  0.82921 0.17946
 137  0.82750 0.00000  0.82928 0.17946
 138  0.82420 0.00000  0.82931 0.17947
 139  0.81305 0.00000  0.82931 0.17948
 140  0.81726 0.00000  0.82942 0.17950
 141  0.82790 0.00000  0.82940 0.17951
 142  0.81553 0.00000  0.82941 0.17951
 143  0.80934 0.00000  0.82944 0.17954
 144  0.81595 0.00000  0.82948 0.17954
 145  0.80235 0.00000  0.82946 0.17956
 146  0.82248 0.00000  0.82943 0.17956
 147  0.82827 0.00000  0.82951 0.17956
 148  0.82320 0.00000  0.82949 0.17957
 149  0.82676 0.00000  0.82948 0.17957
 150  0.82244 0.00000  0.82948 0.17958
 151  0.81775 0.00000  0.82956 0.17959
 152  0.81946 0.00000  0.82963 0.17961
 153  0.80814 0.00000  0.82950 0.17962
 154  0.79442 0.00000  0.82949 0.17965
 155  0.81600 0.00000  0.82965 0.17967
 156  0.81175 0.00000  0.82974 0.17967
 157  0.80818 0.00000  0.82974 0.17968
 158  0.81215 0.00000  0.82974 0.17968
 159  0.81023 0.00000  0.82974 0.17969
 160  0.82250 0.00000  0.82972 0.17969
 161  0.80026 0.00000  0.82973 0.17970
 162  0.81544 0.00000  0.82961 0.17970
 163  0.81747 0.00000  0.82963 0.17971
 164  0.81946 0.00000  0.82962 0.17972
 165  0.81637 0.00000  0.82959 0.17972
 166  0.83524 0.00000  0.82968 0.17971
 167  0.81782 0.00000  0.82973 0.17972
 168  0.83360 0.00000  0.82978 0.17972
 169  0.81125 0.00000  0.82972 0.17974
 170  0.81596 0.00000  0.82977 0.17975
 171  0.81960 0.00000  0.82977 0.17976
 172  0.81644 0.00000  0.82980 0.17977
 173  0.81498 0.00000  0.82977 0.17978
 174  0.81351 0.00000  0.82977 0.17980
 175  0.81086 0.00000  0.82971 0.17981
 176  0.81957 0.00000  0.82978 0.17982
 177  0.82373 0.00000  0.82985 0.17981
 178  0.82100 0.00000  0.82988 0.17982
 179  0.83030 0.00000  0.82996 0.17982
 180  0.81027 0.00000  0.82994 0.17983
 181  0.80891 0.00000  0.82994 0.17984
 182  0.81458 0.00000  0.83003 0.17985
 183  0.80710 0.00000  0.82999 0.17986
 184  0.81130 0.00000  0.82987 0.17987
 185  0.83016 0.00000  0.82993 0.17987
 186  0.81440 0.00000  0.82999 0.17988
 187  0.81431 0.00000  0.82996 0.17989
 188  0.82371 0.00000  0.83001 0.17989
 189  0.80969 0.00000  0.82999 0.17990
 190  0.82243 0.00000  0.82993 0.17990
 191  0.81688 0.00000  0.82991 0.17990
 192  0.81206 0.00000  0.83001 0.17991
 193  0.80764 0.00000  0.82995 0.17991
 194  0.80716 0.00000  0.82999 0.17992
 195  0.81234 0.00000  0.83004 0.17993
 196  0.83758 0.00000  0.83003 0.17993
 197  0.81481 0.00000  0.83002 0.17993
 198  0.80579 0.00000  0.82997 0.17994
 199  0.81852 0.00000  0.82986 0.17994
 200  0.80702 0.00000  0.82987 0.17996
 201  0.82694 0.00000  0.82991 0.17996
 202  0.81175 0.00000  0.82997 0.17996
 203  0.79530 0.00000  0.82990 0.17998
 204  0.80996 0.00000  0.82988 0.17998
 205  0.82469 0.00000  0.82994 0.17999
 206  0.80741 0.00000  0.82987 0.17999
 207  0.82098 0.00000  0.82998 0.17999
 208  0.82209 0.00000  0.82998 0.18000
 209  0.82565 0.00000  0.82999 0.18000
 210  0.82286 0.00000  0.83007 0.18000
 211  0.82896 0.00000  0.83015 0.18001
 212  0.81964 0.00000  0.83021 0.18001
 213  0.80693 0.00000  0.83019 0.18003
 214  0.82427 0.00000  0.83037 0.18003
 215  0.80959 0.00000  0.83041 0.18004
 216  0.80973 0.00000  0.83028 0.18004
 217  0.81622 0.00000  0.83034 0.18005
 218  0.80173 0.00000  0.83036 0.18007
 219  0.81259 0.00000  0.83031 0.18008
 220  0.83121 0.00000  0.83039 0.18007
 221  0.81381 0.00000  0.83041 0.18008
 222  0.82551 0.00000  0.83045 0.18007
 223  0.81174 0.00000  0.83041 0.18008
 224  0.80467 0.00000  0.83027 0.18008
 225  0.81370 0.00000  0.83025 0.18009
 226  0.82274 0.00000  0.83020 0.18009
 227  0.83305 0.00000  0.83034 0.18009
 228  0.82000 0.00000  0.83040 0.18009
 229  0.82316 0.00000  0.83045 0.18009
 230  0.81829 0.00000  0.83049 0.18010
 231  0.80495 0.00000  0.83045 0.18011
 232  0.80621 0.00000  0.83046 0.18012
 233  0.81304 0.00000  0.83044 0.18013
 234  0.82201 0.00000  0.83048 0.18012
 235  0.83135 0.00000  0.83052 0.18012
 236  0.82759 0.00000  0.83063 0.18012
 237  0.81222 0.00000  0.83054 0.18013
 238  0.82448 0.00000  0.83062 0.18014
 239  0.80603 0.00000  0.83055 0.18014
 240  0.83020 0.00000  0.83053 0.18014
 241  0.81862 0.00000  0.83058 0.18015
 242  0.81685 0.00000  0.83056 0.18016
 243  0.80656 0.00000  0.83045 0.18017
 244  0.82376 0.00000  0.83048 0.18017
 245  0.81373 0.00000  0.83046 0.18018
 246  0.81399 0.00000  0.83045 0.18018
 247  0.82146 0.00000  0.83040 0.18019
 248  0.80909 0.00000  0.83044 0.18019
 249  0.81306 0.00000  0.83045 0.18020
 250  0.82459 0.00000  0.83052 0.18020
 251  0.82110 0.00000  0.83054 0.18020
 252  0.81517 0.00000  0.83044 0.18021
 253  0.81831 0.00000  0.83050 0.18021
 254  0.82112 0.00000  0.83053 0.18021
 255  0.81258 0.00000  0.83057 0.18021
 256  0.81620 0.00000  0.83062 0.18022
 257  0.80928 0.00000  0.83063 0.18023
 258  0.81378 0.00000  0.83060 0.18023
 259  0.81104 0.00000  0.83053 0.18023
 260  0.81432 0.00000  0.83049 0.18024
 261  0.82103 0.00000  0.83051 0.18024
 262  0.81862 0.00000  0.83049 0.18024
 263  0.81935 0.00000  0.83055 0.18024
 264  0.82176 0.00000  0.83058 0.18025
 265  0.81576 0.00000  0.83061 0.18025
 266  0.82287 0.00000  0.83066 0.18025
 267  0.82515 0.00000  0.83066 0.18025
 268  0.82288 0.00000  0.83071 0.18025
 269  0.82504 0.00000  0.83078 0.18025
 270  0.80989 0.00000  0.83068 0.18026
 271  0.81517 0.00000  0.83072 0.18026
 272  0.80791 0.00000  0.83061 0.18027
 273  0.79348 0.00000  0.83054 0.18028
 274  0.83006 0.00000  0.83057 0.18028
 275  0.82786 0.00000  0.83054 0.18028
 276  0.81332 0.00000  0.83055 0.18028
 277  0.81087 0.00000  0.83048 0.18029
 278  0.80257 0.00000  0.83053 0.18030
 279  0.82058 0.00000  0.83062 0.18030
 280  0.82278 0.00000  0.83067 0.18030
 281  0.80959 0.00000  0.83066 0.18031
 282  0.79938 0.00000  0.83060 0.18031
 283  0.83824 0.00000  0.83069 0.18031
 284  0.79755 0.00000  0.83057 0.18031
 285  0.80352 0.00000  0.83049 0.18032
 286  0.82525 0.00000  0.83059 0.18032
 287  0.80569 0.00000  0.83059 0.18032
 288  0.83068 0.00000  0.83056 0.18032
 289  0.81757 0.00000  0.83059 0.18032
 290  0.81589 0.00000  0.83059 0.18033
 291  0.82115 0.00000  0.83067 0.18033
 292  0.81448 0.00000  0.83058 0.18033
 293  0.81890 0.00000  0.83063 0.18033
 294  0.82386 0.00000  0.83064 0.18033
 295  0.82310 0.00000  0.83068 0.18033
 296  0.82476 0.00000  0.83073 0.18033
 297  0.81460 0.00000  0.83070 0.18034
 298  0.81583 0.00000  0.83072 0.18035
 299  0.82331 0.00000  0.83082 0.18034
 300  0.82394 0.00000  0.83084 0.18035
 301  0.82175 0.00000  0.83082 0.18035
 302  0.81466 0.00000  0.83082 0.18036
 303  0.81667 0.00000  0.83079 0.18037
 304  0.81530 0.00000  0.83078 0.18037
 305  0.81722 0.00000  0.83080 0.18037
 306  0.81700 0.00000  0.83072 0.18037
 307  0.82784 0.00000  0.83080 0.18037
 308  0.80999 0.00000  0.83076 0.18037
 309  0.81459 0.00000  0.83071 0.18038
 310  0.81110 0.00000  0.83072 0.18038
 311  0.82063 0.00000  0.83092 0.18039
 312  0.82818 0.00000  0.83095 0.18039
 313  0.82648 0.00000  0.83094 0.18039
 314  0.82269 0.00000  0.83088 0.18039
 315  0.81755 0.00000  0.83084 0.18040
 316  0.81565 0.00000  0.83080 0.18040
 317  0.82495 0.00000  0.83080 0.18041
 318  0.83166 0.00000  0.83088 0.18041
 319  0.80930 0.00000  0.83086 0.18041
 320  0.81730 0.00000  0.83086 0.18042
 321  0.81689 0.00000  0.83084 0.18042
 322  0.81680 0.00000  0.83084 0.18042
 323  0.81140 0.00000  0.83084 0.18043
 324  0.82768 0.00000  0.83093 0.18043
 325  0.81595 0.00000  0.83093 0.18043
 326  0.80768 0.00000  0.83095 0.18044
 327  0.80594 0.00000  0.83083 0.18044
 328  0.83464 0.00000  0.83092 0.18044
 329  0.81630 0.00000  0.83091 0.18044
 330  0.82469 0.00000  0.83094 0.18044
 331  0.81804 0.00000  0.83096 0.18045
 332  0.81480 0.00000  0.83080 0.18045
 333  0.81924 0.00000  0.83087 0.18045
 334  0.82487 0.00000  0.83090 0.18044
 335  0.81822 0.00000  0.83091 0.18045
 336  0.81587 0.00000  0.83088 0.18045
 337  0.80688 0.00000  0.83076 0.18045
 338  0.82154 0.00000  0.83080 0.18045
 339  0.82659 0.00000  0.83087 0.18045
 340  0.81719 0.00000  0.83083 0.18046
 341  0.82353 0.00000  0.83094 0.18045
 342  0.81908 0.00000  0.83092 0.18046
 343  0.82920 0.00000  0.83096 0.18046
 344  0.80750 0.00000  0.83093 0.18046
 345  0.81549 0.00000  0.83090 0.18046
 346  0.82395 0.00000  0.83090 0.18046
 347  0.81689 0.00000  0.83094 0.18047
 348  0.81503 0.00000  0.83097 0.18047
 349  0.80720 0.00000  0.83096 0.18048
 350  0.81720 0.00000  0.83098 0.18048
 351  0.81674 0.00000  0.83092 0.18048
 352  0.82061 0.00000  0.83095 0.18048
 353  0.82607 0.00000  0.83101 0.18048
 354  0.81374 0.00000  0.83098 0.18048
 355  0.81530 0.00000  0.83110 0.18049
 356  0.81330 0.00000  0.83106 0.18049
 357  0.81555 0.00000  0.83102 0.18049
 358  0.81304 0.00000  0.83105 0.18049
 359  0.81827 0.00000  0.83103 0.18050
 360  0.81551 0.00000  0.83092 0.18049
 361  0.80707 0.00000  0.83089 0.18050
 362  0.83068 0.00000  0.83097 0.18050
 363  0.82417 0.00000  0.83100 0.18050
 364  0.79937 0.00000  0.83090 0.18050
 365  0.80879 0.00000  0.83089 0.18051
 366  0.82078 0.00000  0.83095 0.18050
 367  0.83104 0.00000  0.83098 0.18050
 368  0.81718 0.00000  0.83104 0.18050
 369  0.83152 0.00000  0.83113 0.18050
 370  0.80034 0.00000  0.83101 0.18050
 371  0.81803 0.00000  0.83101 0.18051
 372  0.81174 0.00000  0.83097 0.18051
 373  0.82066 0.00000  0.83108 0.18051
 374  0.82267 0.00000  0.83113 0.18051
 375  0.82264 0.00000  0.83100 0.18051
 376  0.83185 0.00000  0.83111 0.18051
 377  0.82736 0.00000  0.83122 0.18051
 378  0.81511 0.00000  0.83117 0.18051
 379  0.82539 0.00000  0.83120 0.18051
 380  0.80508 0.00000  0.83114 0.18052
 381  0.81162 0.00000  0.83102 0.18052
 382  0.81554 0.00000  0.83101 0.18052
 383  0.82361 0.00000  0.83091 0.18052
 384  0.80536 0.00000  0.83085 0.18053
 385  0.82553 0.00000  0.83099 0.18053
 386  0.81926 0.00000  0.83112 0.18053
 387  0.80131 0.00000  0.83106 0.18053
 388  0.81486 0.00000  0.83102 0.18053
 389  0.82084 0.00000  0.83114 0.18053
 390  0.79801 0.00000  0.83099 0.18054
 391  0.81198 0.00000  0.83100 0.18054
 392  0.82048 0.00000  0.83105 0.18054
 393  0.80507 0.00000  0.83103 0.18055
 394  0.80779 0.00000  0.83098 0.18055
 395  0.80953 0.00000  0.83095 0.18055
 396  0.81218 0.00000  0.83109 0.18055
 397  0.81548 0.00000  0.83100 0.18055
 398  0.81966 0.00000  0.83108 0.18055
 399  0.82278 0.00000  0.83106 0.18055
 400  0.81998 0.00000  0.83103 0.18055
 401  0.83242 0.00000  0.83110 0.18055
 402  0.81788 0.00000  0.83107 0.18055
 403  0.81858 0.00000  0.83108 0.18055
 404  0.81270 0.00000  0.83111 0.18055
 405  0.79850 0.00000  0.83100 0.18056
 406  0.81172 0.00000  0.83099 0.18056
 407  0.81430 0.00000  0.83104 0.18056
 408  0.81614 0.00000  0.83099 0.18056
 409  0.83241 0.00000  0.83109 0.18056
 410  0.81696 0.00000  0.83100 0.18056
 411  0.82497 0.00000  0.83099 0.18056
 412  0.80630 0.00000  0.83087 0.18057
 413  0.83075 0.00000  0.83095 0.18057
 414  0.82034 0.00000  0.83092 0.18057
 415  0.79046 0.00000  0.83093 0.18058
 416  0.81967 0.00000  0.83100 0.18058
 417  0.81728 0.00000  0.83105 0.18057
 418  0.81980 0.00000  0.83110 0.18057
 419  0.81586 0.00000  0.83109 0.18058
 420  0.82683 0.00000  0.83115 0.18057
 421  0.83132 0.00000  0.83118 0.18057
 422  0.80957 0.00000  0.83113 0.18058
 423  0.81497 0.00000  0.83105 0.18058
 424  0.81514 0.00000  0.83100 0.18058
 425  0.82385 0.00000  0.83109 0.18058
 426  0.81492 0.00000  0.83114 0.18058
 427  0.81747 0.00000  0.83121 0.18059
 428  0.83113 0.00000  0.83144 0.18058
 429  0.81167 0.00000  0.83154 0.18059
 430  0.81698 0.00000  0.83154 0.18059
 431  0.81626 0.00000  0.83152 0.18059
 432  0.81535 0.00000  0.83142 0.18059
 433  0.81099 0.00000  0.83134 0.18060
 434  0.81338 0.00000  0.83120 0.18060
 435  0.82421 0.00000  0.83136 0.18060
 436  0.81580 0.00000  0.83138 0.18060
 437  0.81185 0.00000  0.83127 0.18060
 438  0.80994 0.00000  0.83121 0.18060
 439  0.80802 0.00000  0.83119 0.18061
 440  0.81821 0.00000  0.83116 0.18061
 441  0.82525 0.00000  0.83113 0.18061
 442  0.83379 0.00000  0.83125 0.18061
 443  0.81508 0.00000  0.83118 0.18061
 444  0.81100 0.00000  0.83113 0.18061
 445  0.82948 0.00000  0.83112 0.18061
 446  0.81879 0.00000  0.83115 0.18061
 447  0.80983 0.00000  0.83118 0.18062
 448  0.81063 0.00000  0.83112 0.18062
 449  0.81429 0.00000  0.83111 0.18062
 450  0.82095 0.00000  0.83107 0.18062
 451  0.80941 0.00000  0.83115 0.18063
 452  0.82027 0.00000  0.83123 0.18063
 453  0.82316 0.00000  0.83116 0.18063
 454  0.80338 0.00000  0.83114 0.18063
 455  0.81576 0.00000  0.83122 0.18063
 456  0.82745 0.00000  0.83125 0.18063
 457  0.80986 0.00000  0.83114 0.18063
 458  0.82427 0.00000  0.83110 0.18063
 459  0.81520 0.00000  0.83107 0.18063
 460  0.81165 0.00000  0.83114 0.18063
 461  0.81990 0.00000  0.83122 0.18063
 462  0.80214 0.00000  0.83118 0.18064
 463  0.81855 0.00000  0.83124 0.18064
 464  0.81407 0.00000  0.83113 0.18064
 465  0.81697 0.00000  0.83115 0.18064
 466  0.81359 0.00000  0.83122 0.18064
 467  0.80758 0.00000  0.83117 0.18064
 468  0.83082 0.00000  0.83118 0.18064
 469  0.82187 0.00000  0.83118 0.18064
 470  0.82052 0.00000  0.83124 0.18064
 471  0.81204 0.00000  0.83119 0.18064
 472  0.82411 0.00000  0.83117 0.18064
 473  0.80669 0.00000  0.83110 0.18065
 474  0.80600 0.00000  0.83114 0.18065
 475  0.82459 0.00000  0.83118 0.18065
 476  0.82265 0.00000  0.83117 0.18065
 477  0.81928 0.00000  0.83113 0.18065
 478  0.81929 0.00000  0.83113 0.18065
 479  0.81988 0.00000  0.83123 0.18065
 480  0.82314 0.00000  0.83121 0.18065
 481  0.82471 0.00000  0.83122 0.18065
 482  0.80929 0.00000  0.83112 0.18065
 483  0.81407 0.00000  0.83107 0.18065
 484  0.82490 0.00000  0.83117 0.18065
 485  0.81992 0.00000  0.83115 0.18065
 486  0.82463 0.00000  0.83114 0.18065
 487  0.81054 0.00000  0.83109 0.18065
 488  0.82819 0.00000  0.83116 0.18065
 489  0.82763 0.00000  0.83123 0.18065
 490  0.82997 0.00000  0.83128 0.18065
 491  0.82042 0.00000  0.83127 0.18065
 492  0.82651 0.00000  0.83133 0.18065
 493  0.80247 0.00000  0.83118 0.18065
 494  0.82173 0.00000  0.83130 0.18065
 495  0.81799 0.00000  0.83141 0.18065
 496  0.83249 0.00000  0.83156 0.18065
 497  0.82705 0.00000  0.83156 0.18065
 498  0.81844 0.00000  0.83151 0.18065
 499  0.80868 0.00000  0.83154 0.18066
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7396.74s cpu, 5624118.9119 mticks, 2104.26s wall]
score: 0.1633  baseline: 0.1635  diff: -0.00013
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0623977 baseline avg error 0.0652753 avg improvement 0.00287766
category POSS: count 5942 avg error 0.170821 baseline avg error 0.171225 avg improvement 0.000404428
category IMP: count 711 avg error 0.575913 baseline avg error 0.56085 avg improvement -0.0150639
overall: count 10000 avg error 0.163334 baseline avg error 0.163466 avg improvement 0.000132422
worst entries: 
0: 743  label: -1 pred: 0.427282 bl: 0.0989 POSS error_pred: 0.488349 error_bl: 0.111892 improvement: -0.376456
    min: -0.2055  max: 1 avg: 0.401949
explanation: 
no explanation

1: 3991  label: 1 pred: -0.495448 bl: 0.2608 POSS error_pred: 0.573875 error_bl: 0.204102 improvement: -0.369773
    min: -0.4995  max: 0.7985 avg: -0.0449257
explanation: 
no explanation

2: 8757  label: 1 pred: -0.648246 bl: 0.0928 POSS error_pred: 0.719833 error_bl: 0.392274 improvement: -0.327559
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

3: 213  label: 1 pred: -0.403126 bl: 0.2362 POSS error_pred: 0.501394 error_bl: 0.229988 improvement: -0.271406
    min: -0.716  max: 0.578 avg: 0.00712641
explanation: 
no explanation

4: 2549  label: 1 pred: -0.457514 bl: 0.1904 POSS error_pred: 0.546396 error_bl: 0.277479 improvement: -0.268917
    min: -0.3835  max: 0.5405 avg: -0.0277163
explanation: 
no explanation

5: 4950  label: 1 pred: -0.376395 bl: 0.24995 POSS error_pred: 0.483274 error_bl: 0.216846 improvement: -0.266428
    min: -0.41  max: 0.5 avg: 0.0073649
explanation: 
no explanation

6: 6296  label: -1 pred: 0.671337 bl: 0.40805 IMP error_pred: 0.762756 error_bl: 0.50221 improvement: -0.260546
    min: 0.1275  max: 0.95 avg: 0.575223
explanation: 
no explanation

7: 9210  label: -1 pred: 0.645627 bl: 0.3902 IMP error_pred: 0.732423 error_bl: 0.47278 improvement: -0.259642
    min: 0.291  max: 0.892 avg: 0.554365
explanation: 
no explanation

8: 1547  label: 1 pred: -0.849348 bl: -0.12985 POSS error_pred: 0.92951 error_bl: 0.683194 improvement: -0.246316
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

9: 3888  label: -1 pred: 0.452583 bl: 0.2542 POSS error_pred: 0.511651 error_bl: 0.26808 improvement: -0.243572
    min: -0.028  max: 0.8635 avg: 0.423755
explanation: 
no explanation

10: 5562  label: -1 pred: 0.572483 bl: 0.34025 POSS error_pred: 0.63861 error_bl: 0.395942 improvement: -0.242668
    min: -0.022  max: 0.8015 avg: 0.493613
explanation: 
no explanation

11: 2054  label: -1 pred: 0.371625 bl: 0.191 POSS error_pred: 0.438329 error_bl: 0.197067 improvement: -0.241262
    min: -0.0635  max: 0.8415 avg: 0.391348
explanation: 
no explanation

12: 4423  label: -1 pred: 0.452795 bl: 0.2606 POSS error_pred: 0.512053 error_bl: 0.276718 improvement: -0.235335
    min: -0.0505  max: 0.786 avg: 0.420996
explanation: 
no explanation

13: 249  label: 1 pred: -0.577369 bl: 0.08175 POSS error_pred: 0.642374 error_bl: 0.407706 improvement: -0.234667
    min: -0.5095  max: 0.3745 avg: -0.094729
explanation: 
no explanation

14: 2607  label: 1 pred: -0.360014 bl: 0.2234 POSS error_pred: 0.472521 error_bl: 0.240741 improvement: -0.23178
    min: -0.1805  max: 0.311 avg: 0.0319179
explanation: 
no explanation

15: 8397  label: -1 pred: 0.444577 bl: 0.25785 POSS error_pred: 0.503817 error_bl: 0.272599 improvement: -0.231217
    min: -0.0945  max: 0.7135 avg: 0.419311
explanation: 
no explanation

16: 5894  label: -1 pred: 0.453139 bl: 0.26435 IMP error_pred: 0.512254 error_bl: 0.283045 improvement: -0.229209
    min: 0.1135  max: 0.917 avg: 0.432329
explanation: 
no explanation

17: 9957  label: 1 pred: -0.431277 bl: 0.17475 POSS error_pred: 0.523098 error_bl: 0.295002 improvement: -0.228096
    min: -0.3975  max: 0.3655 avg: 0.000314074
explanation: 
no explanation

18: 9062  label: -1 pred: 0.656828 bl: 0.4199 POSS error_pred: 0.74548 error_bl: 0.522499 improvement: -0.222981
    min: -0.2755  max: 0.8495 avg: 0.576535
explanation: 
no explanation

