loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 474  0.44807 0.00000  0.44605 0.00000
 475  0.44089 0.00000  0.44604 0.00000
 476  0.43969 0.00000  0.44595 0.00000
 477  0.45296 0.00000  0.44596 0.00000
 478  0.45249 0.00000  0.44597 0.00000
 479  0.44012 0.00000  0.44603 0.00000
 480  0.44345 0.00000  0.44605 0.00000
 481  0.44152 0.00000  0.44603 0.00000
 482  0.44518 0.00000  0.44596 0.00000
 483  0.45044 0.00000  0.44597 0.00000
 484  0.44957 0.00000  0.44604 0.00000
 485  0.44381 0.00000  0.44606 0.00000
 486  0.44341 0.00000  0.44608 0.00000
 487  0.44465 0.00000  0.44612 0.00000
 488  0.44558 0.00000  0.44618 0.00000
 489  0.44101 0.00000  0.44618 0.00000
 490  0.44423 0.00000  0.44619 0.00000
 491  0.44704 0.00000  0.44618 0.00000
 492  0.44410 0.00000  0.44614 0.00000
 493  0.45388 0.00000  0.44618 0.00000
 494  0.44962 0.00000  0.44623 0.00000
 495  0.44595 0.00000  0.44624 0.00000
 496  0.44064 0.00000  0.44619 0.00000
 497  0.44764 0.00000  0.44618 0.00000
 498  0.44256 0.00000  0.44618 0.00000
 499  0.43983 0.00000  0.44616 0.00000
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2921.17s cpu, 2430366.0169 mticks, 909.32s wall]
score: 0.4406  baseline: 0.4307  diff: 0.00990
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1704 avg error 0.0289585 baseline avg error 0.0241654 avg improvement -0.00479307
category POSS: count 2029 avg error 0.216739 baseline avg error 0.201632 avg improvement -0.0151064
category IMP: count 267 avg error 1.07704 baseline avg error 1.09319 avg improvement 0.0161488
overall: count 4000 avg error 0.194169 baseline avg error 0.185543 avg improvement -0.00862664
worst entries: 
0: 3452  label: -1 pred: -0.0143091 bl: -0.4294 POSS error_pred: 0.971586 error_bl: 0.325584 improvement: -0.646002
    min: -0.969  max: 0.9725 avg: 0.002836
explanation: 
no explanation

1: 2721  label: -1 pred: -0.256754 bl: -0.7675 POSS error_pred: 0.552415 error_bl: 0.0540562 improvement: -0.498358
    min: -1  max: 0.448 avg: -0.295502
explanation: 
no explanation

2: 1422  label: -1 pred: 0.358531 bl: 0.1814 IMP error_pred: 1.84561 error_bl: 1.39571 improvement: -0.449902
    min: -0.287  max: 0.801 avg: 0.374506
explanation: 
no explanation

3: 343  label: -1 pred: 0.511868 bl: 0.3604 IMP error_pred: 2.28575 error_bl: 1.85069 improvement: -0.435057
    min: -0.1085  max: 0.9345 avg: 0.54374
explanation: 
no explanation

4: 3954  label: -1 pred: -0.333772 bl: -0.80525 POSS error_pred: 0.443859 error_bl: 0.0379276 improvement: -0.405932
    min: -1  max: 0.5665 avg: -0.398432
explanation: 
no explanation

5: 1082  label: -1 pred: -0.107791 bl: -0.3378 POSS error_pred: 0.796037 error_bl: 0.438509 improvement: -0.357528
    min: -0.733  max: 0.6165 avg: -0.117812
explanation: 
no explanation

6: 698  label: -1 pred: 0.0654811 bl: -0.109 IMP error_pred: 1.13525 error_bl: 0.793881 improvement: -0.341369
    min: -0.3245  max: 0.405 avg: 0.062996
explanation: 
no explanation

7: 2946  label: -1 pred: 0.31016 bl: 0.17975 IMP error_pred: 1.71652 error_bl: 1.39181 improvement: -0.324708
    min: -0.2075  max: 0.597 avg: 0.306006
explanation: 
no explanation

8: 296  label: -1 pred: -0.426128 bl: -0.91215 POSS error_pred: 0.329329 error_bl: 0.00771762 improvement: -0.321612
    min: -1  max: 0.262 avg: -0.557846
explanation: 
no explanation

9: 2775  label: -1 pred: -0.128084 bl: -0.3298 POSS error_pred: 0.760237 error_bl: 0.449168 improvement: -0.311069
    min: -0.5345  max: 0.305 avg: -0.142844
explanation: 
no explanation

10: 2059  label: -1 pred: 0.123729 bl: -0.02305 IMP error_pred: 1.26277 error_bl: 0.954431 improvement: -0.308335
    min: -0.2215  max: 0.556 avg: 0.123206
explanation: 
no explanation

11: 2094  label: -1 pred: -0.0974781 bl: -0.2843 POSS error_pred: 0.814546 error_bl: 0.512227 improvement: -0.302319
    min: -0.52  max: 0.6525 avg: -0.107592
explanation: 
no explanation

12: 708  label: -1 pred: -0.325015 bl: -0.60145 POSS error_pred: 0.455604 error_bl: 0.158842 improvement: -0.296762
    min: -0.9635  max: 0.25 avg: -0.399102
explanation: 
no explanation

13: 3984  label: -1 pred: -0.301377 bl: -0.55785 POSS error_pred: 0.488075 error_bl: 0.195497 improvement: -0.292578
    min: -0.7815  max: 0.2065 avg: -0.36679
explanation: 
no explanation

14: 3285  label: 1 pred: 0.249012 bl: 0.47735 POSS error_pred: 0.563984 error_bl: 0.273163 improvement: -0.290821
    min: -0.419  max: 0.923 avg: 0.227106
explanation: 
no explanation

15: 1302  label: -1 pred: -0.235844 bl: -0.45605 POSS error_pred: 0.583934 error_bl: 0.295882 improvement: -0.288053
    min: -0.9335  max: 0.356 avg: -0.279102
explanation: 
no explanation

16: 2007  label: -1 pred: 0.0145465 bl: -0.1352 IMP error_pred: 1.0293 error_bl: 0.747879 improvement: -0.281426
    min: -0.426  max: 0.655 avg: 0.003764
explanation: 
no explanation

17: 3386  label: -1 pred: -0.144322 bl: -0.3283 POSS error_pred: 0.732184 error_bl: 0.451181 improvement: -0.281003
    min: -0.8155  max: 0.602 avg: -0.156918
explanation: 
no explanation

18: 54  label: -0.5 pred: 0.089527 bl: -0.22875 POSS error_pred: 0.347542 error_bl: 0.0735766 improvement: -0.273965
    min: -0.9635  max: 0.6955 avg: 0.096754
explanation: 
no explanation

