loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 285  0.62697 0.00000  0.61667 0.06218
 286  0.61971 0.00000  0.61659 0.06219
 287  0.62759 0.00000  0.61661 0.06219
 288  0.62280 0.00000  0.61658 0.06219
 289  0.62365 0.00000  0.61657 0.06219
 290  0.62922 0.00000  0.61661 0.06219
 291  0.62153 0.00000  0.61656 0.06220
 292  0.62285 0.00000  0.61655 0.06220
 293  0.62791 0.00000  0.61657 0.06220
 294  0.62828 0.00000  0.61667 0.06220
 295  0.61919 0.00000  0.61664 0.06220
 296  0.62049 0.00000  0.61662 0.06220
 297  0.62564 0.00000  0.61668 0.06220
 298  0.62494 0.00000  0.61668 0.06220
 299  0.62524 0.00000  0.61666 0.06221
 300  0.62174 0.00000  0.61663 0.06221
 301  0.62986 0.00000  0.61670 0.06221
 302  0.62545 0.00000  0.61668 0.06221
 303  0.62845 0.00000  0.61670 0.06221
 304  0.62586 0.00000  0.61670 0.06221
 305  0.62176 0.00000  0.61667 0.06221
 306  0.62822 0.00000  0.61669 0.06221
 307  0.62785 0.00000  0.61670 0.06221
 308  0.62594 0.00000  0.61679 0.06221
 309  0.62367 0.00000  0.61677 0.06221
 310  0.63081 0.00000  0.61683 0.06221
 311  0.62140 0.00000  0.61674 0.06222
 312  0.62810 0.00000  0.61676 0.06222
 313  0.62383 0.00000  0.61675 0.06222
 314  0.62724 0.00000  0.61677 0.06222
 315  0.63155 0.00000  0.61685 0.06222
 316  0.63013 0.00000  0.61688 0.06222
 317  0.62579 0.00000  0.61686 0.06222
 318  0.61909 0.00000  0.61675 0.06223
 319  0.62903 0.00000  0.61682 0.06223
 320  0.62291 0.00000  0.61680 0.06223
 321  0.62376 0.00000  0.61680 0.06223
 322  0.62714 0.00000  0.61686 0.06223
 323  0.62804 0.00000  0.61690 0.06223
 324  0.62309 0.00000  0.61685 0.06223
 325  0.62547 0.00000  0.61683 0.06223
 326  0.62799 0.00000  0.61687 0.06223
 327  0.62897 0.00000  0.61692 0.06223
 328  0.62771 0.00000  0.61693 0.06223
 329  0.63350 0.00000  0.61703 0.06223
 330  0.62912 0.00000  0.61705 0.06223
 331  0.62861 0.00000  0.61711 0.06223
 332  0.62304 0.00000  0.61703 0.06224
 333  0.62426 0.00000  0.61701 0.06224
 334  0.62175 0.00000  0.61697 0.06224
 335  0.62768 0.00000  0.61700 0.06224
 336  0.62624 0.00000  0.61699 0.06224
 337  0.62989 0.00000  0.61704 0.06224
 338  0.62164 0.00000  0.61695 0.06225
 339  0.62604 0.00000  0.61698 0.06225
 340  0.62644 0.00000  0.61698 0.06225
 341  0.62556 0.00000  0.61700 0.06225
 342  0.62576 0.00000  0.61701 0.06225
 343  0.62637 0.00000  0.61702 0.06225
 344  0.62737 0.00000  0.61706 0.06225
 345  0.63159 0.00000  0.61706 0.06225
 346  0.62338 0.00000  0.61703 0.06225
 347  0.61912 0.00000  0.61697 0.06226
 348  0.62264 0.00000  0.61693 0.06226
 349  0.63030 0.00000  0.61700 0.06226
 350  0.62214 0.00000  0.61695 0.06226
 351  0.62520 0.00000  0.61698 0.06226
 352  0.62839 0.00000  0.61700 0.06226
 353  0.62330 0.00000  0.61699 0.06226
 354  0.62577 0.00000  0.61699 0.06226
 355  0.62455 0.00000  0.61701 0.06226
 356  0.62031 0.00000  0.61694 0.06227
 357  0.62447 0.00000  0.61691 0.06227
 358  0.62087 0.00000  0.61685 0.06227
 359  0.62824 0.00000  0.61691 0.06227
 360  0.62809 0.00000  0.61699 0.06227
 361  0.62614 0.00000  0.61704 0.06227
 362  0.62517 0.00000  0.61703 0.06227
 363  0.62566 0.00000  0.61700 0.06227
 364  0.62583 0.00000  0.61702 0.06227
 365  0.62009 0.00000  0.61702 0.06228
 366  0.62791 0.00000  0.61707 0.06228
 367  0.62542 0.00000  0.61709 0.06228
 368  0.62174 0.00000  0.61705 0.06228
 369  0.62619 0.00000  0.61706 0.06228
 370  0.62443 0.00000  0.61706 0.06228
 371  0.62674 0.00000  0.61712 0.06228
 372  0.62388 0.00000  0.61709 0.06229
 373  0.62332 0.00000  0.61704 0.06229
 374  0.62418 0.00000  0.61707 0.06229
 375  0.63187 0.00000  0.61714 0.06229
 376  0.62683 0.00000  0.61710 0.06229
 377  0.62533 0.00000  0.61712 0.06229
 378  0.62684 0.00000  0.61712 0.06229
 379  0.62961 0.00000  0.61716 0.06229
 380  0.62768 0.00000  0.61716 0.06229
 381  0.62298 0.00000  0.61710 0.06229
 382  0.62622 0.00000  0.61708 0.06229
 383  0.62735 0.00000  0.61709 0.06229
 384  0.63158 0.00000  0.61716 0.06229
 385  0.62446 0.00000  0.61709 0.06229
 386  0.62736 0.00000  0.61710 0.06230
 387  0.62767 0.00000  0.61714 0.06230
 388  0.62673 0.00000  0.61716 0.06230
 389  0.62842 0.00000  0.61717 0.06230
 390  0.63134 0.00000  0.61725 0.06230
 391  0.62766 0.00000  0.61728 0.06230
 392  0.62729 0.00000  0.61728 0.06230
 393  0.62605 0.00000  0.61727 0.06230
 394  0.62252 0.00000  0.61720 0.06231
 395  0.62268 0.00000  0.61716 0.06230
 396  0.63578 0.00000  0.61723 0.06230
 397  0.62620 0.00000  0.61719 0.06231
 398  0.62609 0.00000  0.61716 0.06231
 399  0.62457 0.00000  0.61715 0.06231
 400  0.62752 0.00000  0.61717 0.06231
 401  0.62592 0.00000  0.61717 0.06231
 402  0.62325 0.00000  0.61714 0.06231
 403  0.62474 0.00000  0.61715 0.06231
 404  0.62787 0.00000  0.61716 0.06231
 405  0.62551 0.00000  0.61715 0.06231
 406  0.63144 0.00000  0.61721 0.06231
 407  0.62666 0.00000  0.61721 0.06231
 408  0.62159 0.00000  0.61718 0.06232
 409  0.62528 0.00000  0.61724 0.06232
 410  0.62368 0.00000  0.61722 0.06232
 411  0.62348 0.00000  0.61717 0.06232
 412  0.62705 0.00000  0.61719 0.06232
 413  0.62806 0.00000  0.61720 0.06232
 414  0.62103 0.00000  0.61713 0.06232
 415  0.62860 0.00000  0.61719 0.06232
 416  0.62239 0.00000  0.61715 0.06233
 417  0.62298 0.00000  0.61714 0.06233
 418  0.62722 0.00000  0.61716 0.06233
 419  0.62632 0.00000  0.61715 0.06233
 420  0.62461 0.00000  0.61712 0.06233
 421  0.62731 0.00000  0.61715 0.06233
 422  0.62569 0.00000  0.61720 0.06233
 423  0.62691 0.00000  0.61725 0.06233
 424  0.62309 0.00000  0.61721 0.06233
 425  0.62187 0.00000  0.61717 0.06233
 426  0.62658 0.00000  0.61721 0.06233
 427  0.62932 0.00000  0.61725 0.06234
 428  0.62799 0.00000  0.61729 0.06234
 429  0.62582 0.00000  0.61727 0.06234
 430  0.62775 0.00000  0.61729 0.06234
 431  0.62683 0.00000  0.61733 0.06234
 432  0.62124 0.00000  0.61727 0.06234
 433  0.62709 0.00000  0.61728 0.06234
 434  0.62007 0.00000  0.61721 0.06234
 435  0.62657 0.00000  0.61720 0.06234
 436  0.62771 0.00000  0.61723 0.06234
 437  0.62512 0.00000  0.61722 0.06234
 438  0.62347 0.00000  0.61721 0.06234
 439  0.62274 0.00000  0.61717 0.06235
 440  0.62979 0.00000  0.61721 0.06234
 441  0.62306 0.00000  0.61718 0.06235
 442  0.62436 0.00000  0.61719 0.06235
 443  0.62678 0.00000  0.61720 0.06235
 444  0.62443 0.00000  0.61721 0.06235
 445  0.62576 0.00000  0.61727 0.06235
 446  0.62554 0.00000  0.61727 0.06235
 447  0.62139 0.00000  0.61721 0.06235
 448  0.62710 0.00000  0.61723 0.06235
 449  0.62250 0.00000  0.61724 0.06235
 450  0.62516 0.00000  0.61726 0.06235
 451  0.62637 0.00000  0.61731 0.06235
 452  0.62650 0.00000  0.61731 0.06235
 453  0.62760 0.00000  0.61732 0.06235
 454  0.62974 0.00000  0.61738 0.06235
